2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1163.836792713392,1293.8909492175671,1197.6823262469472,1100.8904183773948,1195.344173051277,1264.1541047325125,1218.682622213533,1518.0465854784704,1016.7534503060951,1113.0594334958585,1164.8206448190165,1180.7301932402304,1212.4781053319398,1191.611319054167,1144.482205331092,1314.3936761,1290.795157
1137.184819347053,1296.8166057154463,1183.267781938838,1179.97468924883,1212.7580055358108,1263.594324448202,1196.1916713118296,1483.683751008977,977.1849642102643,1099.57013533562,1243.0757389796188,1149.933828856775,1153.476514942946,1172.5952285015537,1108.2813437272473,1272.286819,1258.855857
1119.6020012186923,1301.7972640283872,1158.5177834880799,1162.583898403306,1217.356464126311,1255.1057771165945,1193.913888929863,1501.8098502205469,944.733931538011,1092.3776346246873,1260.4583123310397,1151.5027585788798,1147.3527282813957,1142.4323295425131,1101.4967804965272,1227.2159676,1244.373536
1101.940078651164,1293.0278577560057,1137.458449524895,1143.3793541704117,1212.2449952016416,1234.555442140279,1207.7731136792752,1516.4837080627387,922.2981754523528,1120.6001313610975,1265.8379705724085,1161.0525199625897,1141.0952876947201,1131.634683574116,1120.0161065544112,1206.3976433,1228.699518
1081.0282142689612,1288.930183353131,1136.3101693748265,1099.0831530588905,1203.7015671467443,1243.7709434156923,1162.711614398123,1493.921628844462,928.367415495786,1115.0870632240824,1252.3957207231763,1102.5453949427651,1119.7919103011843,1124.708829715174,1149.852952228325,1188.7062582,1231.628548
1067.5800775268124,1269.804211383231,1144.8897102183696,1081.5772236947976,1187.4159618066076,1245.8350730638617,1193.992840109016,1505.9048399417572,947.2283907760013,1123.08588263485,1271.5953241052296,1131.095943357128,1138.5022514548348,1129.4807126919277,1152.921101899934,1183.6824589,1250.147984
1105.7017481462387,1279.7311372269048,1201.3645628937347,1090.648268114135,1214.278796694419,1238.7054960329867,1244.8613705977841,1535.2590757575956,1018.4568251237414,1155.9094485989829,1271.3729843766248,1114.4302181231963,1180.718565858201,1159.6525004100022,1146.7349878207965,1249.0574418,1292.400579
1146.997894623922,1309.1146020867325,1206.739565386032,1169.112623309628,1251.2607739926298,1266.7009610347557,1281.4133492164924,1513.24965623343,1084.3034528984688,1199.8787731744044,1318.2053590122377,1197.053677726528,1254.2737464590816,1181.6180797678203,1180.0583315619401,1317.0301293,1346.224204
1111.8865451754127,1272.7929151670348,1170.973129749722,1151.1618116528855,1205.8998683361403,1208.3947852561037,1274.8309839058797,1474.672196747966,1077.370577697895,1170.7648764196504,1257.693629469624,1205.00119681879,1249.6817446381283,1154.076703241758,1175.5206804960967,1299.265133,1332.344153
1056.0431906341787,1201.7607254877053,1136.218166242197,1086.1113141094306,1198.1360029149705,1133.4249650552463,1185.2422378975152,1402.1384915288263,1055.7237020922132,1095.2698879293994,1184.2712888658962,1136.1459743912417,1189.479413097168,1099.6105295299844,1138.7341011353872,1238.7416029,1271.536339
971.8975322536952,1105.4535878497657,1061.8953241967831,1032.0152318914957,1086.61998700766,1031.85698,1081.98149,1303.09184,1012.330817614316,1019.6884978785876,1089.83241,1076.98829,1150.0789100000002,1024.56146,1084.7949924129211,1138.5484695,1209.888285
874.7031799999999,995.60071,988.12744,951.1788099999999,1006.25376,945.1279057047363,986.1412458241656,1184.981474740798,969.2568700000002,910.1290138443549,1000.2417979606844,1014.7549872397376,1081.6075948607047,965.0065009410127,1001.2760600000001,1107.3756195,1177.567012
872.1716763218706,930.5302129614845,931.9137765746672,903.5642933531112,912.6804926202941,895.856052035703,987.101112302784,1155.7151600880397,892.4549657572097,878.7847785049912,955.4583341457459,1012.342782396019,1072.67839619633,932.683249339016,961.398799716217,1096.0103152,1160.634271
839.1090886800098,906.2363016259432,897.709709671078,899.731910106555,856.412077036035,878.5064183733629,944.2431314394436,1116.5305108375312,879.1741448566762,843.404057150404,944.0395967936279,945.2662334619256,1070.1805910232758,905.805755490019,920.7807824795821,1104.8843477,1170.940111
806.523415145761,891.2565830961131,884.0080427431427,881.7219330222185,878.6500787976012,888.3347649196686,961.4103889907664,1109.872687913925,891.6294878555262,842.8752285410445,919.0331956656414,956.0994963573552,1070.150786035064,897.7098474658061,890.9785303770329,1150.7676497,1170.490582
813.990549954138,865.8057247662439,872.4765576087561,892.0719543705435,892.0689206517742,880.2556837930138,986.4413489166938,1129.8888819742735,907.3932146470727,854.6964400780299,929.330815533981,996.5755055831743,1106.4035869459617,906.7878071269971,901.750396614011,1201.7115339,1215.759968
840.007971773505,889.3105639371373,880.3755305036694,929.7321340401878,897.5531172408544,950.0858070350408,991.221837756469,1158.2278799694138,947.3382195638624,934.1318777913576,968.4689624956637,1075.4416417601399,1179.7786447934648,927.4285317064358,924.4897791953299,1290.34615,1316.034528
949.0897975540968,940.0639610738531,922.0616572531594,1021.4923874292726,932.5778590024416,1050.1952691803435,1186.549473293379,1209.146573759328,1005.2518876713611,1042.8438040135707,1050.5733911021107,1210.300737244858,1290.3792134852984,979.0424971271073,887.599555533164,1396.4446156,1438.587186
1074.7708245309486,1064.9909440447673,949.9513661742333,1178.5559162247312,1059.660680376575,1139.71178101288,1250.2075354606122,1269.7708894395507,1042.078604751974,1104.0279678781435,1079.2946557614937,1286.9079068036135,1359.5060931637336,1018.29478029115,921.7449500236017,1506.7114459,1503.278685
1122.7759877049552,1136.242424706703,983.6388953644071,1250.3599893477835,1112.2589120804644,1168.562488401818,1210.5401932235056,1319.912777740836,1088.9784145156086,1148.5057356366556,1090.0256371006467,1284.2226254296063,1345.0581090792562,1053.457269698108,996.660283676992,1524.9499606,1492.208636
1165.2750515110429,1145.3787486241515,1062.365760254094,1263.42377250226,1172.7176560198477,1177.4873124840683,1232.224711791744,1387.5533609256838,1048.4350351252465,1162.551454139343,1162.952403122573,1302.9023396457317,1321.4432934807564,1075.180118859247,1027.7652319462375,1466.4696777,1483.208917
1179.548873123534,1171.166640041996,1115.367048479142,1261.0172136854956,1184.957811846116,1194.0799845788013,1236.7844477616045,1379.7184387013697,993.9821795981352,1165.283919831197,1221.6569785514237,1226.866226601757,1298.7326489560296,1087.3138478225062,1076.12602726726,1414.7689351,1422.973
1206.6371837947984,1235.7601340995498,1102.458687276065,1237.8448991370603,1226.4436945198336,1241.891795031382,1216.1362318828064,1341.084542156903,949.2515550621663,1195.6442983964437,1253.4587280113417,1200.4333216502484,1255.2339219510297,1079.6322606556118,1098.393288759352,1355.763126,1359.629668
1243.3110631091988,1235.2448181435163,1087.8640426414336,1238.0054494900928,1230.6798905416797,1236.0011403296423,1225.587724982544,1316.128368412139,931.990753029441,1191.0319164277316,1262.7501210482712,1205.1385785250973,1145.5395454429845,1063.707394592955,1107.381423141676,1285.1434608,1296.397773
1244.510544564331,1265.710131726196,1054.672097251314,1225.8808016254977,1232.6049151071347,1223.275336691757,1220.6479632363976,1296.7832827092727,933.7572649425392,1192.697407947409,1304.693934091125,1190.8139154482158,1173.242811329049,1045.892409651532,1135.974439753966,1243.7298107,1266.706627
1263.888262006247,1285.2899074465045,1038.444074242543,1219.8417919447324,1218.6312083867522,1231.0613565911729,1206.277289077158,1260.8130081308648,894.0781284937938,1169.3827383359217,1310.14019692655,1158.8172652379892,1163.8826939953285,1026.16590833966,1149.3864144575,1223.4726461,1244.281902
1263.9454079791956,1290.2357553485176,1011.4992679676358,1188.6030852285103,1205.8454254401736,1162.7013490554953,1203.969328999421,1228.0921950588825,887.0218729459094,1149.338077801999,1326.147708007753,1153.8616511274784,1114.1875440668969,1020.2840937418129,1166.728180414837,1202.8174827,1241.309709
1254.9141154247284,1304.3423555758204,1007.0114730891122,1183.7335816055343,1206.6497454700752,1206.7307309089613,1211.4494164101343,1230.053759807697,904.3166998264586,1156.8482378536044,1344.8620798731372,1166.5120293297598,1062.700514537301,1022.474083734872,1203.0804810828624,1193.0185536,1243.739402
1214.929440671537,1289.0592674629836,986.184107599124,1156.6445154585297,1164.9354180465828,1198.7214491279951,1157.4837884066362,1191.5936826530144,905.1336000729568,1139.543604512832,1334.92359905969,1162.7505505460113,1099.9225736235082,1032.1727876127952,1195.371017547605,1171.1961167,1231.47153
1194.53040757052,1277.432005566354,1022.7398516927278,1178.388307587532,1183.071332403441,1193.53185668144,1207.2413689147652,1201.000644824,936.0789756153181,1159.4802259824817,1322.244780584906,1143.641748701419,1144.5801720620798,1041.5821460614331,1202.3523307657335,1144.1706922,1242.985221
1232.5279180168563,1262.7982080907657,1075.9237146561036,1244.2491836066592,1235.792811056839,1215.620017215959,1225.037463693714,1251.490854824954,982.351754321564,1168.6739649874037,1335.3361260367797,1168.765017164906,1188.0864449812157,1086.1570892574282,1233.1785801947176,1233.3131427,1262.329943
1252.6671835873,1278.3041213283875,1105.1571465778827,1269.750424467716,1284.6087027200576,1236.0025102768468,1268.5132746261936,1291.6894125646795,1052.3477934239625,1261.1065679135063,1363.3927471163404,1245.0382042571343,1222.778751156113,1119.7088822483713,1268.3193456473127,1287.0309526,1312.446538
1239.1922666385155,1229.848219579032,1085.4597775632778,1252.869928994383,1238.3758007842628,1199.4011642045843,1250.0081502507828,1256.060763607894,1044.8386096258157,1246.618497312915,1320.5737746744437,1218.4266868052243,1188.9250896771327,1092.461992680143,1224.552304599306,1261.6512062,1288.169519
1180.191581262264,1167.9749282742384,1053.3783671376586,1212.1956148808356,1202.2876302137636,1129.4747887180022,1178.5837850256482,1198.380041562523,988.8771787147773,1198.00746274822,1246.3714935357275,1084.7884330420484,1092.1940895851424,1040.1222124636931,1144.6897211513203,1190.7308519,1245.689775
1130.09953008043,1088.9915012492088,994.4961673653929,1112.6432766412095,1126.9801316738815,1033.6764899999998,1076.00349,1122.14325,906.9158893858803,1059.32574,1141.4493899999998,986.6125,1054.72175,976.81072,1051.9663987743538,1126.472904,1167.066289
1050.28268,993.1233100000002,929.0441399999999,1012.2062900000002,1029.25749,972.8067690432015,981.0087215861756,1017.3581789376248,892.1307997176415,1040.0901051810406,1053.5107896118961,949.8435081374282,1000.5231756131756,925.2681139350282,958.8640640309206,1076.588038,1131.212374
1012.4087352417678,934.9479919724579,851.1721499383405,963.5708699859625,992.4869769349002,918.1358009485704,936.7581680449936,983.1528046182664,842.0797747629935,1023.3554524698876,1015.9614277164632,937.0069810765175,967.9732973402984,890.926918723771,889.2292819771014,1026.9811237,1047.437305
919.1222758511894,880.1515383033312,825.913569790666,931.6410734319578,984.7472024985955,853.7665381961538,926.0966479435258,957.678942988797,863.5758578971453,1015.2991048873758,965.8945063342765,896.6642023408128,931.8255337432897,872.1813233039773,904.2055052946253,1054.8215832,1081.024606
898.495558481595,853.5158779603095,793.6319452226198,923.5612581323076,945.4386391641223,877.4940504088095,914.905117504072,958.5759781247809,871.3293310830505,1021.1054361114938,972.4998980613672,865.3061974213853,918.319730835428,861.6529220963098,882.0965723202509,1081.0340677,1096.325609
852.3609956069719,842.2623067686999,802.042091209329,920.6770255518394,968.4380977594882,910.0873407260224,940.2331874616752,966.3400446283758,915.0029013890515,1070.0368827707664,967.0456203726701,876.7347867866315,924.1791556368124,868.2525194821669,897.490628825292,1106.5535788,1144.281841
866.2887867226777,846.01373445747,795.9068402187912,948.6293903397618,1006.4860875147662,964.5167711459368,968.2010696661696,986.1448779775235,999.8011976807009,1135.972163043225,1000.9498977441486,933.2220992717491,938.928538267105,888.2013279894162,973.9181825767149,1175.556712,1216.654993
914.3186530350476,863.7965917099306,806.3642497819775,1065.8627408864877,1071.3927117278063,1066.8621072792519,1111.3611284225265,1017.516447471625,1118.834263535461,1232.306772677426,1102.2881445282999,1083.5151079660636,988.9071292679024,931.9840873754738,1096.404550539101,1282.836731,1330.30211
1006.2127406163944,889.9066196784798,840.164156085545,1205.9741802674416,1214.7519725932111,1141.3232959459915,1124.808053718402,1077.5033381167723,1163.9677766237598,1259.3097616258908,1151.2298457878903,1188.783093394762,1029.1122483500264,988.2249172281661,1137.30948743395,1360.1615707,1407.235287
1089.4053899340336,955.029015141432,890.6424591057312,1234.8395789815272,1259.2512606490998,1167.0693525731815,1166.4072100840492,1154.1997100785247,1204.4518278593478,1261.2541485872753,1178.9743412419923,1194.5862988278172,1059.0653119281217,1031.4089706133902,1116.4352479975023,1336.7581247,1395.601995
1139.9836084610836,1027.1095701537915,937.811319042418,1271.6911333517312,1227.950364526079,1119.7348360166477,1206.695986635292,1191.0599420408373,1200.241572046223,1257.4145227517602,1216.8382753391143,1192.540583404833,1091.3823346992463,1052.8443173229955,1188.6127295891065,1322.5467111,1377.796094
1180.8079209574796,1069.461178488434,993.8101843711672,1306.9099494240852,1193.7654264805335,1177.364359102306,1254.6858967921642,1149.8484910797836,1204.0220389363951,1269.7140197544852,1234.7935358504517,1185.6558006926196,1055.6949093708945,1044.7776107493683,1213.094050716677,1262.9722478,1327.138629
1219.4439392690465,1108.0683311844457,1005.3581094120752,1325.1541410582377,1183.836853672125,1143.819672458056,1284.1557207097203,1107.4945342601825,1198.5295429697521,1241.146107208299,1300.995509842909,1161.4068524321879,1086.106966399811,1028.0567983028468,1250.833256906676,1224.1408452,1263.216555
1242.8907451028945,1132.7873438531096,1021.2055300395392,1306.3225153383084,1208.8035175594148,1156.2023547981503,1253.8078654334122,1102.722540792981,1152.385779900119,1208.5995067065164,1332.007230278883,1172.4722156096598,1092.2085265375388,1021.1190504466252,1280.331858629632,1249.5690749,1283.454874
1250.1873305792049,1135.910513268286,1021.8059128972023,1308.7590053419783,1230.8545275912256,1166.2459920617362,1293.0090619385371,1103.7347883745774,1159.6390740289755,1199.254340571152,1359.954425194883,1168.5180548758551,1124.3026324932382,1016.3622292892212,1335.950906718282,1176.7970609,1282.619183
1261.291829471755,1146.0341757817648,1010.2573893645656,1310.6401508978872,1215.545241334321,1192.8427304014872,1349.466709324706,1087.58639568232,1130.6908186052635,1173.8329610243577,1379.440741205454,1182.421220282953,1106.2713229978128,993.2373606232618,1380.9888427623798,1220.6301701,1256.598335
1248.7394114153312,1150.725594385049,988.571250014804,1289.882180024645,1208.5857370863741,1217.430357687236,1406.480305115464,1050.8567347359226,1108.7073597696963,1150.195098994421,1380.7130360433575,1171.491403665335,1107.4266941331318,977.1034044837921,1417.862970490648,1186.8783871,1261.66624
1225.2129771547716,1143.2381401600908,969.2006327992125,1262.1817315293888,1181.6444583962837,1299.3247505646575,1427.5422045087337,1075.092534092067,1105.7209490975213,1165.4297188386415,1379.6664624542616,1180.6121997580701,1098.9148505670703,972.8366716841078,1457.940509856626,1178.6236508,1209.876067
1190.5025415022842,1137.5232182551117,981.6730799406162,1259.9438594162873,1186.9333655109099,1315.4120413599503,1413.0944522064196,1038.8604725687549,1084.3043975663243,1152.094693529696,1334.48164698975,1161.1834138558695,1114.8624985708716,984.6353443360063,1459.1074615555283,1187.632009,1202.576563
1144.5933982905121,1124.9877225806845,1001.5416655492382,1295.9892301876816,1163.1252950315381,1285.0084406237577,1414.2726365172173,1054.77131139146,1117.7192306778115,1183.4047509831155,1338.601603501698,1151.6833025629028,1152.041099860631,1005.3866932236518,1447.6075790834361,1189.6236087,1248.980009
1165.7023324806348,1139.2881174703944,1059.3404186675539,1370.2747121979462,1255.202785068542,1302.2859196772597,1399.1821099217452,1125.554705427645,1166.754353830172,1231.1653283273129,1330.6939341341435,1116.0290055649102,1158.3266271262237,1058.7522362352368,1431.9235821952498,1213.0619957,1287.620452
1177.058565262636,1176.4826464798375,1116.6357232927871,1420.437581981137,1254.0147456562242,1310.2679234610478,1382.7931685719984,1183.4912617511905,1212.0431545382103,1253.201317828519,1299.490252418498,1170.7446288952624,1196.808897504369,1113.6255595215202,1454.144753350158,1257.5976461,1313.680431
1124.1279307301902,1125.4393028573577,1064.655759253545,1395.4845121359845,1197.042917873154,1282.9435865441262,1335.4046043664382,1163.900351645993,1198.4167304075715,1254.3160477658869,1247.8400443520677,1171.556796817064,1155.8360649580522,1081.284743093579,1392.528663970353,1220.4878492,1287.214171
1084.1530568982657,1069.0972683764548,1042.3740068655873,1341.0316006130356,1141.664190311367,1156.811430905561,1260.8107914385837,1107.7330576685351,1127.446106186777,1163.3022969593185,1181.525948395751,1115.3070085888817,1093.19264927923,1006.020111413542,1284.3521761663512,1146.9868239,1213.163872
1023.3211502462952,1009.468380471594,986.3156269490888,1248.934794689613,1051.1236431005664,1067.4618100000002,1187.6575899999998,1029.6129799999999,1022.0606700000002,1074.84767,1080.8845499999998,1039.01166,1038.9753899999998,928.0206200000001,1204.9813100000001,1089.1942997,1125.973715
935.1375400000002,935.15499,909.2679700000001,1165.2807400000002,1003.15315,984.2881395610992,1052.3268320090083,937.2681710122656,933.1118523235936,981.7150774904462,1004.2981019225364,974.4403870446922,994.6003284568915,878.822504194212,1114.2006491654922,1035.8042327,1061.285181
844.580597070265,865.2488574420457,861.3092358862294,1128.8657407459677,938.7670272169503,931.9920193644298,998.6284705535264,925.4974717674406,918.9888553942172,968.2746061411556,962.7137521171875,921.1748563386298,943.2461908531232,855.004524105771,1057.303055274293,1015.7011116,1014.581493
806.8750820666131,825.622725484253,854.026113417206,1084.9254310605002,911.5454767198103,904.5287031181344,956.2280753318336,910.3237953581475,871.7678065947998,942.2766123119414,937.7759582311382,905.7978292332876,935.5997695640882,843.7759634207223,1003.9242960014924,1011.2624818,1008.395794
804.144710568319,807.3599990406448,843.1937203510731,1064.5678337591141,918.9444864933968,871.4402529926451,905.5233462778082,926.218630020703,888.5631643951856,933.0060673575869,917.9552266082761,863.9833657129968,925.1120244128632,853.8693701650278,1006.3944543361976,1010.7372188,953.708701
801.041526490151,778.2516552598889,845.9719689153266,1073.5879095828063,924.1547688211156,886.7896676838242,937.0413440871519,957.3919972382557,921.7635025397223,962.0213570421923,927.0648717849112,888.835698612632,944.5426925794648,889.99450996078,1010.8324638863878,1026.1646775,944.406625
810.3281495440369,763.5735614844525,873.3844930113859,1094.6088321932077,943.7964983796131,929.4755790620368,930.2165630427587,1023.107724658686,964.4366375494768,974.6699647363176,957.6074396063585,889.655972061889,946.2082852345732,983.47442704778,1056.0420440339296,1088.5974208,988.95676
848.6073277713865,768.6265852353511,946.337727271592,1209.8903115083017,1001.3639733536868,1020.1383673130842,969.5741770330262,1142.9614585997847,1091.857741499557,1104.7583925327656,1047.186874015605,933.3594637841501,981.1996090503111,1137.5419185406345,1152.9141418082509,1184.8812159,1075.718093
898.8446325676331,789.8549404221064,1061.9413229558302,1364.5360455807497,1110.1621697741973,1103.307799300481,985.845778596389,1190.566641985513,1077.3547246934481,1158.7547930749645,1087.9918684854877,981.7558882193837,1015.7070468148094,1218.6908412444047,1146.7428846724922,1216.5037707,1161.276637
952.1868823125799,837.951823635377,1114.5307942659704,1368.7560476656304,1157.8844762015922,1115.7896165913123,1035.1493826848064,1220.51984342042,1178.828336422481,1159.0006193134104,1106.6511858924655,1018.378960975481,1032.6174447783415,1208.6525984293203,1168.492954340742,1220.9743666,1180.368809
1028.7225894366288,922.1684015946998,1159.976830027772,1380.31026283117,1196.0907819671172,1141.0236207551736,1073.2916971335326,1206.2831465759043,1215.867498644158,1180.3342260885013,1162.7336904773229,1059.5525951953543,1091.9525709703764,1177.803373763742,1233.0680395584943,1269.0514345,1246.280669
1062.7522208864582,961.8669580511181,1172.6340538014622,1377.143829373552,1201.4321176646235,1164.878316198323,1135.537489898544,1196.668353160078,1249.7890927601297,1201.47881584601,1219.2251781976483,1103.863744053953,1094.1612981045787,1160.793886828562,1280.2002055794521,1284.1709654,1296.531329
1078.4654090623512,991.5132029787372,1180.2533142986556,1390.422145682588,1231.8807867089397,1159.0836517436271,1164.5920564212518,1148.8786414750077,1252.6286238343077,1199.9785360817202,1250.1017796841356,1094.4120121008064,1102.867842435076,1155.3462917416955,1329.3274763515979,1268.6806701,1335.065143
1056.8025615649967,1004.8020313129769,1181.701082924861,1381.387513226453,1274.32290978002,1159.9714475570845,1154.554928849302,1114.8817166858753,1253.967475810908,1199.2525649493773,1276.6198352853205,1113.7152551334557,1111.1719671476076,1162.728845608795,1376.924206281462,1252.349324,1362.227193
1029.7780029657342,1032.7048942011368,1178.7676549629953,1351.2958212185113,1283.0473457421922,1139.8074772514572,1146.8374167275535,1105.490922606125,1257.3904231020938,1216.2699595267325,1311.6593127016836,1117.950433300501,1171.5844024004223,1146.138265809963,1413.3310797944723,1223.3540742,1413.723449
1003.8764570234696,1043.7491413572627,1177.9202751974033,1315.3209320359767,1276.247313585828,1127.427870147496,1095.4650191498251,1076.3558291017368,1232.2471628403543,1178.6403972333944,1320.1546937306584,1123.4741393923607,1180.4939019285798,1226.9740698348048,1466.928912648526,1217.7320399,1430.376316
987.9276654793703,1043.3043531518797,1161.8611731881501,1285.6442962756855,1303.338185688835,1134.8000426051078,1123.2269714189902,1072.464420332905,1217.7291887978936,1175.3983756153805,1331.717932607458,1162.2472394718457,1212.8869451948956,1217.1970806047482,1508.0241352310086,1198.6922319,1465.825902
970.0926173612802,1069.9864980533107,1158.537169863756,1275.4947390357268,1309.989279206951,1118.1204219944327,1137.51369613447,1095.34054793515,1214.0834440753683,1215.4676685960487,1346.0405795568247,1114.1487227086677,1232.1259820545,1216.169073307995,1534.8666512542372,1211.8817817,1490.953773
963.9792230872298,1091.0130133778916,1145.8136942330239,1278.5686108914997,1285.3215876284776,1091.4571062452233,1112.1836978910867,1081.0744065185957,1200.7882089166883,1197.9617345764482,1316.9729178694602,1155.3380234693557,1251.6121010257461,1228.894268704897,1465.048289016232,1206.9478832,1483.103327
985.2226307808999,1096.6946054431533,1148.289686939488,1320.905182877544,1287.4302196242063,1061.4227055669323,1121.5207650567052,1116.9313421625804,1251.948681583758,1156.1036425423663,1303.6235560654998,1193.4097041354178,1370.264773963314,1216.9373571430465,1477.8599238585623,1197.2720412,1438.188811
1017.1333935813532,1108.3255271249893,1188.2074878543863,1396.2472727842596,1306.3347191334472,1096.1176569512663,1156.6142812748922,1144.873022222371,1287.6504993160763,1170.9343910926239,1296.0773056180703,1192.088289350258,1448.2116393346923,1231.5371356078172,1484.804726811,1239.45606,1425.132888
1045.9487498453223,1159.4009089918625,1229.2683530290055,1432.4746039101528,1366.7119548567268,1138.0726033484352,1154.4846479199923,1183.719003374297,1323.961489707668,1202.1455254389953,1320.4725416512924,1225.2548379439024,1475.747567314234,1268.527792300264,1464.7473896212698,1272.3545868,1415.68461
1028.063955245345,1123.4687176332227,1183.5479868886505,1411.4741079667178,1329.8087297020315,1107.8157879456735,1132.966532078699,1154.7191201071385,1302.3043818777264,1182.1335021288878,1273.034507107422,1170.5318060517998,1471.5257496755744,1243.035979345781,1392.006884533211,1233.3680328,1359.433438
997.221031273894,1075.7218971696682,1127.6494216939284,1376.9455122472702,1249.947011452328,1043.2230497145617,1091.393148058858,1076.692017096981,1241.246606240373,1137.6154880164938,1182.3987123992972,1116.4960532874532,1387.470918409492,1151.378579203977,1232.976568084146,1154.9301785,1258.227461
944.5738552105123,988.0186784724094,1046.8085752254383,1289.0469352342643,1178.2352153245238,953.53145,1004.99686,969.5746700000002,1142.62949,1048.21022,1080.8913700000003,1048.84221,1311.03646,1049.65155,1160.2928200000001,1075.637188,1176.198503
863.3783799999999,904.93105,948.11841,1198.5232999999998,1045.37013,946.007647159996,944.7390955215394,918.096256119803,1030.677803772037,970.5834878330611,992.7062817899898,994.5642630653472,1281.9635269048201,960.039061525576,1060.7757383776661,1004.4862348,1113.837046
814.3757115033033,845.2453627440576,884.216040988211,1161.1261971139745,945.4576958108152,918.9704404708287,924.5644316099424,896.3415561025336,1008.6862424186515,944.0821543828436,938.7487423327891,961.1209422803009,1226.9583196673357,922.87252983257,1010.212662037158,966.4140156,1057.473901
785.9910365567962,807.2246104246007,855.94691500267,1115.8962264221832,911.1180862719063,904.8195388188399,889.0368778891922,870.1634070574237,998.5603467042112,916.1304039598067,900.1663188837562,907.177492145619,1224.7208445980757,872.599887495069,976.18972757484,955.1519263,1022.507799
779.152824943524,790.6179013576694,830.7746958470318,1124.138028906536,867.569371426397,906.6034777891482,847.6442005563098,870.4127218537102,1004.4711220842833,898.2131962763531,881.8344026380189,880.8202048010736,1181.4321571693513,883.2797600669131,935.8093792672508,942.7301422,1008.794655
769.7530961022424,799.2439604536147,838.9065841066749,1136.0693383356102,856.6165835554224,910.2039777686787,828.8814823369763,897.6003734234275,1040.8699538831413,927.1901182160055,885.5818412610632,878.3238872181472,1238.7848353934337,897.9906069413212,935.3107085985703,949.9529413,973.983187
772.7265256879235,823.2644858712551,851.966686401656,1184.9091112565843,884.3504488851211,957.9809092269362,905.5151849132733,962.7034780764482,1119.4888400032687,966.6082012236176,921.9704616591991,867.2412665471309,1366.003883603446,957.8854767118952,939.9283872177248,983.5796904,1008.315126
788.6360771400098,902.5605395108976,925.0471196546264,1297.7817256088156,919.8269172225862,1009.0499513651944,959.8135385451424,1074.9926162124202,1257.187049026792,1061.1752232633644,995.1807691386168,873.6472188193394,1539.4206673391045,1084.765938535091,1055.4399166587477,1055.7463954,1043.651912
823.1738903879666,1046.691417172905,1061.9511624795164,1459.063949027655,1022.6521714469908,1046.4548350071623,956.0967895920029,1110.1018175054578,1290.2888796381835,1083.6712852313417,1043.192573785418,944.0079357923272,1609.9113633682443,1159.0685815067827,1118.3040446207187,1093.3359615,1073.008389
849.9207530055261,1117.181489447111,1104.6634665148986,1475.2724817222268,1072.1372091588844,1057.7635966187797,1026.5200646055969,1138.7953343545778,1301.414300929881,1110.1739024094911,1071.0424445260314,984.1217819632288,1576.206854635576,1158.670077303342,1112.438270113207,1082.7126682,1063.064325
910.4516624421423,1152.315965834625,1128.733615513634,1408.6309861969476,1115.6655622870076,1110.4079660556702,1078.7455887457963,1144.8560737913124,1274.886892720344,1158.7301056461997,1123.1916453205652,1038.3770470852016,1535.8414529364848,1189.777081361006,1136.2296149832603,1152.6862593,1157.527675
967.0879294005506,1185.8695992809503,1151.6879121870177,1342.7511481530732,1141.1060164717344,1132.896013317096,1066.591688116693,1159.9523265038404,1234.7804366705996,1194.9996490583867,1168.573742155456,1054.2390388088181,1501.3040062439527,1203.1331669463923,1154.401384359419,1199.1221352,1234.757986
986.3005825360672,1203.307548719557,1167.8770180308004,1300.973901349158,1151.621701158258,1080.046613257074,1060.0715680199592,1146.1173743738527,1182.2941888480527,1202.7168698262672,1204.254078455877,1049.7449318953024,1408.2949158188503,1235.1368759921456,1170.098463288538,1199.0190239,1269.532305
992.6569899431469,1222.8123016892898,1166.8647284023996,1253.2007788033152,1156.989437531238,1073.2035638947739,1062.8028037728498,1118.2174315361844,1204.3571595617243,1224.6525637565262,1231.3464079496453,1097.089340406107,1353.5629184838772,1252.196418557879,1185.529879421979,1239.7164466,1296.853393
1006.5885651539538,1240.837806528044,1191.9736932302417,1220.393807668799,1141.987221017832,1057.4230556994255,1100.0983231740986,1108.8194644620849,1200.8931224470077,1270.5435989077052,1261.9812069844395,1118.116730579189,1250.7087583037855,1278.323026843507,1220.856224277617,1254.4472223,1318.4771
997.1615234646606,1271.8613976237373,1199.8313413931216,1190.9749935727052,1139.832613912631,1032.9671959328236,1098.1586724962415,1067.9624350748704,1162.4737234296863,1286.8695463389452,1273.6603727910096,1141.1926027099305,1242.617886592411,1251.314004821539,1255.911820659434,1264.1477427,1366.214702
992.826247296709,1263.054215185257,1196.98247795624,1170.380052728788,1174.1456552943353,1025.9120921018311,1113.9767520591524,1067.3437826555032,1156.2866068602489,1259.100036893297,1290.71963112178,1158.6408826115676,1146.868212044122,1247.3539055704443,1290.5694406405253,1267.0133148,1401.320047
989.5726253496512,1288.9540379454943,1215.1335959936478,1148.983953107495,1176.2422533506162,1024.886593692428,1143.1208476765712,1081.6068724441618,1170.866128025178,1319.2828057070265,1297.201437835152,1175.0043731780838,1136.6850470772056,1311.863106398595,1322.600883407947,1261.5178418,1418.608623
