# file...... xout_all_trip_meters.csv
# date...... Thu Apr 11 12:53:42 2019
# user...... dpinney
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,max(measured_voltage_1.mag),max(measured_voltage_2.mag),avg(measured_voltage_1.mag),avg(measured_voltage_2.mag),min(measured_voltage_1.mag),min(measured_voltage_2.mag),sum(measured_real_energy),sum(measured_reactive_energy)
2017-01-09 21:00:00 EST,+121.707,+121.707,+120.716,+120.716,+119.688,+119.688,+3.37552e+08,+1.06791e+07
2017-01-09 22:00:00 EST,+122.03,+122.03,+119.395,+119.395,+116.601,+116.601,+3.37751e+08,+1.0697e+07
2017-01-09 23:00:00 EST,+121.35,+121.35,+119.733,+119.733,+117.774,+117.774,+3.38919e+08,+1.07366e+07
2017-01-10 00:00:00 EST,+119.77,+120.238,+118.035,+118.431,+115.735,+116.218,+3.39725e+08,+1.07737e+07
2017-01-10 01:00:00 EST,+121.694,+121.694,+119.879,+119.879,+118.102,+118.102,+3.41176e+08,+1.12484e+07
2017-01-10 02:00:00 EST,+120.164,+120.164,+118.299,+118.299,+116.405,+116.405,+3.42159e+08,+1.1306e+07
2017-01-10 03:00:00 EST,+120.03,+120.03,+118.809,+118.809,+117.147,+117.147,+3.44155e+08,+1.13474e+07
2017-01-10 04:00:00 EST,+120.145,+120.145,+118.717,+118.717,+117.383,+117.383,+3.459e+08,+1.13661e+07
2017-01-10 05:00:00 EST,+119.895,+119.895,+118.097,+118.097,+115.146,+115.146,+3.47716e+08,+1.13785e+07
2017-01-10 06:00:00 EST,+119.884,+119.884,+117.34,+117.34,+114.243,+114.243,+3.49929e+08,+1.13911e+07
2017-01-10 07:00:00 EST,+120.041,+120.041,+117.55,+117.55,+115.399,+115.399,+3.526e+08,+1.14066e+07
2017-01-10 08:00:00 EST,+122.591,+122.591,+119.161,+119.161,+115.274,+115.274,+3.5527e+08,+1.14218e+07
2017-01-10 09:00:00 EST,+122.234,+122.234,+119.371,+119.371,+115.35,+115.35,+3.57179e+08,+1.14345e+07
2017-01-10 10:00:00 EST,+121.828,+121.828,+119.985,+119.985,+118.079,+118.079,+3.58924e+08,+1.14609e+07
2017-01-10 11:00:00 EST,+120.968,+120.968,+119.354,+119.354,+116.423,+116.423,+3.60213e+08,+1.14933e+07
2017-01-10 12:00:00 EST,+120.78,+120.78,+119.487,+119.487,+117.254,+117.254,+3.61913e+08,+1.15284e+07
2017-01-10 13:00:00 EST,+120.971,+120.971,+119.254,+119.254,+117.48,+117.48,+3.63571e+08,+1.15522e+07
2017-01-10 14:00:00 EST,+120.573,+120.573,+119.367,+119.367,+116.483,+116.483,+3.65349e+08,+1.15697e+07
2017-01-10 15:00:00 EST,+121.353,+121.353,+119.999,+119.999,+118.096,+118.096,+3.67105e+08,+1.15853e+07
2017-01-10 16:00:00 EST,+121.236,+121.236,+120.273,+120.273,+118.199,+118.199,+3.68417e+08,+1.15983e+07
2017-01-10 17:00:00 EST,+121.66,+121.66,+119.773,+119.773,+117.258,+117.258,+3.69471e+08,+1.16515e+07
2017-01-10 18:00:00 EST,+120.755,+120.755,+117.46,+117.46,+113.682,+113.682,+3.70788e+08,+1.1729e+07
2017-01-10 19:00:00 EST,+121.372,+121.372,+117.784,+117.784,+115.589,+115.589,+3.73694e+08,+1.17763e+07
2017-01-10 20:00:00 EST,+121.474,+121.474,+119.659,+119.659,+118.137,+118.137,+3.76463e+08,+1.17911e+07
2017-01-10 21:00:00 EST,+122.258,+122.258,+119.354,+119.354,+115.77,+115.77,+3.77797e+08,+1.18072e+07
2017-01-10 22:00:00 EST,+121.286,+121.286,+119.192,+119.192,+116.017,+116.017,+3.79389e+08,+1.18284e+07
2017-01-10 23:00:00 EST,+122.331,+122.331,+119.519,+119.519,+117.579,+117.579,+3.80496e+08,+1.18468e+07
