# file...... Regulator_REG27.csv
# date...... Tue Feb 14 11:14:57 2017
# user...... brendanlewis
# host...... (null)
# target.... regulator 2
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag,phases
2011-05-09 01:00:00 PDT,6,6,6,+556921,-34723.1,+561113,-49684.5,+550662,-42603.5,+1.6687e+06,-127011,ABC
2011-05-09 02:00:00 PDT,6,6,6,+517002,-49541.9,+520286,-62683,+510960,-56464.5,+1.54825e+06,-168689,ABC
2011-05-09 03:00:00 PDT,6,6,6,+506174,-53519.2,+509228,-66185.4,+500196,-60192.5,+1.5156e+06,-179897,ABC
2011-05-09 04:00:00 PDT,6,6,6,+504760,-54037,+507785,-66641.7,+498792,-60678.1,+1.51134e+06,-181357,ABC
2011-05-09 05:00:00 PDT,6,6,6,+516532,-49715.1,+519806,-62835.4,+510492,-56626.8,+1.54683e+06,-169177,ABC
2011-05-09 06:00:00 PDT,6,6,6,+539094,-41371.2,+542869,-55506.3,+532928,-48816.5,+1.61489e+06,-145694,ABC
2011-05-09 07:00:00 PDT,6,6,6,+603682,-17049.3,+609061,-34280.6,+597212,-26129.9,+1.80995e+06,-77459.8,ABC
2011-05-09 08:00:00 PDT,6,6,6,+703014,+21631.7,+711362,-910.104,+696264,+9720.65,+2.11064e+06,+30442.2,ABC
2011-05-09 09:00:00 PDT,6,6,6,+737129,+35275.8,+746640,+10758.7,+730337,+22304.3,+2.21411e+06,+68338.8,ABC
2011-05-09 10:00:00 PDT,6,6,6,+744029,+38058.1,+753785,+13132.2,+737233,+24866.5,+2.23505e+06,+76056.8,ABC
2011-05-09 11:00:00 PDT,6,6,6,+750005,+40473.9,+759975,+15191.4,+743206,+27090.4,+2.25319e+06,+82755.7,ABC
2011-05-09 12:00:00 PDT,6,6,6,+786700,+55432.4,+798035,+27908.9,+779903,+40839.8,+2.36464e+06,+124181,ABC
2011-05-09 13:00:00 PDT,6,6,6,+779373,+52428.2,+790428,+25359,+772572,+38081.2,+2.34237e+06,+115868,ABC
2011-05-09 14:00:00 PDT,6,6,6,+772039,+49430.2,+782818,+22812.4,+765237,+35326.9,+2.32009e+06,+107570,ABC
2011-05-09 15:00:00 PDT,6,6,6,+770664,+48868.7,+781391,+22335.3,+763861,+34810.9,+2.31592e+06,+106015,ABC
2011-05-09 16:00:00 PDT,6,6,6,+766536,+47185.8,+777110,+20904.5,+759733,+33264.1,+2.30338e+06,+101354,ABC
2011-05-09 17:00:00 PDT,6,6,6,+741269,+36944.6,+750927,+12182.4,+734475,+23841.2,+2.22667e+06,+72968.2,ABC
2011-05-09 18:00:00 PDT,6,6,6,+720087,+28436.8,+729007,+4915.93,+713312,+16000.5,+2.16241e+06,+49353.2,ABC
2011-05-09 19:00:00 PDT,6,6,6,+698857,+19981.7,+707068,-2324.79,+692114,+8196.62,+2.09804e+06,+25853.6,ABC
2011-05-09 20:00:00 PDT,6,6,6,+665071,+6673.02,+672212,-13762.7,+658400,-4111.91,+1.99568e+06,-11201.5,ABC
2011-05-09 21:00:00 PDT,6,6,6,+676655,+11215.6,+684155,-9852.79,+669956,+92.7134,+2.03077e+06,+1455.56,ABC
2011-05-09 22:00:00 PDT,6,6,6,+725617,+30651,+734727,+6809.08,+718836,+18042.4,+2.17918e+06,+55502.6,ABC
2011-05-09 23:00:00 PDT,6,6,6,+690537,+16687.7,+698478,-5151.11,+683809,+5152.96,+2.07282e+06,+16689.5,ABC
2011-05-10 00:00:00 PDT,6,6,6,+622325,-9907.56,+628214,-28085.4,+615785,-19490.4,+1.86632e+06,-57483.3,ABC
2011-05-10 01:00:00 PDT,6,6,6,+559264,-33845.6,+563513,-48917.1,+552993,-41784.1,+1.67577e+06,-124547,ABC
2011-05-10 02:00:00 PDT,6,6,6,+510412,-51964.5,+513556,-64815.6,+504409,-58734.9,+1.52838e+06,-175515,ABC
2011-05-10 03:00:00 PDT,6,6,6,+500048,-55761,+502975,-68162.2,+494109,-62295.4,+1.49713e+06,-186219,ABC
2011-05-10 04:00:00 PDT,6,6,6,+487314,-60403,+489985,-72261.3,+481455,-66653.1,+1.45875e+06,-199318,ABC
2011-05-10 05:00:00 PDT,6,6,6,+490617,-59201.4,+493353,-71199.4,+484737,-65524.7,+1.46871e+06,-195925,ABC
2011-05-10 06:00:00 PDT,6,6,6,+512766,-51099.8,+515960,-64054.3,+506749,-57924.5,+1.53548e+06,-173079,ABC
2011-05-10 07:00:00 PDT,6,6,6,+590611,-22024,+595644,-38605.8,+584195,-30760.5,+1.77045e+06,-91390.4,ABC
2011-05-10 08:00:00 PDT,6,6,6,+690075,+16504.8,+698001,-5307.95,+683348,+4984.11,+2.07142e+06,+16181,ABC
2011-05-10 09:00:00 PDT,6,6,6,+723313,+29728,+732344,+6020.06,+716535,+17191.3,+2.17219e+06,+52939.4,ABC
2011-05-10 10:00:00 PDT,6,6,6,+714553,+26226,+723286,+3024.49,+707786,+13961.3,+2.14562e+06,+43211.8,ABC
2011-05-10 11:00:00 PDT,6,6,6,+704861,+22365.9,+713270,-281.181,+698108,+10398.4,+2.11624e+06,+32483.1,ABC
2011-05-10 12:00:00 PDT,6,6,6,+688225,+15774.1,+696092,-5935.49,+681501,+4308.52,+2.06582e+06,+14147.1,ABC
2011-05-10 13:00:00 PDT,6,6,6,+674803,+10487.8,+682244,-10479,+668108,-580.532,+2.02515e+06,-571.729,ABC
2011-05-10 14:00:00 PDT,6,6,6,+661825,+5403.91,+668867,-14856.1,+655163,-5287.13,+1.98586e+06,-14739.3,ABC
2011-05-10 15:00:00 PDT,6,6,6,+663217,+5947.63,+670301,-14387.5,+656551,-4783.65,+1.99007e+06,-13223.5,ABC
2011-05-10 16:00:00 PDT,6,6,6,+636285,-4524.52,+642570,-23426.2,+629697,-14492.1,+1.90855e+06,-42442.8,ABC
2011-05-10 17:00:00 PDT,6,6,6,+650224,+881.422,+656917,-18756,+643594,-9478.02,+1.95074e+06,-27352.6,ABC
2011-05-10 18:00:00 PDT,6,6,6,+660898,+5041.48,+667911,-15168.2,+654238,-5623.01,+1.98305e+06,-15749.8,ABC
2011-05-10 19:00:00 PDT,6,6,6,+652081,+1603.98,+658830,-18132.6,+645446,-8808.06,+1.95636e+06,-25336.7,ABC
2011-05-10 20:00:00 PDT,6,6,6,+650224,+881.445,+656917,-18756.1,+643594,-9477.88,+1.95074e+06,-27352.5,ABC
2011-05-10 21:00:00 PDT,6,6,6,+645115,-1103.4,+651657,-20469.7,+638500,-11318.2,+1.93527e+06,-32891.4,ABC
2011-05-10 22:00:00 PDT,6,6,6,+689612,+16322.1,+697524,-5464.87,+682886,+4815.17,+2.07002e+06,+15672.4,ABC
2011-05-10 23:00:00 PDT,6,6,6,+675266,+10669.8,+682722,-10322.5,+668570,-412.176,+2.02656e+06,-64.9408,ABC
2011-05-11 00:00:00 PDT,6,6,6,+599016,-18828.2,+604270,-35826.5,+592565,-27785.3,+1.79585e+06,-82440,ABC
2011-05-11 01:00:00 PDT,6,6,6,+536746,-42243.2,+540468,-56271,+530593,-49631.9,+1.60781e+06,-148146,ABC
2011-05-11 02:00:00 PDT,6,6,6,+492032,-58686,+494797,-70744.2,+486143,-65040.8,+1.47297e+06,-194471,ABC
2011-05-11 03:00:00 PDT,6,6,6,+481177,-62631.2,+483727,-74231.9,+475358,-68746.6,+1.44026e+06,-205610,ABC
2011-05-11 04:00:00 PDT,6,6,6,+474091,-65196.6,+476506,-76503.1,+468320,-71158.2,+1.41892e+06,-212858,ABC
2011-05-11 05:00:00 PDT,6,6,6,+469837,-66732.9,+472172,-77864.6,+464095,-72603.2,+1.4061e+06,-217201,ABC
2011-05-11 06:00:00 PDT,6,6,6,+480232,-62973.5,+482765,-74534.9,+474420,-69068.4,+1.43742e+06,-206577,ABC
2011-05-11 07:00:00 PDT,6,6,6,+550826,-37001.8,+554873,-51678.1,+544598,-44731.9,+1.6503e+06,-133412,ABC
2011-05-11 08:00:00 PDT,6,6,6,+646044,-742.821,+652614,-20158.2,+639426,-10983.8,+1.93808e+06,-31884.8,ABC
2011-05-11 09:00:00 PDT,6,6,6,+684524,+14313.7,+692272,-7189.85,+677808,+2958.33,+2.0546e+06,+10082.1,ABC
2011-05-11 10:00:00 PDT,6,6,6,+688225,+15774.1,+696092,-5935.46,+681502,+4308.49,+2.06582e+06,+14147.1,ABC
2011-05-11 11:00:00 PDT,6,6,6,+675729,+10851.7,+683199,-10166,+669032,-243.829,+2.02796e+06,+441.884,ABC
2011-05-11 12:00:00 PDT,6,6,6,+659506,+4498.14,+666478,-15636.6,+652850,-6126.27,+1.97883e+06,-17264.8,ABC
2011-05-11 13:00:00 PDT,6,6,6,+658115,+3954.98,+665044,-16104.9,+651462,-6629.44,+1.97462e+06,-18779.3,ABC
2011-05-11 14:00:00 PDT,6,6,6,+652081,+1603.98,+658830,-18132.6,+645446,-8808.08,+1.95636e+06,-25336.7,ABC
2011-05-11 15:00:00 PDT,6,6,6,+653938,+2326.9,+660742,-17508.9,+647297,-8138.11,+1.96198e+06,-23320.1,ABC
2011-05-11 16:00:00 PDT,6,6,6,+670633,+8851.49,+677945,-11886.9,+663949,-2094.99,+2.01253e+06,-5130.38,ABC
2011-05-11 17:00:00 PDT,6,6,6,+661825,+5403.9,+668867,-14856.1,+655163,-5287.17,+1.98586e+06,-14739.3,ABC
2011-05-11 18:00:00 PDT,6,6,6,+694698,+18333.7,+702774,-3738.42,+687962,+6674.12,+2.08543e+06,+21269.3,ABC
2011-05-11 19:00:00 PDT,6,6,6,+683136,+13766.5,+690840,-7660.14,+676423,+2452.39,+2.0504e+06,+8558.74,ABC
2011-05-11 20:00:00 PDT,6,6,6,+680359,+12672.7,+687975,-8600.14,+673652,+1440.69,+2.04199e+06,+5513.21,ABC
2011-05-11 21:00:00 PDT,6,6,6,+670170,+8669.85,+677468,-12043.3,+663486,-2263.07,+2.01112e+06,-5636.55,ABC
2011-05-11 22:00:00 PDT,6,6,6,+706247,+22916.6,+714701,+190.82,+699491,+10906.9,+2.12044e+06,+34014.3,ABC
2011-05-11 23:00:00 PDT,6,6,6,+699319,+20165,+707545,-2167.7,+692575,+8365.96,+2.09944e+06,+26363.3,ABC
2011-05-12 00:00:00 PDT,6,6,6,+617202,-11875.6,+622948,-29791,+610680,-21319.1,+1.85083e+06,-62985.7,ABC
2011-05-12 01:00:00 PDT,6,6,6,+528759,-45203,+532301,-58868.9,+522650,-52401.3,+1.58371e+06,-156473,ABC
2011-05-12 02:00:00 PDT,6,6,6,+491088,-59029.6,+493834,-71047.7,+485206,-65363.4,+1.47013e+06,-195441,ABC
2011-05-12 03:00:00 PDT,6,6,6,+470783,-66391.7,+473135,-77562.1,+465034,-72282.2,+1.40895e+06,-216236,ABC
2011-05-12 04:00:00 PDT,6,6,6,+468892,-67074.1,+471208,-78166.9,+463156,-72924.2,+1.40326e+06,-218165,ABC
2011-05-12 05:00:00 PDT,6,6,6,+458959,-70649.5,+461092,-81339.4,+453292,-76289.1,+1.37334e+06,-228278,ABC
2011-05-12 06:00:00 PDT,6,6,6,+484482,-61431.9,+487097,-73171.1,+478642,-67619.8,+1.45022e+06,-202223,ABC
2011-05-12 07:00:00 PDT,6,6,6,+557390,-34547.7,+561593,-49531,+551128,-42439.7,+1.67011e+06,-126518,ABC
2011-05-12 08:00:00 PDT,6,6,6,+648367,+159.258,+655005,-19379.4,+641742,-10147.4,+1.94511e+06,-29367.5,ABC
2011-05-12 09:00:00 PDT,6,6,6,+691924,+17236.1,+699910,-4680.3,+685194,+5659.89,+2.07703e+06,+18215.7,ABC
2011-05-12 10:00:00 PDT,6,6,6,+695160,+18516.7,+703251,-3581.39,+688424,+6843.16,+2.08683e+06,+21778.5,ABC
2011-05-12 11:00:00 PDT,6,6,6,+702552,+21448.3,+710885,-1067.32,+695803,+9551.1,+2.10924e+06,+29932.1,ABC
2011-05-12 12:00:00 PDT,6,6,6,+685449,+14678.7,+693227,-6876.35,+678732,+3295.75,+2.05741e+06,+11098.1,ABC
2011-05-12 13:00:00 PDT,6,6,6,+686375,+15043.8,+694182,-6562.83,+679655,+3633.24,+2.06021e+06,+12114.2,ABC
2011-05-12 14:00:00 PDT,6,6,6,+694698,+18333.6,+702774,-3738.37,+687962,+6674.01,+2.08543e+06,+21269.3,ABC
2011-05-12 15:00:00 PDT,6,6,6,+707631,+23467.6,+716132,+662.829,+700874,+11415.5,+2.12464e+06,+35545.9,ABC
2011-05-12 16:00:00 PDT,6,6,6,+709016,+24018.8,+717563,+1134.96,+702257,+11924.3,+2.12884e+06,+37078.1,ABC
2011-05-12 17:00:00 PDT,6,6,6,+721930,+29174.4,+730914,+5546.79,+715154,+16680.9,+2.168e+06,+51402.1,ABC
2011-05-12 18:00:00 PDT,6,6,6,+765159,+46625.2,+775682,+20427.9,+758356,+32748.8,+2.2992e+06,+99801.8,ABC
2011-05-12 19:00:00 PDT,6,6,6,+766994,+47372.6,+777585,+21063.5,+760192,+33435.8,+2.30477e+06,+101872,ABC
2011-05-12 20:00:00 PDT,6,6,6,+750924,+40846,+760927,+15508.3,+744125,+27432.8,+2.25598e+06,+83787.2,ABC
2011-05-12 21:00:00 PDT,6,6,6,+749086,+40102,+759023,+14874.4,+742287,+26748.2,+2.2504e+06,+81724.6,ABC
2011-05-12 22:00:00 PDT,6,6,6,+780289,+52803.3,+791379,+25677.7,+773488,+38425.8,+2.34516e+06,+116907,ABC
2011-05-12 23:00:00 PDT,6,6,6,+772956,+49804.6,+783770,+23130.6,+766154,+35671,+2.32288e+06,+108606,ABC
2011-05-13 00:00:00 PDT,6,6,6,+668780,+8125.02,+676034,-12512.4,+662099,-2767.63,+2.00691e+06,-7154.99,ABC
2011-05-13 01:00:00 PDT,6,6,6,+573312,-28566.6,+577905,-44306.9,+566974,-36858.1,+1.71819e+06,-109732,ABC
2011-05-13 02:00:00 PDT,6,6,6,+515590,-50061.4,+518844,-63140.2,+509557,-56951.3,+1.54399e+06,-170153,ABC
2011-05-13 03:00:00 PDT,6,6,6,+494390,-57826.5,+497202,-69985.1,+488486,-64233.8,+1.48008e+06,-192045,ABC
2011-05-13 04:00:00 PDT,6,6,6,+484954,-61260.5,+487578,-73019.5,+479111,-67458.7,+1.45164e+06,-201739,ABC
2011-05-13 05:00:00 PDT,6,6,6,+479760,-63144.7,+482283,-74686.4,+473951,-69229.2,+1.43599e+06,-207060,ABC
2011-05-13 06:00:00 PDT,6,6,6,+487314,-60403,+489985,-72261.3,+481455,-66653.2,+1.45875e+06,-199318,ABC
2011-05-13 07:00:00 PDT,6,6,6,+537686,-41894.6,+541428,-55965.2,+531527,-49305.7,+1.61064e+06,-147165,ABC
2011-05-13 08:00:00 PDT,6,6,6,+646509,-562.466,+653092,-20002.5,+639890,-10816.5,+1.93949e+06,-31381.5,ABC
2011-05-13 09:00:00 PDT,6,6,6,+691924,+17236.1,+699910,-4680.3,+685194,+5659.89,+2.07703e+06,+18215.7,ABC
2011-05-13 10:00:00 PDT,6,6,6,+697471,+19432.1,+705637,-2796.07,+690730,+7688.9,+2.09384e+06,+24325,ABC
2011-05-13 11:00:00 PDT,6,6,6,+701167,+20898.2,+709454,-1538.97,+694420,+9043.05,+2.10504e+06,+28402.3,ABC
2011-05-13 12:00:00 PDT,6,6,6,+702091,+21265.1,+710408,-1224.65,+695342,+9381.76,+2.10784e+06,+29422.2,ABC
2011-05-13 13:00:00 PDT,6,6,6,+705323,+22549.4,+713747,-123.79,+698569,+10567.8,+2.11764e+06,+32993.4,ABC
2011-05-13 14:00:00 PDT,6,6,6,+701167,+20898.2,+709454,-1539.03,+694420,+9043.14,+2.10504e+06,+28402.3,ABC
2011-05-13 15:00:00 PDT,6,6,6,+703476,+21815.3,+711839,-752.889,+696725,+9889.97,+2.11204e+06,+30952.3,ABC
2011-05-13 16:00:00 PDT,6,6,6,+703938,+21998.8,+712316,-595.68,+697186,+10059.4,+2.11344e+06,+31462.6,ABC
2011-05-13 17:00:00 PDT,6,6,6,+698857,+19981.7,+707068,-2324.82,+692114,+8196.68,+2.09804e+06,+25853.6,ABC
2011-05-13 18:00:00 PDT,6,6,6,+732986,+33609.1,+742352,+9335.97,+726198,+20768.8,+2.20154e+06,+63713.9,ABC
2011-05-13 19:00:00 PDT,6,6,6,+729763,+32314.2,+739017,+8230.02,+722978,+19575.5,+2.19176e+06,+60119.7,ABC
2011-05-13 20:00:00 PDT,6,6,6,+727920,+31574.8,+737110,+7598.36,+721137,+18893.9,+2.18617e+06,+58067.1,ABC
2011-05-13 21:00:00 PDT,6,6,6,+750465,+40659.9,+760451,+15349.9,+743666,+27261.7,+2.25458e+06,+83271.5,ABC
2011-05-13 22:00:00 PDT,6,6,6,+777540,+51678,+788526,+24722.2,+770738,+37392.2,+2.3368e+06,+113792,ABC
2011-05-13 23:00:00 PDT,6,6,6,+758274,+43825.9,+768544,+18046,+751472,+30174.4,+2.27829e+06,+92046.3,ABC
2011-05-14 00:00:00 PDT,6,6,6,+703476,+21815.3,+711839,-752.93,+696725,+9889.95,+2.11204e+06,+30952.4,ABC
2011-05-14 01:00:00 PDT,6,6,6,+615338,-12590.5,+621033,-30410.9,+608823,-21983.5,+1.84519e+06,-64984.9,ABC
2011-05-14 02:00:00 PDT,6,6,6,+584069,-24503.7,+588934,-40764.9,+577682,-33070.6,+1.75068e+06,-98339.3,ABC
2011-05-14 03:00:00 PDT,6,6,6,+529229,-45029.1,+532781,-58716.2,+523117,-52238.5,+1.58513e+06,-155984,ABC
2011-05-14 04:00:00 PDT,6,6,6,+516532,-49715.1,+519806,-62835.4,+510492,-56626.7,+1.54683e+06,-169177,ABC
2011-05-14 05:00:00 PDT,6,6,6,+509470,-52310.2,+512594,-65120.1,+503473,-59058.9,+1.52554e+06,-176489,ABC
2011-05-14 06:00:00 PDT,6,6,6,+517473,-49368.6,+520767,-62530.6,+511428,-56302.2,+1.54967e+06,-168201,ABC
2011-05-14 07:00:00 PDT,6,6,6,+549419,-37526.9,+553433,-52137.8,+543198,-45222.6,+1.64605e+06,-134887,ABC
2011-05-14 08:00:00 PDT,6,6,6,+599949,-18472.6,+605228,-35517.4,+593494,-27454.4,+1.79867e+06,-81444.4,ABC
2011-05-14 09:00:00 PDT,6,6,6,+664608,+6491.57,+671734,-13918.8,+657938,-4279.83,+1.99428e+06,-11707.1,ABC
2011-05-14 10:00:00 PDT,6,6,6,+746788,+39172.5,+756642,+14082.3,+739990,+25892.8,+2.24342e+06,+79147.6,ABC
2011-05-14 11:00:00 PDT,6,6,6,+765159,+46625.2,+775682,+20427.9,+758356,+32748.7,+2.2992e+06,+99801.8,ABC
2011-05-14 12:00:00 PDT,6,6,6,+750465,+40660,+760451,+15349.8,+743666,+27261.6,+2.25458e+06,+83271.5,ABC
2011-05-14 13:00:00 PDT,6,6,6,+728842,+31944.5,+738064,+7914.18,+722058,+19234.6,+2.18896e+06,+59093.3,ABC
2011-05-14 14:00:00 PDT,6,6,6,+738969,+36017.2,+748545,+11391.5,+732177,+22987.1,+2.21969e+06,+70395.7,ABC
2011-05-14 15:00:00 PDT,6,6,6,+723313,+29728,+732344,+6020.04,+716535,+17191.3,+2.17219e+06,+52939.4,ABC
2011-05-14 16:00:00 PDT,6,6,6,+707631,+23467.6,+716132,+662.817,+700874,+11415.5,+2.12464e+06,+35545.9,ABC
2011-05-14 17:00:00 PDT,6,6,6,+711785,+25121.9,+720425,+2079.57,+705021,+12942.4,+2.13723e+06,+40143.9,ABC
2011-05-14 18:00:00 PDT,6,6,6,+728381,+31759.6,+737587,+7756.28,+721598,+19064.3,+2.18757e+06,+58580.2,ABC
2011-05-14 19:00:00 PDT,6,6,6,+764700,+46438.4,+775206,+20269,+757898,+32577,+2.2978e+06,+99284.4,ABC
2011-05-14 20:00:00 PDT,6,6,6,+776165,+51115.7,+787099,+24244.6,+769363,+36875.6,+2.33263e+06,+112236,ABC
2011-05-14 21:00:00 PDT,6,6,6,+794937,+58819.8,+806591,+30781.2,+788145,+43948.6,+2.38967e+06,+133549,ABC
2011-05-14 22:00:00 PDT,6,6,6,+804538,+62781.7,+816569,+34137.1,+797754,+47582.4,+2.41886e+06,+144501,ABC
2011-05-14 23:00:00 PDT,6,6,6,+759651,+44385.3,+769972,+18522.1,+752849,+30688.9,+2.28247e+06,+93596.4,ABC
2011-05-15 00:00:00 PDT,6,6,6,+694698,+18333.7,+702774,-3738.46,+687962,+6674.05,+2.08543e+06,+21269.3,ABC
2011-05-15 01:00:00 PDT,6,6,6,+640933,-2725.05,+647353,-21870.7,+634331,-12822.5,+1.92262e+06,-37418.3,ABC
2011-05-15 02:00:00 PDT,6,6,6,+586873,-23441.5,+591810,-39839.9,+580473,-32081,+1.75916e+06,-95362.5,ABC
2011-05-15 03:00:00 PDT,6,6,6,+579861,-26095.2,+584619,-42151.7,+573493,-34553.8,+1.73797e+06,-102801,ABC
2011-05-15 04:00:00 PDT,6,6,6,+557390,-34547.7,+561593,-49531,+551128,-42439.5,+1.67011e+06,-126518,ABC
2011-05-15 05:00:00 PDT,6,6,6,+547073,-38401.8,+551033,-52903.9,+540864,-46040.1,+1.63897e+06,-137346,ABC
2011-05-15 06:00:00 PDT,6,6,6,+548481,-37876.8,+552473,-52444.4,+542264,-45549.7,+1.64322e+06,-135871,ABC
2011-05-15 07:00:00 PDT,6,6,6,+566291,-31209,+570710,-46613.3,+559985,-39323.2,+1.69699e+06,-117146,ABC
2011-05-15 08:00:00 PDT,6,6,6,+607414,-15624.2,+612893,-33043.1,+600929,-24804.3,+1.82123e+06,-73471.6,ABC
2011-05-15 09:00:00 PDT,6,6,6,+673876,+10123.9,+681289,-10791.9,+667184,-917.276,+2.02235e+06,-1585.21,ABC
2011-05-15 10:00:00 PDT,6,6,6,+758733,+44012.2,+769020,+18204.7,+751931,+30346.1,+2.27968e+06,+92563,ABC
2011-05-15 11:00:00 PDT,6,6,6,+755978,+42894,+766164,+17252.6,+749177,+29317.3,+2.27132e+06,+89463.9,ABC
2011-05-15 12:00:00 PDT,6,6,6,+741269,+36944.6,+750927,+12182.4,+734475,+23841.2,+2.22667e+06,+72968.2,ABC
2011-05-15 13:00:00 PDT,6,6,6,+721930,+29174.5,+730914,+5546.77,+715154,+16680.9,+2.168e+06,+51402.1,ABC
2011-05-15 14:00:00 PDT,6,6,6,+686375,+15043.7,+694182,-6562.79,+679655,+3633.26,+2.06021e+06,+12114.2,ABC
2011-05-15 15:00:00 PDT,6,6,6,+665071,+6673.01,+672212,-13762.7,+658400,-4111.91,+1.99568e+06,-11201.5,ABC
2011-05-15 16:00:00 PDT,6,6,6,+643257,-1824.39,+649745,-21092.5,+636647,-11987,+1.92965e+06,-34903.9,ABC
2011-05-15 17:00:00 PDT,6,6,6,+635355,-4884.12,+641613,-23737.2,+628770,-14825.8,+1.90574e+06,-43447,ABC
2011-05-15 18:00:00 PDT,6,6,6,+637679,-3984.97,+644005,-22959.6,+631087,-13991.4,+1.91277e+06,-40936,ABC
2011-05-15 19:00:00 PDT,6,6,6,+661825,+5403.86,+668867,-14856,+655163,-5287.24,+1.98586e+06,-14739.4,ABC
2011-05-15 20:00:00 PDT,6,6,6,+672023,+9396.68,+679378,-11417.6,+665335,-1590.48,+2.01674e+06,-3611.42,ABC
2011-05-15 21:00:00 PDT,6,6,6,+671560,+9214.89,+678901,-11574.1,+664873,-1758.59,+2.01533e+06,-4117.77,ABC
2011-05-15 22:00:00 PDT,6,6,6,+696547,+19065.9,+704682,-3110.25,+689808,+7350.62,+2.09104e+06,+23306.2,ABC
2011-05-15 23:00:00 PDT,6,6,6,+703014,+21631.8,+711362,-910.1,+696264,+9720.51,+2.11064e+06,+30442.2,ABC
2011-05-16 00:00:00 PDT,6,6,6,+625584,-8653.56,+631565,-26999.2,+619033,-18325.6,+1.87618e+06,-53978.3,ABC
2011-05-16 01:00:00 PDT,6,6,6,+550826,-37001.7,+554873,-51678.1,+544598,-44731.9,+1.6503e+06,-133412,ABC
2011-05-16 02:00:00 PDT,6,6,6,+517002,-49541.9,+520286,-62683,+510960,-56464.5,+1.54825e+06,-168689,ABC
2011-05-16 03:00:00 PDT,6,6,6,+510412,-51964.5,+513556,-64815.6,+504409,-58734.9,+1.52838e+06,-175515,ABC
2011-05-16 04:00:00 PDT,6,6,6,+517473,-49368.6,+520767,-62530.6,+511428,-56302.2,+1.54967e+06,-168201,ABC
2011-05-16 05:00:00 PDT,6,6,6,+522177,-47634.8,+525574,-61005.7,+516105,-54678.1,+1.56386e+06,-163319,ABC
2011-05-16 06:00:00 PDT,6,6,6,+543789,-39625.4,+547672,-53975.9,+537597,-47184,+1.62906e+06,-140785,ABC
2011-05-16 07:00:00 PDT,6,6,6,+603216,-17227.3,+608582,-34435.3,+596748,-26295.5,+1.80854e+06,-77958,ABC
2011-05-16 08:00:00 PDT,6,6,6,+729763,+32314.1,+739017,+8230.11,+722978,+19575.5,+2.19176e+06,+60119.7,ABC
2011-05-16 09:00:00 PDT,6,6,6,+743109,+37686.8,+752832,+12815.5,+736314,+24524.8,+2.23226e+06,+75027.1,ABC
2011-05-16 10:00:00 PDT,6,6,6,+745868,+38801,+755690,+13765.6,+739071,+25550.5,+2.24063e+06,+78117.1,ABC
2011-05-16 11:00:00 PDT,6,6,6,+757815,+43639.4,+768068,+17887.3,+751013,+30003,+2.2769e+06,+91529.7,ABC
2011-05-16 12:00:00 PDT,6,6,6,+785327,+54868.6,+796609,+27430.6,+778528,+40322.2,+2.36046e+06,+122621,ABC
2011-05-16 13:00:00 PDT,6,6,6,+813216,+66375.5,+825592,+37178.1,+806441,+50876.7,+2.44525e+06,+154430,ABC
2011-05-16 14:00:00 PDT,6,6,6,+788532,+56184.5,+799937,+28546.8,+781735,+41530.1,+2.3702e+06,+126261,ABC
2011-05-16 15:00:00 PDT,6,6,6,+761029,+44945,+771399,+18998.4,+754226,+31203.7,+2.28665e+06,+95147,ABC
2011-05-16 16:00:00 PDT,6,6,6,+747247,+39358.4,+757118,+14240.7,+740450,+26063.7,+2.24482e+06,+79662.9,ABC
2011-05-16 17:00:00 PDT,6,6,6,+763324,+45878.2,+773779,+19792.4,+756521,+32061.9,+2.29362e+06,+97732.5,ABC
2011-05-16 18:00:00 PDT,6,6,6,+804081,+62592.7,+816093,+33977.2,+797296,+47409.3,+2.41747e+06,+143979,ABC
2011-05-16 19:00:00 PDT,6,6,6,+785785,+55056.6,+797085,+27590,+778986,+40494.7,+2.36186e+06,+123141,ABC
2011-05-16 20:00:00 PDT,6,6,6,+772956,+49804.6,+783770,+23130.7,+766154,+35670.9,+2.32288e+06,+108606,ABC
2011-05-16 21:00:00 PDT,6,6,6,+772956,+49804.5,+783770,+23130.7,+766154,+35670.9,+2.32288e+06,+108606,ABC
2011-05-16 22:00:00 PDT,6,6,6,+794480,+58631.4,+806116,+30621.5,+787687,+43775.7,+2.38828e+06,+133029,ABC
2011-05-16 23:00:00 PDT,6,6,6,+796310,+59385.1,+808017,+31260.3,+789518,+44467.2,+2.39384e+06,+135113,ABC
2011-05-17 00:00:00 PDT,6,6,6,+695622,+18699.8,+703728,-3424.42,+688885,+7012.25,+2.08824e+06,+22287.7,ABC
2011-05-17 01:00:00 PDT,6,6,6,+608812,-15089.3,+614329,-32578.9,+602322,-24306.9,+1.82546e+06,-71975.1,ABC
2011-05-17 02:00:00 PDT,6,6,6,+570036,-29800.5,+574548,-45383.5,+563713,-38009,+1.7083e+06,-113193,ABC
2011-05-17 03:00:00 PDT,6,6,6,+561607,-32967.4,+565912,-48149.5,+555324,-40964.2,+1.68284e+06,-122081,ABC
