# file...... xout_all_trip_meters.csv
# date...... Sat Jun 22 15:38:16 2019
# user...... austinchang
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,max(measured_voltage_1.mag),max(measured_voltage_2.mag),avg(measured_voltage_1.mag),avg(measured_voltage_2.mag),min(measured_voltage_1.mag),min(measured_voltage_2.mag),sum(measured_real_energy),sum(measured_reactive_energy)
2017-01-09 21:00:00 EST,+122.213,+122.213,+120.125,+120.125,+117.352,+117.352,+3.06252e+08,+1.22197e+07
2017-01-09 22:00:00 EST,+121.959,+121.959,+120.787,+120.787,+118.628,+118.628,+3.07444e+08,+1.22648e+07
2017-01-09 23:00:00 EST,+122.364,+122.364,+120.82,+120.82,+119.048,+119.048,+3.07723e+08,+1.2306e+07
2017-01-10 00:00:00 EST,+120.584,+121.024,+118.876,+119.271,+117.837,+118.354,+3.07966e+08,+1.23363e+07
2017-01-10 01:00:00 EST,+122.166,+122.166,+120.879,+120.879,+120.291,+120.291,+3.085e+08,+1.27697e+07
2017-01-10 02:00:00 EST,+121.993,+121.993,+120.196,+120.196,+119.179,+119.179,+3.08669e+08,+1.28111e+07
2017-01-10 03:00:00 EST,+120.953,+120.953,+120.04,+120.04,+118.671,+118.671,+3.09114e+08,+1.2879e+07
2017-01-10 04:00:00 EST,+120.871,+120.871,+119.644,+119.644,+118.479,+118.479,+3.09764e+08,+1.29316e+07
2017-01-10 05:00:00 EST,+120.961,+120.961,+118.927,+118.927,+116.951,+116.951,+3.10611e+08,+1.30006e+07
2017-01-10 06:00:00 EST,+119.827,+119.827,+117.428,+117.428,+115.014,+115.014,+3.11958e+08,+1.30708e+07
2017-01-10 07:00:00 EST,+120.485,+120.485,+118.088,+118.088,+116.407,+116.407,+3.14276e+08,+1.31498e+07
2017-01-10 08:00:00 EST,+122.546,+122.546,+119.322,+119.322,+116.063,+116.063,+3.16416e+08,+1.31658e+07
2017-01-10 09:00:00 EST,+122.051,+122.051,+120.354,+120.354,+117.008,+117.008,+3.17836e+08,+1.3174e+07
2017-01-10 10:00:00 EST,+121.621,+121.621,+120.468,+120.468,+118.525,+118.525,+3.18649e+08,+1.31859e+07
2017-01-10 11:00:00 EST,+121.092,+121.092,+119.876,+119.876,+118.614,+118.614,+3.19023e+08,+1.32224e+07
2017-01-10 12:00:00 EST,+120.844,+120.844,+119.335,+119.335,+117.671,+117.671,+3.19776e+08,+1.32745e+07
2017-01-10 13:00:00 EST,+120.57,+120.57,+119.654,+119.654,+118.182,+118.182,+3.20751e+08,+1.33714e+07
2017-01-10 14:00:00 EST,+120.56,+120.56,+119.529,+119.529,+118.342,+118.342,+3.21627e+08,+1.34362e+07
2017-01-10 15:00:00 EST,+120.78,+120.78,+120.028,+120.028,+118.96,+118.96,+3.22454e+08,+1.3552e+07
2017-01-10 16:00:00 EST,+120.657,+120.657,+119.87,+119.87,+119.046,+119.046,+3.22968e+08,+1.36526e+07
2017-01-10 17:00:00 EST,+121.38,+121.38,+119.434,+119.434,+117.492,+117.492,+3.23586e+08,+1.37522e+07
2017-01-10 18:00:00 EST,+120.849,+120.849,+117.698,+117.698,+113.846,+113.846,+3.24597e+08,+1.38147e+07
2017-01-10 19:00:00 EST,+121.942,+121.942,+119.023,+119.023,+116.247,+116.247,+3.27137e+08,+1.38582e+07
2017-01-10 20:00:00 EST,+122.099,+122.099,+120.885,+120.885,+118.716,+118.716,+3.29179e+08,+1.38845e+07
2017-01-10 21:00:00 EST,+121.763,+121.763,+120.732,+120.732,+119.625,+119.625,+3.29719e+08,+1.39463e+07
2017-01-10 22:00:00 EST,+121.847,+121.847,+120.344,+120.344,+118.484,+118.484,+3.3004e+08,+1.40049e+07
2017-01-10 23:00:00 EST,+121.495,+121.495,+120.74,+120.74,+119.097,+119.097,+3.30466e+08,+1.40599e+07
