# file...... weather_triplex_meter_all.csv
# date...... Wed Jul 30 12:19:33 2014
# user...... gour967
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 900
# limit..... 0
# property.. timestamp,max(measured_voltage_1.mag),max(measured_voltage_2.mag),avg(measured_voltage_1.mag),avg(measured_voltage_2.mag),min(measured_voltage_1.mag),min(measured_voltage_2.mag),sum(measured_real_energy),sum(measured_reactive_energy)
2010-03-23 14:15:00 EDT,+120.116,+120.65,+119.131,+119.596,+118.02,+118.56,+1.64245e+009,+9.96893e+008
2010-03-23 14:30:00 EDT,+120.149,+120.593,+119.132,+119.596,+118.249,+118.789,+1.64259e+009,+9.97019e+008
2010-03-23 14:45:00 EDT,+120.19,+120.77,+119.143,+119.607,+118.194,+118.734,+1.64273e+009,+9.97145e+008
2010-03-23 15:00:00 EDT,+120.139,+120.718,+119.169,+119.633,+118.067,+118.607,+1.64287e+009,+9.97271e+008
2010-03-23 15:15:00 EDT,+120.141,+120.644,+119.123,+119.587,+118.219,+118.759,+1.64301e+009,+9.97398e+008
2010-03-23 15:30:00 EDT,+120.152,+120.741,+119.082,+119.554,+118.162,+118.71,+1.64315e+009,+9.97524e+008
2010-03-23 15:45:00 EDT,+120.134,+120.672,+119.037,+119.509,+118.086,+118.634,+1.6433e+009,+9.97652e+008
2010-03-23 16:00:00 EDT,+120.121,+120.713,+119.061,+119.535,+118.005,+118.557,+1.64344e+009,+9.97781e+008
2010-03-23 16:15:00 EDT,+120.365,+120.437,+118.872,+119.346,+117.967,+118.544,+1.64362e+009,+9.97909e+008
2010-03-23 16:30:00 EDT,+120.358,+120.358,+118.782,+119.283,+117.648,+118.214,+1.64379e+009,+9.98038e+008
2010-03-23 16:45:00 EDT,+120.352,+120.352,+118.832,+119.334,+118.014,+118.597,+1.64397e+009,+9.98174e+008
2010-03-23 17:00:00 EDT,+119.835,+119.975,+118.371,+118.881,+116.743,+117.336,+1.64415e+009,+9.9831e+008
2010-03-23 17:15:00 EDT,+120.305,+120.305,+118.138,+118.648,+116.889,+117.482,+1.64445e+009,+9.98447e+008
2010-03-23 17:30:00 EDT,+120.59,+120.59,+118.567,+119.092,+117.325,+117.964,+1.64467e+009,+9.98584e+008
2010-03-23 17:45:00 EDT,+120.662,+120.662,+118.507,+119.033,+117.138,+117.776,+1.64487e+009,+9.98726e+008
2010-03-23 18:00:00 EDT,+121.099,+121.099,+118.151,+118.681,+116.278,+116.922,+1.64508e+009,+9.98867e+008
2010-03-23 18:15:00 EDT,+121.07,+121.07,+118.147,+118.677,+116.139,+116.783,+1.64535e+009,+9.99009e+008
2010-03-23 18:30:00 EDT,+120.652,+120.652,+118.181,+118.708,+115.882,+116.476,+1.64567e+009,+9.99151e+008
2010-03-23 18:45:00 EDT,+120.229,+120.586,+118.507,+119.035,+116.535,+117.131,+1.64596e+009,+9.99292e+008
2010-03-23 19:00:00 EDT,+120.403,+121.062,+118.825,+119.352,+117.119,+117.714,+1.64618e+009,+9.99434e+008
2010-03-23 19:15:00 EDT,+120.38,+121.039,+118.88,+119.408,+117.267,+117.862,+1.64637e+009,+9.99576e+008
2010-03-23 19:30:00 EDT,+120.266,+120.798,+119.075,+119.595,+117.802,+118.407,+1.64656e+009,+9.99718e+008
2010-03-23 19:45:00 EDT,+120.403,+120.676,+119.137,+119.657,+117.896,+118.501,+1.64672e+009,+9.99859e+008
2010-03-23 20:00:00 EDT,+120.596,+120.596,+119.21,+119.728,+117.999,+118.601,+1.64687e+009,+9.99999e+008
2010-03-23 20:15:00 EDT,+120.659,+120.659,+119.243,+119.761,+118.018,+118.621,+1.64701e+009,+1.00014e+009
2010-03-23 20:30:00 EDT,+120.736,+120.736,+119.295,+119.801,+117.934,+118.523,+1.64716e+009,+1.00028e+009
2010-03-23 20:45:00 EDT,+120.671,+120.671,+119.282,+119.788,+118.098,+118.686,+1.6473e+009,+1.00042e+009
2010-03-23 21:00:00 EDT,+120.789,+120.789,+119.312,+119.814,+117.957,+118.541,+1.64744e+009,+1.00056e+009
2010-03-23 21:15:00 EDT,+120.744,+120.744,+119.318,+119.821,+118.021,+118.605,+1.64758e+009,+1.00069e+009
2010-03-23 21:30:00 EDT,+120.78,+120.78,+119.429,+119.908,+118.242,+118.8,+1.64772e+009,+1.00083e+009
2010-03-23 21:45:00 EDT,+120.911,+120.911,+119.402,+119.881,+118.01,+118.568,+1.64786e+009,+1.00096e+009
2010-03-23 22:00:00 EDT,+120.919,+120.919,+119.477,+119.949,+118.095,+118.644,+1.64799e+009,+1.00109e+009
2010-03-23 22:15:00 EDT,+120.977,+120.977,+119.469,+119.941,+118.012,+118.561,+1.64813e+009,+1.00122e+009
2010-03-23 22:30:00 EDT,+121.074,+121.074,+119.623,+120.064,+118.202,+118.715,+1.64826e+009,+1.00135e+009
2010-03-23 22:45:00 EDT,+121.046,+121.046,+119.623,+120.064,+118.22,+118.733,+1.64839e+009,+1.00147e+009
2010-03-23 23:00:00 EDT,+120.884,+121.422,+119.391,+119.822,+118.069,+118.555,+1.64856e+009,+1.00159e+009
2010-03-23 23:15:00 EDT,+121.109,+121.109,+119.702,+120.133,+118.229,+118.73,+1.64869e+009,+1.00171e+009
2010-03-23 23:30:00 EDT,+121.226,+121.226,+119.879,+120.281,+118.53,+118.997,+1.64881e+009,+1.00182e+009
2010-03-23 23:45:00 EDT,+121.224,+121.224,+119.901,+120.303,+118.622,+119.089,+1.64893e+009,+1.00193e+009
2010-03-24 00:00:00 EDT,+121.283,+121.283,+119.951,+120.343,+118.662,+119.118,+1.64904e+009,+1.00204e+009
2010-03-24 00:15:00 EDT,+121.269,+121.269,+119.955,+120.347,+118.674,+119.13,+1.64915e+009,+1.00215e+009
2010-03-24 00:30:00 EDT,+121.345,+121.345,+120.045,+120.421,+118.762,+119.199,+1.64925e+009,+1.00225e+009
2010-03-24 00:45:00 EDT,+121.345,+121.345,+120.045,+120.421,+118.762,+119.199,+1.64936e+009,+1.00236e+009
2010-03-24 01:00:00 EDT,+121.371,+121.371,+120.075,+120.446,+118.791,+119.222,+1.64946e+009,+1.00246e+009
2010-03-24 01:15:00 EDT,+121.399,+121.399,+120.07,+120.441,+118.779,+119.21,+1.64956e+009,+1.00256e+009
2010-03-24 01:30:00 EDT,+121.395,+121.395,+120.121,+120.483,+118.859,+119.279,+1.64967e+009,+1.00266e+009
2010-03-24 01:45:00 EDT,+121.429,+121.429,+120.123,+120.484,+118.829,+119.249,+1.64976e+009,+1.00276e+009
2010-03-24 02:00:00 EDT,+121.443,+121.443,+120.139,+120.497,+118.795,+119.211,+1.64987e+009,+1.00285e+009
2010-03-24 02:15:00 EDT,+121.472,+121.472,+120.134,+120.492,+118.782,+119.199,+1.64996e+009,+1.00295e+009
2010-03-24 02:30:00 EDT,+121.447,+121.447,+120.166,+120.52,+118.879,+119.291,+1.65006e+009,+1.00305e+009
2010-03-24 02:45:00 EDT,+121.422,+121.422,+120.159,+120.513,+118.87,+119.282,+1.65016e+009,+1.00315e+009
2010-03-24 03:00:00 EDT,+121.472,+121.472,+120.16,+120.513,+118.828,+119.239,+1.65026e+009,+1.00324e+009
2010-03-24 03:15:00 EDT,+121.482,+121.482,+120.168,+120.521,+118.874,+119.284,+1.65036e+009,+1.00334e+009
2010-03-24 03:30:00 EDT,+121.444,+121.444,+120.162,+120.517,+118.875,+119.288,+1.65046e+009,+1.00343e+009
2010-03-24 03:45:00 EDT,+121.425,+121.425,+120.155,+120.51,+118.893,+119.306,+1.65056e+009,+1.00353e+009
2010-03-24 04:00:00 EDT,+121.404,+121.404,+120.141,+120.496,+118.915,+119.328,+1.65066e+009,+1.00363e+009
2010-03-24 04:15:00 EDT,+121.425,+121.425,+120.14,+120.496,+118.869,+119.282,+1.65076e+009,+1.00372e+009
2010-03-24 04:30:00 EDT,+121.386,+121.386,+120.093,+120.46,+118.808,+119.235,+1.65086e+009,+1.00382e+009
2010-03-24 04:45:00 EDT,+121.386,+121.386,+120.093,+120.46,+118.808,+119.235,+1.65096e+009,+1.00392e+009
2010-03-24 05:00:00 EDT,+120.809,+121.273,+119.72,+120.092,+118.094,+118.526,+1.65106e+009,+1.00402e+009
2010-03-24 05:15:00 EDT,+121.222,+121.306,+119.571,+119.942,+117.533,+117.964,+1.65127e+009,+1.00412e+009
2010-03-24 05:30:00 EDT,+121.023,+121.023,+119.759,+120.162,+118.416,+118.884,+1.65141e+009,+1.00422e+009
2010-03-24 05:45:00 EDT,+120.709,+121.071,+119.032,+119.434,+116.783,+117.25,+1.65162e+009,+1.00433e+009
2010-03-24 06:00:00 EDT,+121.482,+121.482,+118.002,+118.415,+114.939,+115.395,+1.65187e+009,+1.00444e+009
2010-03-24 06:15:00 EDT,+121.395,+121.395,+118.325,+118.738,+115.492,+115.948,+1.65224e+009,+1.00456e+009
2010-03-24 06:30:00 EDT,+120.555,+120.555,+118.478,+118.935,+116.27,+116.776,+1.65253e+009,+1.00467e+009
2010-03-24 06:45:00 EDT,+120.511,+121.084,+118.803,+119.261,+117.405,+117.921,+1.65275e+009,+1.00479e+009
2010-03-24 07:00:00 EDT,+120.598,+121.189,+118.351,+118.823,+115.716,+116.268,+1.65294e+009,+1.00492e+009
2010-03-24 07:15:00 EDT,+120.873,+120.873,+118.834,+119.307,+117.648,+118.201,+1.65316e+009,+1.00505e+009
2010-03-24 07:30:00 EDT,+121.782,+121.782,+118.227,+118.72,+116.096,+116.695,+1.65342e+009,+1.00518e+009
2010-03-24 07:45:00 EDT,+120.83,+120.83,+118.142,+118.635,+116.066,+116.611,+1.65375e+009,+1.00531e+009
2010-03-24 08:00:00 EDT,+120.703,+120.703,+118.218,+118.718,+116.334,+116.886,+1.65406e+009,+1.00544e+009
2010-03-24 08:15:00 EDT,+120.452,+120.452,+118.471,+118.971,+117.306,+117.859,+1.65433e+009,+1.00558e+009
2010-03-24 08:30:00 EDT,+120.21,+120.43,+118.861,+119.353,+117.378,+117.943,+1.65456e+009,+1.00571e+009
2010-03-24 08:45:00 EDT,+120.544,+120.696,+119.055,+119.548,+117.37,+117.943,+1.65472e+009,+1.00584e+009
2010-03-24 09:00:00 EDT,+120.746,+120.746,+119.091,+119.581,+117.343,+117.913,+1.65486e+009,+1.00598e+009
2010-03-24 09:15:00 EDT,+120.713,+120.713,+119.095,+119.585,+117.34,+117.91,+1.65501e+009,+1.00611e+009
2010-03-24 09:30:00 EDT,+120.705,+120.705,+119.104,+119.587,+117.203,+117.765,+1.65515e+009,+1.00624e+009
2010-03-24 09:45:00 EDT,+120.681,+120.729,+119.077,+119.56,+117.159,+117.721,+1.65529e+009,+1.00637e+009
2010-03-24 10:00:00 EDT,+120.619,+120.734,+119.096,+119.577,+117.328,+117.888,+1.65544e+009,+1.00651e+009
2010-03-24 10:15:00 EDT,+120.721,+120.721,+119.116,+119.597,+117.33,+117.89,+1.65559e+009,+1.00664e+009
2010-03-24 10:30:00 EDT,+120.668,+120.668,+119.106,+119.584,+117.306,+117.861,+1.65574e+009,+1.00677e+009
2010-03-24 10:45:00 EDT,+120.721,+120.721,+119.106,+119.584,+117.442,+117.997,+1.65588e+009,+1.0069e+009
2010-03-24 11:00:00 EDT,+120.634,+120.646,+119.023,+119.5,+117.21,+117.764,+1.65604e+009,+1.00703e+009
2010-03-24 11:15:00 EDT,+120.555,+120.662,+119.028,+119.505,+117.186,+117.74,+1.65619e+009,+1.00716e+009
2010-03-24 11:30:00 EDT,+120.706,+120.706,+119.071,+119.542,+117.212,+117.759,+1.65634e+009,+1.00729e+009
2010-03-24 11:45:00 EDT,+120.77,+120.77,+119.101,+119.573,+117.079,+117.627,+1.65649e+009,+1.00743e+009
2010-03-24 12:00:00 EDT,+120.6,+120.6,+119.021,+119.491,+117.307,+117.853,+1.65665e+009,+1.00756e+009
2010-03-24 12:15:00 EDT,+120.651,+120.651,+119.015,+119.485,+117.293,+117.839,+1.65681e+009,+1.00769e+009
2010-03-24 12:30:00 EDT,+120.805,+120.805,+119.117,+119.584,+117.275,+117.819,+1.65696e+009,+1.00782e+009
2010-03-24 12:45:00 EDT,+120.576,+120.576,+119.001,+119.468,+117.322,+117.865,+1.65712e+009,+1.00795e+009
2010-03-24 13:00:00 EDT,+120.715,+120.715,+119.098,+119.565,+117.273,+117.816,+1.65728e+009,+1.00808e+009
2010-03-24 13:15:00 EDT,+120.604,+120.604,+119.053,+119.52,+117.083,+117.626,+1.65743e+009,+1.00821e+009
2010-03-24 13:30:00 EDT,+120.604,+120.604,+119.037,+119.502,+117.226,+117.767,+1.65759e+009,+1.00834e+009
2010-03-24 13:45:00 EDT,+120.657,+120.657,+119.026,+119.491,+117.23,+117.77,+1.65775e+009,+1.00847e+009
2010-03-24 14:00:00 EDT,+120.528,+120.532,+119.021,+119.485,+117.467,+118.006,+1.65791e+009,+1.0086e+009
2010-03-24 14:15:00 EDT,+120.637,+120.637,+119.026,+119.49,+117.124,+117.663,+1.65808e+009,+1.00874e+009
2010-03-24 14:30:00 EDT,+120.518,+120.518,+118.926,+119.39,+117.139,+117.678,+1.65825e+009,+1.00887e+009
2010-03-24 14:45:00 EDT,+120.601,+120.625,+118.941,+119.405,+116.988,+117.528,+1.65842e+009,+1.009e+009
2010-03-24 15:00:00 EDT,+120.424,+120.67,+118.937,+119.401,+117.299,+117.838,+1.6586e+009,+1.00914e+009
2010-03-24 15:15:00 EDT,+120.487,+120.557,+118.906,+119.37,+117.158,+117.697,+1.65877e+009,+1.00927e+009
2010-03-24 15:30:00 EDT,+120.56,+120.56,+118.907,+119.378,+117.221,+117.769,+1.65895e+009,+1.00941e+009
2010-03-24 15:45:00 EDT,+120.24,+120.633,+118.779,+119.251,+117.012,+117.56,+1.65913e+009,+1.00954e+009
2010-03-24 16:00:00 EDT,+120.285,+120.532,+118.763,+119.237,+116.931,+117.482,+1.65931e+009,+1.00968e+009
2010-03-24 16:15:00 EDT,+120.341,+120.341,+118.701,+119.174,+116.857,+117.407,+1.65952e+009,+1.00982e+009
2010-03-24 16:30:00 EDT,+119.901,+120.064,+118.464,+118.965,+116.888,+117.47,+1.65972e+009,+1.00995e+009
2010-03-24 16:45:00 EDT,+120.281,+120.281,+118.498,+118.999,+116.543,+117.125,+1.65994e+009,+1.0101e+009
2010-03-24 17:00:00 EDT,+119.999,+119.999,+118.151,+118.661,+115.954,+116.547,+1.66016e+009,+1.01024e+009
2010-03-24 17:15:00 EDT,+119.988,+119.988,+117.87,+118.38,+115.783,+116.375,+1.6605e+009,+1.01039e+009
2010-03-24 17:30:00 EDT,+119.787,+119.789,+118.374,+118.899,+117.087,+117.685,+1.66075e+009,+1.01054e+009
2010-03-24 17:45:00 EDT,+119.889,+119.927,+118.399,+118.924,+116.801,+117.398,+1.66099e+009,+1.01069e+009
2010-03-24 18:00:00 EDT,+120.385,+120.385,+117.987,+118.517,+116.682,+117.268,+1.66123e+009,+1.01083e+009
2010-03-24 18:15:00 EDT,+120.381,+120.381,+118.02,+118.551,+116.707,+117.307,+1.66153e+009,+1.01098e+009
2010-03-24 18:30:00 EDT,+119.842,+119.986,+117.744,+118.271,+115.482,+116.077,+1.66186e+009,+1.01113e+009
2010-03-24 18:45:00 EDT,+119.818,+120.477,+118.14,+118.667,+116.202,+116.797,+1.66217e+009,+1.01127e+009
2010-03-24 19:00:00 EDT,+120.413,+121.071,+118.531,+119.058,+116.751,+117.364,+1.6624e+009,+1.01142e+009
2010-03-24 19:15:00 EDT,+120.364,+121.022,+118.592,+119.119,+116.817,+117.43,+1.6626e+009,+1.01156e+009
2010-03-24 19:30:00 EDT,+120.23,+120.667,+118.762,+119.283,+116.935,+117.54,+1.66278e+009,+1.01171e+009
2010-03-24 19:45:00 EDT,+120.4,+120.644,+118.881,+119.401,+117.079,+117.684,+1.66294e+009,+1.01185e+009
2010-03-24 20:00:00 EDT,+120.676,+120.676,+118.976,+119.494,+117.214,+117.816,+1.66309e+009,+1.01199e+009
2010-03-24 20:15:00 EDT,+120.699,+120.699,+118.995,+119.513,+117.185,+117.786,+1.66324e+009,+1.01213e+009
2010-03-24 20:30:00 EDT,+120.739,+120.739,+119.058,+119.564,+117.288,+117.876,+1.66338e+009,+1.01227e+009
2010-03-24 20:45:00 EDT,+120.731,+120.731,+119.069,+119.575,+117.304,+117.892,+1.66352e+009,+1.0124e+009
2010-03-24 21:00:00 EDT,+120.749,+120.749,+119.091,+119.593,+117.325,+117.909,+1.66366e+009,+1.01254e+009
2010-03-24 21:15:00 EDT,+120.73,+120.73,+119.081,+119.583,+117.32,+117.904,+1.66379e+009,+1.01267e+009
2010-03-24 21:30:00 EDT,+120.856,+120.856,+119.217,+119.697,+117.448,+118.005,+1.66393e+009,+1.01281e+009
2010-03-24 21:45:00 EDT,+120.856,+120.856,+119.217,+119.697,+117.448,+118.005,+1.66406e+009,+1.01294e+009
2010-03-24 22:00:00 EDT,+120.892,+120.892,+119.259,+119.731,+117.489,+118.037,+1.66419e+009,+1.01307e+009
2010-03-24 22:15:00 EDT,+120.892,+120.892,+119.259,+119.731,+117.489,+118.037,+1.66432e+009,+1.01319e+009
2010-03-24 22:30:00 EDT,+121.021,+121.021,+119.422,+119.863,+117.65,+118.163,+1.66445e+009,+1.01332e+009
2010-03-24 22:45:00 EDT,+121.019,+121.019,+119.417,+119.858,+117.683,+118.196,+1.66457e+009,+1.01344e+009
2010-03-24 23:00:00 EDT,+120.879,+121.417,+119.164,+119.595,+117.371,+117.871,+1.66473e+009,+1.01356e+009
2010-03-24 23:15:00 EDT,+121.068,+121.068,+119.474,+119.905,+117.739,+118.239,+1.66487e+009,+1.01368e+009
2010-03-24 23:30:00 EDT,+121.192,+121.192,+119.627,+120.029,+117.883,+118.35,+1.66499e+009,+1.01379e+009
2010-03-24 23:45:00 EDT,+121.223,+121.223,+119.65,+120.052,+117.869,+118.336,+1.6651e+009,+1.0139e+009
2010-03-25 00:00:00 EDT,+121.269,+121.269,+119.704,+120.096,+117.921,+118.377,+1.66521e+009,+1.01401e+009
2010-03-25 00:15:00 EDT,+121.269,+121.269,+119.704,+120.096,+117.921,+118.377,+1.66532e+009,+1.01412e+009
2010-03-25 00:30:00 EDT,+121.332,+121.332,+119.788,+120.164,+118,+118.437,+1.66542e+009,+1.01422e+009
2010-03-25 00:45:00 EDT,+121.345,+121.345,+119.794,+120.17,+118.009,+118.446,+1.66553e+009,+1.01432e+009
2010-03-25 01:00:00 EDT,+121.351,+121.351,+119.819,+120.189,+118.056,+118.486,+1.66563e+009,+1.01443e+009
2010-03-25 01:15:00 EDT,+121.37,+121.37,+119.824,+120.195,+118.038,+118.469,+1.66573e+009,+1.01453e+009
2010-03-25 01:30:00 EDT,+121.401,+121.401,+119.867,+120.228,+118.076,+118.495,+1.66583e+009,+1.01463e+009
2010-03-25 01:45:00 EDT,+121.414,+121.414,+119.876,+120.237,+118.088,+118.508,+1.66593e+009,+1.01473e+009
2010-03-25 02:00:00 EDT,+121.409,+121.409,+119.887,+120.245,+118.123,+118.539,+1.66603e+009,+1.01482e+009
2010-03-25 02:15:00 EDT,+121.429,+121.429,+119.893,+120.251,+118.105,+118.521,+1.66613e+009,+1.01492e+009
2010-03-25 02:30:00 EDT,+121.447,+121.447,+119.914,+120.269,+118.126,+118.538,+1.66623e+009,+1.01502e+009
2010-03-25 02:45:00 EDT,+121.447,+121.447,+119.914,+120.269,+118.126,+118.538,+1.66633e+009,+1.01511e+009
2010-03-25 03:00:00 EDT,+121.453,+121.453,+119.922,+120.275,+118.133,+118.543,+1.66643e+009,+1.01521e+009
2010-03-25 03:15:00 EDT,+121.453,+121.453,+119.922,+120.275,+118.133,+118.543,+1.66652e+009,+1.01531e+009
2010-03-25 03:30:00 EDT,+121.444,+121.444,+119.911,+120.265,+118.122,+118.535,+1.66662e+009,+1.0154e+009
2010-03-25 03:45:00 EDT,+121.458,+121.458,+119.906,+120.26,+118.059,+118.472,+1.66672e+009,+1.0155e+009
2010-03-25 04:00:00 EDT,+121.455,+121.455,+119.902,+120.258,+118.095,+118.508,+1.66682e+009,+1.01559e+009
2010-03-25 04:15:00 EDT,+121.455,+121.455,+119.903,+120.258,+118.106,+118.519,+1.66692e+009,+1.01569e+009
2010-03-25 04:30:00 EDT,+121.366,+121.366,+119.836,+120.203,+118.073,+118.5,+1.66702e+009,+1.01579e+009
2010-03-25 04:45:00 EDT,+121.401,+121.401,+119.826,+120.193,+117.96,+118.387,+1.66712e+009,+1.01589e+009
2010-03-25 05:00:00 EDT,+121.045,+121.172,+119.533,+119.904,+117.446,+117.877,+1.66722e+009,+1.01599e+009
2010-03-25 05:15:00 EDT,+121.398,+121.422,+119.371,+119.742,+116.794,+117.225,+1.66743e+009,+1.01609e+009
2010-03-25 05:30:00 EDT,+121.188,+121.188,+119.54,+119.942,+117.758,+118.225,+1.66756e+009,+1.01619e+009
2010-03-25 05:45:00 EDT,+121.117,+121.277,+118.899,+119.302,+116.12,+116.586,+1.66775e+009,+1.0163e+009
2010-03-25 06:00:00 EDT,+121.331,+121.331,+118.093,+118.505,+115.146,+115.602,+1.66798e+009,+1.01641e+009
2010-03-25 06:15:00 EDT,+121.743,+121.743,+118.548,+118.96,+115.508,+115.964,+1.66831e+009,+1.01652e+009
2010-03-25 06:30:00 EDT,+120.09,+120.551,+118.684,+119.142,+117.168,+117.7,+1.66857e+009,+1.01663e+009
2010-03-25 06:45:00 EDT,+120.685,+121.257,+118.873,+119.331,+117.497,+118.014,+1.66877e+009,+1.01676e+009
2010-03-25 07:00:00 EDT,+120.668,+121.067,+118.531,+119.004,+116.208,+116.741,+1.66895e+009,+1.01688e+009
2010-03-25 07:15:00 EDT,+120.769,+120.769,+118.918,+119.391,+117.884,+118.418,+1.66915e+009,+1.01701e+009
2010-03-25 07:30:00 EDT,+121.621,+121.621,+118.302,+118.795,+116.28,+116.879,+1.6694e+009,+1.01714e+009
2010-03-25 07:45:00 EDT,+121.423,+121.423,+118.131,+118.624,+116.262,+116.807,+1.66971e+009,+1.01727e+009
2010-03-25 08:00:00 EDT,+121.306,+121.306,+118.187,+118.687,+116.322,+116.929,+1.67e+009,+1.0174e+009
2010-03-25 08:15:00 EDT,+121.226,+121.226,+118.381,+118.881,+116.6,+117.207,+1.67028e+009,+1.01754e+009
2010-03-25 08:30:00 EDT,+120.471,+120.471,+118.824,+119.316,+117.81,+118.366,+1.6705e+009,+1.01767e+009
2010-03-25 08:45:00 EDT,+120.167,+120.654,+118.98,+119.472,+118.117,+118.69,+1.67066e+009,+1.01781e+009
2010-03-25 09:00:00 EDT,+120.111,+120.676,+118.985,+119.475,+118.02,+118.589,+1.67081e+009,+1.01794e+009
2010-03-25 09:15:00 EDT,+120.089,+120.656,+119.016,+119.506,+118.006,+118.576,+1.67095e+009,+1.01807e+009
2010-03-25 09:30:00 EDT,+120.101,+120.573,+119.074,+119.557,+118.048,+118.61,+1.6711e+009,+1.0182e+009
2010-03-25 09:45:00 EDT,+120.117,+120.721,+119.003,+119.486,+117.978,+118.54,+1.67124e+009,+1.01834e+009
2010-03-25 10:00:00 EDT,+120.036,+120.612,+119.041,+119.523,+117.963,+118.523,+1.67139e+009,+1.01847e+009
2010-03-25 10:15:00 EDT,+120.134,+120.735,+119.026,+119.507,+117.943,+118.503,+1.67153e+009,+1.0186e+009
2010-03-25 10:30:00 EDT,+120.168,+120.6,+119.011,+119.489,+118.103,+118.659,+1.67168e+009,+1.01873e+009
2010-03-25 10:45:00 EDT,+120.04,+120.637,+119.031,+119.509,+117.833,+118.388,+1.67183e+009,+1.01886e+009
2010-03-25 11:00:00 EDT,+120.022,+120.617,+118.975,+119.451,+117.938,+118.492,+1.67198e+009,+1.01899e+009
2010-03-25 11:15:00 EDT,+120.176,+120.647,+119.021,+119.498,+118.036,+118.59,+1.67214e+009,+1.01912e+009
2010-03-25 11:30:00 EDT,+120.031,+120.511,+119.005,+119.476,+117.92,+118.468,+1.67229e+009,+1.01926e+009
2010-03-25 11:45:00 EDT,+119.977,+120.552,+118.937,+119.408,+118.015,+118.563,+1.67245e+009,+1.01939e+009
2010-03-25 12:00:00 EDT,+120.098,+120.684,+118.99,+119.46,+117.899,+118.429,+1.67261e+009,+1.01952e+009
2010-03-25 12:15:00 EDT,+120.05,+120.636,+118.98,+119.45,+117.912,+118.458,+1.67277e+009,+1.01965e+009
2010-03-25 12:30:00 EDT,+120.126,+120.709,+118.982,+119.449,+117.938,+118.481,+1.67293e+009,+1.01978e+009
2010-03-25 12:45:00 EDT,+120.158,+120.742,+118.85,+119.317,+117.645,+118.188,+1.6731e+009,+1.01992e+009
2010-03-25 13:00:00 EDT,+120.09,+120.405,+118.894,+119.36,+117.908,+118.451,+1.67326e+009,+1.02005e+009
2010-03-25 13:15:00 EDT,+120.14,+120.723,+118.891,+119.358,+117.972,+118.499,+1.67343e+009,+1.02018e+009
2010-03-25 13:30:00 EDT,+120.043,+120.484,+118.85,+119.314,+117.846,+118.387,+1.6736e+009,+1.02032e+009
2010-03-25 13:45:00 EDT,+120.108,+120.556,+118.799,+119.264,+117.806,+118.346,+1.67378e+009,+1.02045e+009
2010-03-25 14:00:00 EDT,+120.118,+120.471,+118.796,+119.26,+117.88,+118.419,+1.67396e+009,+1.02059e+009
2010-03-25 14:15:00 EDT,+120.164,+120.253,+118.738,+119.202,+117.659,+118.199,+1.67415e+009,+1.02073e+009
2010-03-25 14:30:00 EDT,+119.883,+120.427,+118.709,+119.173,+117.329,+117.869,+1.67434e+009,+1.02086e+009
2010-03-25 14:45:00 EDT,+120.063,+120.492,+118.581,+119.045,+117.296,+117.82,+1.67453e+009,+1.021e+009
2010-03-25 15:00:00 EDT,+120.104,+120.416,+118.587,+119.051,+117.279,+117.803,+1.67473e+009,+1.02114e+009
2010-03-25 15:15:00 EDT,+119.993,+120.308,+118.628,+119.092,+117.686,+118.226,+1.67493e+009,+1.02128e+009
2010-03-25 15:30:00 EDT,+120.086,+120.151,+118.62,+119.092,+117.537,+118.069,+1.67513e+009,+1.02142e+009
2010-03-25 15:45:00 EDT,+120.137,+120.137,+118.672,+119.144,+117.806,+118.354,+1.67534e+009,+1.02157e+009
2010-03-25 16:00:00 EDT,+120.196,+120.199,+118.586,+119.06,+117.272,+117.807,+1.67554e+009,+1.02171e+009
2010-03-25 16:15:00 EDT,+120.13,+120.13,+118.381,+118.855,+117.146,+117.685,+1.67576e+009,+1.02185e+009
2010-03-25 16:30:00 EDT,+120.189,+120.189,+118.22,+118.721,+117.293,+117.886,+1.67599e+009,+1.02199e+009
2010-03-25 16:45:00 EDT,+120.159,+120.159,+118.235,+118.736,+117.001,+117.566,+1.67623e+009,+1.02214e+009
2010-03-25 17:00:00 EDT,+119.834,+119.834,+117.921,+118.431,+116.408,+117.001,+1.67648e+009,+1.02229e+009
2010-03-25 17:15:00 EDT,+119.984,+119.984,+117.617,+118.127,+116.283,+116.876,+1.67684e+009,+1.02245e+009
2010-03-25 17:30:00 EDT,+120.646,+120.646,+118.107,+118.632,+116.816,+117.447,+1.67712e+009,+1.0226e+009
2010-03-25 17:45:00 EDT,+120.433,+120.433,+118.111,+118.636,+116.792,+117.384,+1.67738e+009,+1.02275e+009
2010-03-25 18:00:00 EDT,+121.005,+121.005,+117.744,+118.274,+115.607,+116.251,+1.67763e+009,+1.0229e+009
2010-03-25 18:15:00 EDT,+120.972,+120.972,+118.182,+118.712,+116.586,+117.172,+1.67794e+009,+1.02306e+009
2010-03-25 18:30:00 EDT,+120.445,+120.445,+118.199,+118.727,+116.105,+116.7,+1.67829e+009,+1.02321e+009
2010-03-25 18:45:00 EDT,+120.178,+120.395,+118.572,+119.1,+116.991,+117.587,+1.67862e+009,+1.02336e+009
2010-03-25 19:00:00 EDT,+120.391,+121.05,+118.954,+119.481,+117.268,+117.881,+1.67886e+009,+1.0235e+009
