# file...... Regulator_testReg.csv
# date...... Mon Aug 14 14:24:20 2017
# user...... brendanlewis
# host...... (null)
# target.... regulator 1
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag,phases
2012-04-08 14:00:00 PDT,2,-2,-3,-1.87319e+06,-138079,-1.96745e+06,-119122,-1.90202e+06,-125705,-5.74266e+06,-382906,ABCN
2012-04-08 15:00:00 PDT,3,-2,-4,-1.70658e+06,-142920,-1.7936e+06,-124037,-1.73864e+06,-126754,-5.23883e+06,-393712,ABCN
2012-04-08 16:00:00 PDT,2,-2,-5,-707366,-92113.1,-767145,-89399.2,-730771,-90058.9,-2.20528e+06,-271571,ABCN
2012-04-08 17:00:00 PDT,3,-2,-6,-313035,-53211.4,-360765,-52245.8,-268440,-54215.1,-942240,-159672,ABCN
2012-04-08 18:00:00 PDT,4,-2,-5,-21505.6,-22608.6,-65682.6,-22400.5,-47570,-22627.1,-134758,-67636.2,ABCN
2012-04-08 19:00:00 PDT,3,-2,-4,+294068,+4490.85,+81358.5,+2104.34,+273503,+3333.79,+648929,+9928.98,ABCN
2012-04-08 20:00:00 PDT,2,-2,-3,+271656,+12964.6,+233261,+8158.07,+349405,+14892.1,+854322,+36014.8,ABCN
2012-04-08 21:00:00 PDT,3,-2,-4,+389912,+15138,+130143,+3027.13,+242207,+6828.79,+762262,+24993.9,ABCN
2012-04-08 22:00:00 PDT,4,-2,-3,+374119,+5900.08,+144507,+4579.34,+256796,+6465.64,+775422,+16945.1,ABCN
2012-04-08 23:00:00 PDT,3,-2,-4,+288558,+9162.42,+150736,+1874.34,+197404,+4927.32,+636698,+15964.1,ABCN
2012-04-09 00:00:00 PDT,2,-2,-5,+559309,+17114,+216293,+8805.97,+418542,+15625.1,+1.19414e+06,+41545,ABCN
2012-04-09 01:00:00 PDT,3,-2,-6,+402824,+9735.1,+233545,+3653,+439630,+14153.5,+1.076e+06,+27541.6,ABCN
2012-04-09 02:00:00 PDT,4,-2,-5,+352266,+11449.5,+167529,+3678.22,+291504,+9662.47,+811300,+24790.2,ABCN
2012-04-09 03:00:00 PDT,3,-2,-4,+546604,+19981.8,+341888,+4039.6,+502561,+14250.2,+1.39105e+06,+38271.6,ABCN
2012-04-09 04:00:00 PDT,2,-2,-5,+532585,+15268,+205314,+5706.86,+454027,+10704.7,+1.19193e+06,+31679.6,ABCN
2012-04-09 05:00:00 PDT,1,-2,-4,+306196,+11265.8,+169921,+1120.36,+219287,+5409.7,+695403,+17795.9,ABCN
2012-04-09 06:00:00 PDT,2,-2,-3,+176435,-10326.3,+21077.9,-13073.2,+282041,-10663,+479553,-34062.5,ABCN
2012-04-09 07:00:00 PDT,1,-2,-4,+86659,-50787.9,-176034,-59536.3,+15445.5,-54077,-73929.1,-164401,ABCN
2012-04-09 08:00:00 PDT,1,-2,-3,-839433,-123704,-1.01546e+06,-112352,-982339,-110707,-2.83723e+06,-346763,ABCN
2012-04-09 09:00:00 PDT,1,-2,-4,-1.66647e+06,-151441,-1.87923e+06,-117363,-1.78207e+06,-125882,-5.32777e+06,-394686,ABCN
2012-04-09 10:00:00 PDT,0,-2,-3,-1.91632e+06,-142774,-2.01297e+06,-114541,-1.94374e+06,-129917,-5.87303e+06,-387232,ABCN
2012-04-09 11:00:00 PDT,1,-2,-4,-1.91006e+06,-134378,-2.02157e+06,-109006,-1.91092e+06,-137135,-5.84255e+06,-380519,ABCN
2012-04-09 12:00:00 PDT,2,-2,-5,-1.96929e+06,-148733,-2.05336e+06,-120107,-1.98351e+06,-112365,-6.00615e+06,-381205,ABCN
2012-04-09 13:00:00 PDT,1,-2,-4,-1.70619e+06,-129932,-1.79599e+06,-104037,-1.74656e+06,-100904,-5.24875e+06,-334872,ABCN
2012-04-09 14:00:00 PDT,0,-2,-3,-1.27344e+06,-128429,-1.35594e+06,-119166,-1.30933e+06,-120753,-3.93871e+06,-368347,ABCN
2012-04-09 15:00:00 PDT,0,-2,-4,-877977,-92232.9,-926870,-89814.8,-882109,-73429.5,-2.68696e+06,-255477,ABCN
2012-04-09 16:00:00 PDT,-1,-2,-3,-307386,-52398.1,-360724,-51866.5,-325601,-52311.7,-993711,-156576,ABCN
2012-04-09 17:00:00 PDT,-1,-2,-4,-185207,-36514.3,-249239,-35026.6,-208413,-43319.1,-642858,-114860,ABCN
2012-04-09 18:00:00 PDT,0,-2,-5,+90202.7,-6655.74,-2592.33,-7115,+30324.3,-6932.78,+117935,-20703.5,ABCN
2012-04-09 19:00:00 PDT,-1,-2,-4,+118276,+342.542,+54979.8,-448.861,+156388,+1003.41,+329644,+897.093,ABCN
2012-04-09 20:00:00 PDT,-2,-2,-5,+231939,+6072.38,+139541,+2055.91,+217198,+4004.2,+588678,+12132.5,ABCN
2012-04-09 21:00:00 PDT,-1,-2,-4,+285839,+8994.91,+133602,+3776.96,+242054,+6795.72,+661494,+19567.6,ABCN
2012-04-09 22:00:00 PDT,-2,-2,-3,+270000,+4806.69,+146835,+3623.4,+225617,+3766.07,+642453,+12196.2,ABCN
2012-04-09 23:00:00 PDT,-3,-2,-4,+299947,+9377.85,+107781,+5006.04,+237962,+9995.53,+645689,+24379.4,ABCN
2012-04-10 00:00:00 PDT,-2,-2,-3,+291107,+6937.64,+160162,+7189.77,+336764,+11138,+788033,+25265.4,ABCN
2012-04-10 01:00:00 PDT,-3,-2,-4,+489649,+17789.9,+187312,+4189.08,+327967,+7450.01,+1.00493e+06,+29429,ABCN
2012-04-10 02:00:00 PDT,-2,-2,-5,+280815,+13674.1,+183172,+4419.86,+239948,+6207.85,+703935,+24301.8,ABCN
2012-04-10 03:00:00 PDT,-3,-2,-4,+173365,+8544.7,+151270,+2882.19,+290329,+11216.1,+614963,+22643,ABCN
2012-04-10 04:00:00 PDT,-2,-2,-5,+456573,+17881.8,+115880,+7238.6,+272295,+8579.57,+844747,+33700,ABCN
2012-04-10 05:00:00 PDT,-3,-2,-4,+350324,+9108.39,+187812,+3268.44,+321954,+5947.11,+860090,+18323.9,ABCN
2012-04-10 06:00:00 PDT,-2,-2,-5,+285457,-10347.7,+32647.4,-17106.8,+319636,-9314.56,+637740,-36769.1,ABCN
2012-04-10 07:00:00 PDT,-3,-2,-4,-2228.34,-38150.3,-168324,-43530.9,-40315.6,-44097.7,-210868,-125779,ABCN
2012-04-10 08:00:00 PDT,-4,-2,-5,-249069,-60872.5,-387226,-56477.6,-338501,-64461.1,-974796,-181811,ABCN
2012-04-10 09:00:00 PDT,-3,-2,-4,-561782,-92833.7,-611675,-102888,-607278,-97317.9,-1.78073e+06,-293040,ABCN
2012-04-10 10:00:00 PDT,-2,-2,-3,-630605,-84876.4,-764882,-87085.2,-616354,-95662,-2.01184e+06,-267624,ABCN
2012-04-10 11:00:00 PDT,-3,-2,-4,-807534,-113889,-964286,-87765.2,-799598,-108059,-2.57142e+06,-309713,ABCN
2012-04-10 12:00:00 PDT,-4,-2,-3,-894256,-106442,-1.00779e+06,-104796,-945788,-106566,-2.84783e+06,-317805,ABCN
2012-04-10 13:00:00 PDT,-3,-2,-4,-444809,-66347.4,-390937,-70625.1,-490150,-69799.1,-1.3259e+06,-206772,ABCN
2012-04-10 14:00:00 PDT,-2,-2,-5,-581936,-108475,-825613,-92593.1,-630167,-115216,-2.03772e+06,-316285,ABCN
2012-04-10 15:00:00 PDT,-3,-2,-6,-468884,-71198.3,-621442,-85677.9,-479190,-59064.5,-1.56952e+06,-215941,ABCN
2012-04-10 16:00:00 PDT,-2,-2,-5,+90057.9,-26355.1,-120455,-24622.9,+31030.4,-29977,+632.995,-80955,ABCN
2012-04-10 17:00:00 PDT,-3,-2,-4,+143898,-29776,-20949.6,-35011.7,+144087,-31057.4,+267036,-95845.1,ABCN
2012-04-10 18:00:00 PDT,-2,-2,-3,+419146,+4116.68,+86378.9,-6306.95,+240003,-1794.49,+745528,-3984.76,ABCN
2012-04-10 19:00:00 PDT,-3,-2,-4,+481697,+11308,+256316,+5973.49,+577065,+18203.8,+1.31508e+06,+35485.3,ABCN
2012-04-10 20:00:00 PDT,-2,-2,-3,+491455,+10990.2,+264747,+2785.48,+401299,+10855,+1.1575e+06,+24630.8,ABCN
2012-04-10 21:00:00 PDT,-1,-2,-4,+566283,+12036.7,+255584,+7479.6,+372040,+9861.1,+1.19391e+06,+29377.4,ABCN
2012-04-10 22:00:00 PDT,0,-2,-5,+499929,+15811.3,+222728,+2516.19,+535584,+15587.5,+1.25824e+06,+33915,ABCN
2012-04-10 23:00:00 PDT,-1,-2,-4,+565755,+15305.8,+262739,+9085.52,+368775,+8986.26,+1.19727e+06,+33377.6,ABCN
2012-04-11 00:00:00 PDT,0,-2,-5,+609136,+17815.1,+255144,+3038.25,+412533,+14054.1,+1.27681e+06,+34907.5,ABCN
2012-04-11 01:00:00 PDT,0,-2,-4,+369381,+10458,+229961,+1495.09,+536768,+19056.9,+1.13611e+06,+31010,ABCN
2012-04-11 02:00:00 PDT,1,-2,-5,+446978,+17647.9,+295549,+5777.85,+256491,+8231.86,+999018,+31657.7,ABCN
2012-04-11 03:00:00 PDT,2,-2,-4,+635125,+17044.7,+214154,+3512.6,+450317,+13577.5,+1.2996e+06,+34134.8,ABCN
2012-04-11 04:00:00 PDT,1,-2,-3,+412113,+12690,+256332,+1997.49,+577919,+17423.2,+1.24636e+06,+32110.7,ABCN
2012-04-11 05:00:00 PDT,0,-2,-4,+405441,+8788.38,+108063,+629.685,+247716,+1401.47,+761219,+10819.5,ABCN
2012-04-11 06:00:00 PDT,0,-2,-3,+335556,-6940,+117693,-16094.8,+213307,-14593,+666556,-37627.8,ABCN
2012-04-11 07:00:00 PDT,0,-2,-4,-125324,-48022.3,-245675,-53028.1,+54077.6,-49005.8,-316921,-150056,ABCN
2012-04-11 08:00:00 PDT,1,-2,-5,-421968,-79982.7,-521117,-71040.4,-446459,-76871.6,-1.38954e+06,-227895,ABCN
2012-04-11 09:00:00 PDT,2,-2,-4,-493202,-86141.2,-682995,-83732.4,-627005,-85069.1,-1.8032e+06,-254943,ABCN
2012-04-11 10:00:00 PDT,3,-2,-5,-975992,-140729,-1.11242e+06,-159911,-1.03201e+06,-143476,-3.12043e+06,-444116,ABCN
2012-04-11 11:00:00 PDT,4,-2,-6,-674350,-90290.4,-755492,-87580.1,-711718,-87469.8,-2.14156e+06,-265340,ABCN
2012-04-11 12:00:00 PDT,3,-2,-5,-615914,-91376.4,-704068,-81236.1,-630556,-76499.3,-1.95054e+06,-249112,ABCN
2012-04-11 13:00:00 PDT,2,-2,-4,-280778,-45714.9,-334242,-48705.7,-311306,-40744.4,-926325,-135165,ABCN
2012-04-11 14:00:00 PDT,1,-2,-3,-901307,-118613,-1.09207e+06,-107737,-975618,-118496,-2.96899e+06,-344847,ABCN
2012-04-11 15:00:00 PDT,0,-2,-4,-1.53076e+06,-183259,-1.70912e+06,-150024,-1.53166e+06,-198093,-4.77153e+06,-531377,ABCN
2012-04-11 16:00:00 PDT,-1,-2,-5,-1.44761e+06,-138962,-1.68e+06,-125328,-1.59776e+06,-126499,-4.72537e+06,-390790,ABCN
2012-04-11 17:00:00 PDT,0,-2,-4,-1.02066e+06,-115917,-1.08201e+06,-110392,-929927,-122963,-3.0326e+06,-349272,ABCN
2012-04-11 18:00:00 PDT,1,-2,-5,-53336,-30763.5,-196961,-33443.1,-89778.1,-34483.9,-340075,-98690.5,ABCN
2012-04-11 19:00:00 PDT,2,-2,-4,+489186,+10896.3,+182734,+8048.96,+354392,+9482.48,+1.02631e+06,+28427.7,ABCN
2012-04-11 20:00:00 PDT,1,-2,-5,+432436,+12731.2,+202857,+3622.71,+370974,+9502.9,+1.00627e+06,+25856.8,ABCN
2012-04-11 21:00:00 PDT,0,-2,-4,+503083,+13568.2,+241195,+2856.78,+292271,+9676.22,+1.03655e+06,+26101.2,ABCN
2012-04-11 22:00:00 PDT,1,-2,-5,+333900,+9639.59,+223122,+6615.41,+405765,+10058.2,+962787,+26313.2,ABCN
2012-04-11 23:00:00 PDT,2,-2,-6,+434525,+12721.7,+217631,+4733.45,+524524,+18946.5,+1.17668e+06,+36401.7,ABCN
2012-04-12 00:00:00 PDT,3,-2,-5,+515518,+16849.1,+163251,+3787.02,+283530,+9485.26,+962299,+30121.4,ABCN
2012-04-12 01:00:00 PDT,2,-2,-4,+414031,+14380.1,+249113,+10321.7,+352048,+9828.46,+1.01519e+06,+34530.2,ABCN
2012-04-12 02:00:00 PDT,3,-2,-4,+526588,+16451.2,+270072,+7385.65,+343183,+10970.3,+1.13984e+06,+34807.1,ABCN
2012-04-12 03:00:00 PDT,2,-2,-5,+433793,+12886.7,+87694.4,+3914.75,+499264,+18783.7,+1.02075e+06,+35585.2,ABCN
2012-04-12 04:00:00 PDT,1,-2,-4,+349739,+18138.2,+216333,+7176.49,+341207,+8664.06,+907278,+33978.7,ABCN
2012-04-12 05:00:00 PDT,2,-2,-5,+463860,+15575.6,+213520,+4105.75,+302167,+3721.56,+979547,+23402.9,ABCN
2012-04-12 06:00:00 PDT,1,-2,-4,+205295,-14331.7,+55741.1,-16575.9,+280381,-10951.2,+541417,-41858.8,ABCN
2012-04-12 07:00:00 PDT,2,-2,-5,+76134.6,-40117.5,-203162,-45738.1,-69790.5,-50253.2,-196818,-136109,ABCN
2012-04-12 08:00:00 PDT,3,-2,-6,-306138,-59789.8,-343859,-57208.9,-168846,-58769.3,-818842,-175768,ABCN
2012-04-12 09:00:00 PDT,2,-2,-5,-285466,-83410.6,-619991,-106830,-539683,-107139,-1.44514e+06,-297379,ABCN
2012-04-12 10:00:00 PDT,3,-2,-4,-583785,-95903,-700375,-91308.7,-639713,-97892.9,-1.92387e+06,-285105,ABCN
2012-04-12 11:00:00 PDT,2,-2,-5,-654473,-105870,-841146,-94891.7,-698915,-85832.4,-2.19453e+06,-286594,ABCN
2012-04-12 12:00:00 PDT,1,-2,-4,-633403,-94872.7,-831102,-95035.3,-731869,-119711,-2.19637e+06,-309619,ABCN
2012-04-12 13:00:00 PDT,2,-2,-5,-273052,-60948.2,-492426,-62050.1,-293590,-64291,-1.05907e+06,-187289,ABCN
2012-04-12 14:00:00 PDT,3,-2,-4,-414478,-92932.9,-575965,-90422.7,-533336,-91790.2,-1.52378e+06,-275146,ABCN
2012-04-12 15:00:00 PDT,2,-2,-5,-517817,-86077.2,-597642,-80952,-569571,-85561.6,-1.68503e+06,-252591,ABCN
2012-04-12 16:00:00 PDT,1,-2,-4,+203948,-29410.6,-130339,-33828.7,+137156,-34005.1,+210766,-97244.4,ABCN
2012-04-12 17:00:00 PDT,0,-2,-3,+265394,-32029.2,-71354.9,-37806.4,+182105,-36527.8,+376144,-106363,ABCN
2012-04-12 18:00:00 PDT,0,-2,-4,+253744,+4303.44,+114468,-8679.52,+237723,-6200.4,+605935,-10576.5,ABCN
2012-04-12 19:00:00 PDT,1,-2,-3,+398247,+13330.7,+316557,+9503.74,+566135,+22635.1,+1.28094e+06,+45469.5,ABCN
2012-04-12 20:00:00 PDT,2,-2,-4,+590958,+15346.7,+245931,+6291.97,+366317,+14738.9,+1.20321e+06,+36377.6,ABCN
2012-04-12 21:00:00 PDT,3,-2,-3,+681482,+12752.1,+251558,+3721.87,+415449,+10455,+1.34849e+06,+26929.1,ABCN
2012-04-12 22:00:00 PDT,4,-2,-4,+628772,+17378.5,+309082,+3836.34,+638044,+21007.9,+1.5759e+06,+42222.8,ABCN
2012-04-12 23:00:00 PDT,3,-2,-3,+574570,+8523.96,+305443,+5982.99,+467891,+17419,+1.3479e+06,+31925.9,ABCN
2012-04-13 00:00:00 PDT,4,-2,-4,+716438,+17241.4,+304383,+5090.91,+455353,+13210.9,+1.47617e+06,+35543.2,ABCN
2012-04-13 01:00:00 PDT,3,-2,-5,+550574,+13817.2,+222349,+9707.68,+569761,+17101,+1.34268e+06,+40625.9,ABCN
2012-04-13 02:00:00 PDT,4,-2,-4,+596333,+15449.9,+297507,+6834.59,+499180,+14293.1,+1.39302e+06,+36577.6,ABCN
2012-04-13 03:00:00 PDT,5,-2,-3,+573883,+13097.2,+324956,+11948.6,+498022,+14548.8,+1.39686e+06,+39594.6,ABCN
2012-04-13 04:00:00 PDT,4,-2,-4,+705279,+18178,+140246,+5328.68,+455366,+11916.7,+1.30089e+06,+35423.4,ABCN
2012-04-13 05:00:00 PDT,3,-2,-5,+433099,+5312.76,+265645,+2733.13,+410375,+6654.28,+1.10912e+06,+14700.2,ABCN
2012-04-13 06:00:00 PDT,2,-2,-4,+345942,-15680,+81330.9,-24615.6,+273515,-20305,+700789,-60600.5,ABCN
2012-04-13 07:00:00 PDT,1,-2,-5,+212624,-55864.2,-211926,-60654.2,+44468.2,-51357,+45166.1,-167875,ABCN
2012-04-13 08:00:00 PDT,0,-2,-4,-344105,-91542,-541800,-91879.4,-423467,-94100.9,-1.30937e+06,-277522,ABCN
2012-04-13 09:00:00 PDT,1,-2,-3,-679382,-97370.7,-816945,-95168.3,-745457,-98687.4,-2.24178e+06,-291226,ABCN
2012-04-13 10:00:00 PDT,0,-2,-4,-366905,-65762.3,-532977,-67974,-426589,-66378,-1.32647e+06,-200114,ABCN
2012-04-13 11:00:00 PDT,1,-2,-5,-753154,-110756,-959752,-103331,-703784,-119719,-2.41669e+06,-333806,ABCN
2012-04-13 12:00:00 PDT,1,-2,-6,-936924,-112189,-1.01773e+06,-114144,-938649,-109970,-2.8933e+06,-336304,ABCN
2012-04-13 13:00:00 PDT,1,-2,-5,-525950,-84549.6,-642753,-78929.7,-560109,-83320.5,-1.72881e+06,-246800,ABCN
2012-04-13 14:00:00 PDT,2,-2,-4,-813257,-102162,-913302,-103885,-755748,-116864,-2.48231e+06,-322911,ABCN
2012-04-13 15:00:00 PDT,3,-2,-5,-497763,-94858.3,-736414,-85266.5,-684836,-92225,-1.91901e+06,-272350,ABCN
2012-04-13 16:00:00 PDT,2,-2,-6,-10783,-49248.8,-166354,-44495.2,-24717.4,-46297.4,-201854,-140041,ABCN
2012-04-13 17:00:00 PDT,3,-2,-5,+159050,-36000.9,-183420,-39836,+151554,-42864,+127184,-118701,ABCN
2012-04-13 18:00:00 PDT,4,-2,-6,+345799,-5941.91,+120296,-12910.5,+200689,-9872.61,+666785,-28725,ABCN
2012-04-13 19:00:00 PDT,3,-2,-5,+545397,+17927.9,+267969,+9999.39,+454468,+15581.7,+1.26783e+06,+43508.9,ABCN
2012-04-13 20:00:00 PDT,4,-2,-4,+583375,+12122.2,+242609,+6225.45,+539898,+19777.7,+1.36588e+06,+38125.3,ABCN
2012-04-13 21:00:00 PDT,3,-2,-5,+569223,+17101.8,+212188,+5158.33,+417585,+15093.9,+1.199e+06,+37354,ABCN
2012-04-13 22:00:00 PDT,4,-2,-4,+616265,+15144.5,+352180,+6083.05,+431026,+8539.42,+1.39947e+06,+29767,ABCN
2012-04-13 23:00:00 PDT,3,-2,-3,+480385,+10306.1,+230765,+4104.08,+422707,+14854.3,+1.13386e+06,+29264.4,ABCN
2012-04-14 00:00:00 PDT,2,-2,-4,+543891,+16845.6,+199318,+7802.07,+555678,+18595.6,+1.29889e+06,+43243.3,ABCN
2012-04-14 01:00:00 PDT,3,-2,-5,+693051,+13557.3,+288419,+5781.86,+414780,+9985.14,+1.39625e+06,+29324.3,ABCN
2012-04-14 02:00:00 PDT,2,-2,-6,+402620,+11101.2,+190487,+4863.77,+386710,+11270.3,+979817,+27235.3,ABCN
2012-04-14 03:00:00 PDT,1,-2,-5,+519298,+17118.2,+251267,+9669.35,+450302,+14548.5,+1.22087e+06,+41336.1,ABCN
2012-04-14 04:00:00 PDT,0,-2,-6,+624055,+17230.3,+254153,+5206.38,+513254,+13080.2,+1.39146e+06,+35516.9,ABCN
2012-04-14 05:00:00 PDT,-1,-2,-5,+453481,+11310.6,+252893,+1561.53,+396519,+6062.47,+1.10289e+06,+18934.6,ABCN
2012-04-14 06:00:00 PDT,-2,-2,-4,+261951,-9955.38,+80993.3,-18316.1,+308079,-12794,+651023,-41065.5,ABCN
2012-04-14 07:00:00 PDT,-3,-2,-3,+130709,-36321.3,-146982,-40995.8,+73588.5,-37168.3,+57315.4,-114485,ABCN
2012-04-14 08:00:00 PDT,-2,-2,-4,-342518,-69126.1,-487777,-69323.7,-243899,-72572.2,-1.07419e+06,-211022,ABCN
2012-04-14 09:00:00 PDT,-3,-2,-5,-582041,-79884,-643995,-81777.5,-476663,-86978.4,-1.7027e+06,-248640,ABCN
2012-04-14 10:00:00 PDT,-2,-2,-4,-579212,-91601.1,-768139,-88301.5,-695391,-96071.9,-2.04274e+06,-275975,ABCN
2012-04-14 11:00:00 PDT,-3,-2,-5,-1.4118e+06,-136265,-1.55038e+06,-125778,-1.49266e+06,-123848,-4.45484e+06,-385890,ABCN
2012-04-14 12:00:00 PDT,-4,-2,-4,-1.49021e+06,-130527,-1.57962e+06,-119680,-1.46389e+06,-131710,-4.53372e+06,-381916,ABCN
2012-04-14 13:00:00 PDT,-3,-2,-3,-1.73645e+06,-134189,-1.83804e+06,-121789,-1.74389e+06,-133989,-5.31838e+06,-389967,ABCN
2012-04-14 14:00:00 PDT,-2,-2,-4,-1.50202e+06,-116734,-1.53509e+06,-129269,-1.41786e+06,-134483,-4.45497e+06,-380487,ABCN
2012-04-14 15:00:00 PDT,-3,-2,-5,-1.55507e+06,-127357,-1.66564e+06,-125163,-1.59895e+06,-126793,-4.81967e+06,-379313,ABCN
2012-04-14 16:00:00 PDT,-2,-2,-4,-1.6204e+06,-134216,-1.68727e+06,-153737,-1.64716e+06,-107708,-4.95483e+06,-395660,ABCN
2012-04-14 17:00:00 PDT,-3,-2,-5,-1.17445e+06,-116401,-1.25596e+06,-116016,-1.20359e+06,-116976,-3.634e+06,-349393,ABCN
2012-04-14 18:00:00 PDT,-2,-2,-4,-251447,-54239,-296885,-55215.9,-277103,-52943.6,-825435,-162398,ABCN
2012-04-14 19:00:00 PDT,-3,-2,-3,+466302,+15124.3,+165930,+7345.75,+457465,+10354.9,+1.0897e+06,+32824.9,ABCN
2012-04-14 20:00:00 PDT,-2,-2,-4,+497438,+12011.9,+232181,+4228.72,+422711,+6919.21,+1.15233e+06,+23159.8,ABCN
2012-04-14 21:00:00 PDT,-1,-2,-5,+401607,+9054.44,+163945,+5990.01,+211575,+6372.77,+777127,+21417.2,ABCN
2012-04-14 22:00:00 PDT,-2,-2,-4,+515743,+17866.3,+324023,+8184.14,+460605,+13930.4,+1.30037e+06,+39980.9,ABCN
2012-04-14 23:00:00 PDT,-3,-2,-5,+494652,+16679.3,+136802,+5222.94,+531952,+17302.9,+1.16341e+06,+39205.2,ABCN
2012-04-15 00:00:00 PDT,-2,-2,-4,+394538,+12466.8,+204424,+6095.81,+295313,+9926.65,+894275,+28489.3,ABCN
2012-04-15 01:00:00 PDT,-3,-2,-5,+521575,+18007.2,+331960,+3441.52,+412205,+12608.5,+1.26574e+06,+34057.2,ABCN
2012-04-15 02:00:00 PDT,-2,-2,-4,+600834,+11867.4,+239821,+4207.86,+426531,+8243.8,+1.26719e+06,+24319,ABCN
2012-04-15 03:00:00 PDT,-3,-2,-5,+465767,+13387.3,+164329,+2683.22,+559388,+18966.1,+1.18948e+06,+35036.6,ABCN
2012-04-15 04:00:00 PDT,-2,-2,-4,+560695,+12814.7,+372452,+7588.78,+471152,+16938.1,+1.4043e+06,+37341.7,ABCN
2012-04-15 05:00:00 PDT,-3,-2,-3,+410252,-22374.9,+13.7597,-28002.4,+251947,-25472.8,+662212,-75850.2,ABCN
2012-04-15 06:00:00 PDT,-2,-2,-4,-1.07041e+06,-212329,-1.23156e+06,-184709,-946075,-185871,-3.24804e+06,-582909,ABCN
2012-04-15 07:00:00 PDT,-1,-2,-5,-1.43185e+06,-132249,-1.69764e+06,-113326,-1.58497e+06,-136588,-4.71446e+06,-382162,ABCN
2012-04-15 08:00:00 PDT,0,-2,-4,-1.75402e+06,-158932,-1.98745e+06,-109377,-1.78184e+06,-156626,-5.52331e+06,-424935,ABCN
2012-04-15 09:00:00 PDT,0,-2,-5,-1.98701e+06,-147401,-2.19497e+06,-106784,-2.0219e+06,-118244,-6.20388e+06,-372429,ABCN
2012-04-15 10:00:00 PDT,1,-2,-4,-2.20294e+06,-152742,-2.31028e+06,-86821.2,-2.2191e+06,-110145,-6.73232e+06,-349709,ABCN
2012-04-15 11:00:00 PDT,1,-2,-3,-2.20816e+06,-151832,-2.3133e+06,-107162,-2.27275e+06,-116245,-6.79421e+06,-375239,ABCN
2012-04-15 12:00:00 PDT,0,-2,-4,-2.22131e+06,-138922,-2.34156e+06,-108045,-2.2738e+06,-106939,-6.83666e+06,-353906,ABCN
2012-04-15 13:00:00 PDT,0,-2,-5,-2.19565e+06,-124811,-2.33485e+06,-103715,-2.24934e+06,-110317,-6.77983e+06,-338843,ABCN
2012-04-15 14:00:00 PDT,1,-2,-4,-2.17041e+06,-122934,-2.28154e+06,-62254.1,-2.19185e+06,-84853.9,-6.6438e+06,-270042,ABCN
2012-04-15 15:00:00 PDT,2,-2,-4,-2.03931e+06,-122820,-2.15067e+06,-112232,-2.07442e+06,-91395.9,-6.2644e+06,-326447,ABCN
2012-04-15 16:00:00 PDT,3,-2,-3,-1.88674e+06,-140312,-1.97513e+06,-123640,-1.90609e+06,-127545,-5.76795e+06,-391497,ABCN
2012-04-15 17:00:00 PDT,4,-2,-4,-1.53336e+06,-142006,-1.6352e+06,-126528,-1.57082e+06,-121297,-4.73938e+06,-389830,ABCN
2012-04-15 18:00:00 PDT,3,-2,-3,-696551,-96259.5,-767222,-89390.8,-729850,-90110.9,-2.19362e+06,-275761,ABCN
2012-04-15 19:00:00 PDT,2,-2,-4,+114222,+424.486,+82079.4,-140.947,+158809,+1185.22,+355111,+1468.76,ABCN
2012-04-15 20:00:00 PDT,3,-2,-5,+238061,+1238.22,+81784,-4.55027,+248500,+2577.21,+568344,+3810.88,ABCN
2012-04-15 21:00:00 PDT,2,-2,-6,+314868,+12289.8,+218558,+8195.1,+268542,+13806.4,+801968,+34291.3,ABCN
2012-04-15 22:00:00 PDT,3,-2,-5,+420358,+13509.2,+165122,+4103.55,+371323,+8748.13,+956803,+26360.9,ABCN
2012-04-15 23:00:00 PDT,4,-2,-4,+295567,+9704.06,+123786,+3561.45,+213941,+2290.14,+633294,+15555.6,ABCN
2012-04-16 00:00:00 PDT,3,-2,-5,+447672,+13861.8,+156050,+3993.17,+263549,+7757.44,+867271,+25612.4,ABCN
2012-04-16 01:00:00 PDT,2,-2,-4,+372875,+16034,+318243,+4136.49,+467254,+10918.9,+1.15837e+06,+31089.4,ABCN
2012-04-16 02:00:00 PDT,3,-2,-5,+531730,+12591.9,+218843,+6593.97,+395287,+10160.3,+1.14586e+06,+29346.2,ABCN
2012-04-16 03:00:00 PDT,2,-2,-4,+429531,+15653.4,+191654,+2339.39,+455205,+14960.1,+1.07639e+06,+32952.8,ABCN
2012-04-16 04:00:00 PDT,3,-2,-5,+509387,+11984.4,+257056,+5016.63,+460453,+15620.9,+1.2269e+06,+32621.9,ABCN
2012-04-16 05:00:00 PDT,2,-2,-4,+295760,-11279.9,+32860.9,-16593.5,+74901.4,-23588.6,+403522,-51462,ABCN
2012-04-16 06:00:00 PDT,3,-2,-5,-757717,-118313,-925179,-110452,-860335,-110759,-2.54323e+06,-339524,ABCN
2012-04-16 07:00:00 PDT,2,-2,-4,-1.42492e+06,-185040,-1.63556e+06,-196902,-1.45163e+06,-193631,-4.51211e+06,-575573,ABCN
2012-04-16 08:00:00 PDT,3,-2,-5,-1.79971e+06,-145913,-1.95771e+06,-118348,-1.78643e+06,-133789,-5.54384e+06,-398049,ABCN
