# file...... out_house_power.csv
# date...... Mon Feb 11 13:34:46 2019
# user...... tuomastalvitie
# host...... (null)
# target.... house 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,heating_demand, cooling_demand, heating_setpoint, air_temperature, outdoor_temperature
2012-01-01 05:22:00 EST,+26.3775,+4.37768,+70,+69.6698,+23.9775
2012-01-01 05:23:00 EST,+26.3775,+4.37771,+70,+69.3216,+23.9756
2012-01-01 05:24:00 EST,+26.3775,+4.37774,+70,+69.014,+23.974
2012-01-01 05:25:00 EST,+26.3775,+4.37776,+70,+68.7411,+23.9726
2012-01-01 05:26:00 EST,+26.3775,+4.37778,+70,+69.205,+23.9715
2012-01-01 05:27:00 EST,+26.3775,+4.37779,+70,+69.6109,+23.9706
2012-01-01 05:28:00 EST,+26.3775,+4.3778,+70,+69.9668,+23.97
2012-01-01 05:29:00 EST,+26.3775,+4.37781,+70,+70.2798,+23.9696
2012-01-01 05:30:00 EST,+26.3775,+4.37781,+70,+70.5558,+23.9695
2012-01-01 05:31:00 EST,+26.3775,+4.37781,+70,+70.8,+23.9696
2012-01-01 05:32:00 EST,+26.3775,+4.3778,+70,+71.0169,+23.97
2012-01-01 05:33:00 EST,+26.3775,+4.37779,+70,+70.5034,+23.9706
2012-01-01 05:34:00 EST,+26.3775,+4.37778,+70,+70.0536,+23.9715
2012-01-01 05:35:00 EST,+26.3775,+4.37776,+70,+69.6585,+23.9726
2012-01-01 05:36:00 EST,+26.3775,+4.37774,+70,+69.3105,+23.974
2012-01-01 05:37:00 EST,+26.3775,+4.37771,+70,+69.003,+23.9756
2012-01-01 05:38:00 EST,+26.3775,+4.37768,+70,+68.7303,+23.9775
2012-01-01 05:39:00 EST,+26.3775,+4.37764,+70,+69.1944,+23.9796
2012-01-01 05:40:00 EST,+26.3775,+4.3776,+70,+69.6005,+23.982
2012-01-01 05:41:00 EST,+26.3775,+4.37756,+70,+69.9566,+23.9846
2012-01-01 05:42:00 EST,+26.3775,+4.37751,+70,+70.2697,+23.9875
2012-01-01 05:43:00 EST,+26.3775,+4.37746,+70,+70.5459,+23.9906
2012-01-01 05:44:00 EST,+26.3775,+4.37741,+70,+70.7903,+23.994
2012-01-01 05:45:00 EST,+26.3775,+4.37735,+70,+71.0074,+23.9976
2012-01-01 05:46:00 EST,+26.3775,+4.37728,+70,+70.4942,+24.0015
2012-01-01 05:47:00 EST,+26.3775,+4.37721,+70,+70.0446,+24.0056
2012-01-01 05:48:00 EST,+26.3775,+4.37714,+70,+69.6497,+24.01
2012-01-01 05:49:00 EST,+26.3775,+4.37706,+70,+69.3019,+24.0146
2012-01-01 05:50:00 EST,+26.3775,+4.37698,+70,+68.9946,+24.0195
2012-01-01 05:51:00 EST,+26.3775,+4.3769,+70,+69.429,+24.0246
2012-01-01 05:52:00 EST,+26.3775,+4.37681,+70,+69.8095,+24.03
2012-01-01 05:53:00 EST,+26.3775,+4.37672,+70,+70.1436,+24.0356
2012-01-01 05:54:00 EST,+26.3775,+4.37662,+70,+70.4379,+24.0415
2012-01-01 05:55:00 EST,+26.3775,+4.37652,+70,+70.698,+24.0476
2012-01-01 05:56:00 EST,+26.3775,+4.37641,+70,+70.9285,+24.054
2012-01-01 05:57:00 EST,+26.3775,+4.37631,+70,+71.1336,+24.0606
2012-01-01 05:58:00 EST,+26.3775,+4.37619,+70,+70.6102,+24.0675
2012-01-01 05:59:00 EST,+26.3775,+4.37607,+70,+70.1519,+24.0746
2012-01-01 06:00:00 EST,+26.3775,+4.37595,+70,+69.7497,+24.082
2012-01-01 06:01:00 EST,+26.3775,+4.376,+70,+69.3958,+24.0793
2012-01-01 06:02:00 EST,+26.3775,+4.37603,+70,+69.0837,+24.0772
2012-01-01 06:03:00 EST,+26.3775,+4.37606,+70,+68.8075,+24.0757
2012-01-01 06:04:00 EST,+26.3775,+4.37607,+70,+69.269,+24.0748
2012-01-01 06:05:00 EST,+26.3775,+4.37608,+70,+69.6732,+24.0745
2012-01-01 06:06:00 EST,+26.3775,+4.37607,+70,+70.0283,+24.0748
2012-01-01 06:07:00 EST,+26.3775,+4.37606,+70,+70.341,+24.0757
2012-01-01 06:08:00 EST,+26.3775,+4.37603,+70,+70.6174,+24.0772
2012-01-01 06:09:00 EST,+26.3775,+4.376,+70,+70.8625,+24.0793
2012-01-01 06:10:00 EST,+26.3775,+4.37595,+70,+71.0807,+24.082
2012-01-01 06:11:00 EST,+26.3775,+4.3759,+70,+70.569,+24.0853
2012-01-01 06:12:00 EST,+26.3775,+4.37583,+70,+70.1213,+24.0892
2012-01-01 06:13:00 EST,+26.3775,+4.37576,+70,+69.7287,+24.0937
2012-01-01 06:14:00 EST,+26.3775,+4.37568,+70,+69.3835,+24.0988
2012-01-01 06:15:00 EST,+26.3775,+4.37558,+70,+69.079,+24.1045
2012-01-01 06:16:00 EST,+26.3775,+4.37548,+70,+68.8097,+24.1108
2012-01-01 06:17:00 EST,+26.3775,+4.37536,+70,+69.2774,+24.1177
2012-01-01 06:18:00 EST,+26.3775,+4.37524,+70,+69.6873,+24.1252
2012-01-01 06:19:00 EST,+26.3775,+4.37511,+70,+70.0475,+24.1333
2012-01-01 06:20:00 EST,+26.3775,+4.37496,+70,+70.3649,+24.142
2012-01-01 06:21:00 EST,+26.3775,+4.37481,+70,+70.6456,+24.1513
2012-01-01 06:22:00 EST,+26.3775,+4.37465,+70,+70.8947,+24.1612
2012-01-01 06:23:00 EST,+26.3775,+4.37447,+70,+71.1166,+24.1717
2012-01-01 06:24:00 EST,+26.3775,+4.37429,+70,+70.6084,+24.1828
2012-01-01 06:25:00 EST,+26.3775,+4.3741,+70,+70.164,+24.1945
2012-01-01 06:26:00 EST,+26.3775,+4.37389,+70,+69.7745,+24.2068
2012-01-01 06:27:00 EST,+26.3775,+4.37368,+70,+69.4322,+24.2197
2012-01-01 06:28:00 EST,+26.3775,+4.37346,+70,+69.1306,+24.2332
2012-01-01 06:29:00 EST,+26.3775,+4.37322,+70,+68.864,+24.2473
2012-01-01 06:30:00 EST,+26.3775,+4.37298,+70,+69.3344,+24.262
2012-01-01 06:31:00 EST,+26.3775,+4.37273,+70,+69.7468,+24.2773
2012-01-01 06:32:00 EST,+26.3775,+4.37247,+70,+70.1094,+24.2932
2012-01-01 06:33:00 EST,+26.3775,+4.37219,+70,+70.4293,+24.3097
2012-01-01 06:34:00 EST,+26.3775,+4.37191,+70,+70.7123,+24.3268
2012-01-01 06:35:00 EST,+26.3775,+4.37162,+70,+70.9637,+24.3445
2012-01-01 06:36:00 EST,+26.3775,+4.37132,+70,+71.1879,+24.3628
2012-01-01 06:37:00 EST,+26.3775,+4.37101,+70,+70.6819,+24.3817
2012-01-01 06:38:00 EST,+26.3775,+4.37068,+70,+70.2397,+24.4012
2012-01-01 06:39:00 EST,+26.3775,+4.37035,+70,+69.8524,+24.4213
2012-01-01 06:40:00 EST,+26.3775,+4.37001,+70,+69.5123,+24.442
2012-01-01 06:41:00 EST,+26.3775,+4.36966,+70,+69.2129,+24.4633
2012-01-01 06:42:00 EST,+26.3775,+4.3693,+70,+68.9484,+24.4852
2012-01-01 06:43:00 EST,+26.3775,+4.36893,+70,+69.4209,+24.5077
2012-01-01 06:44:00 EST,+26.3775,+4.36854,+70,+69.8355,+24.5308
2012-01-01 06:45:00 EST,+26.3775,+4.36815,+70,+70.2002,+24.5545
2012-01-01 06:46:00 EST,+26.3775,+4.36775,+70,+70.5222,+24.5788
2012-01-01 06:47:00 EST,+26.3775,+4.36734,+70,+70.8073,+24.6037
2012-01-01 06:48:00 EST,+26.3775,+4.36692,+70,+71.0608,+24.6292
2012-01-01 06:49:00 EST,+26.3775,+4.36649,+70,+70.5803,+24.6553
2012-01-01 06:50:00 EST,+26.3775,+4.36605,+70,+70.1603,+24.682
2012-01-01 06:51:00 EST,+26.3775,+4.3656,+70,+69.7924,+24.7093
2012-01-01 06:52:00 EST,+26.3775,+4.36514,+70,+69.4692,+24.7372
2012-01-01 06:53:00 EST,+26.3775,+4.36467,+70,+69.1846,+24.7657
2012-01-01 06:54:00 EST,+26.3775,+4.36419,+70,+68.9332,+24.7948
2012-01-01 06:55:00 EST,+26.3775,+4.3637,+70,+69.4172,+24.8245
2012-01-01 06:56:00 EST,+26.3775,+4.3632,+70,+69.842,+24.8548
2012-01-01 06:57:00 EST,+26.3775,+4.36269,+70,+70.2158,+24.8857
2012-01-01 06:58:00 EST,+26.3775,+4.36217,+70,+70.5458,+24.9172
2012-01-01 06:59:00 EST,+26.3775,+4.36164,+70,+70.8381,+24.9493
2012-01-01 07:00:00 EST,+26.3775,+4.3611,+70,+71.0981,+24.982
2012-01-01 07:01:00 EST,+26.3775,+4.36118,+70,+70.6235,+24.9769
2012-01-01 07:02:00 EST,+26.3775,+4.36123,+70,+70.2085,+24.9738
2012-01-01 07:03:00 EST,+26.3775,+4.36125,+70,+69.8449,+24.9725
2012-01-01 07:04:00 EST,+26.3775,+4.36124,+70,+69.5255,+24.9732
2012-01-01 07:05:00 EST,+26.3775,+4.3612,+70,+69.2442,+24.9757
2012-01-01 07:06:00 EST,+26.3775,+4.36113,+70,+68.9956,+24.9802
2012-01-01 07:07:00 EST,+26.3775,+4.36102,+70,+69.4821,+24.9865
2012-01-01 07:08:00 EST,+26.3775,+4.36088,+70,+69.909,+24.9948
2012-01-01 07:09:00 EST,+26.3775,+4.36072,+70,+70.2847,+25.0049
2012-01-01 07:10:00 EST,+26.3775,+4.36052,+70,+70.6164,+25.017
2012-01-01 07:11:00 EST,+26.3775,+4.36029,+70,+70.9103,+25.0309
2012-01-01 07:12:00 EST,+26.3775,+4.36003,+70,+71.1717,+25.0468
2012-01-01 07:13:00 EST,+26.3775,+4.35973,+70,+70.6983,+25.0645
2012-01-01 07:14:00 EST,+26.3775,+4.35941,+70,+70.2848,+25.0842
2012-01-01 07:15:00 EST,+26.3775,+4.35905,+70,+69.9228,+25.1057
2012-01-01 07:16:00 EST,+26.3775,+4.35867,+70,+69.6051,+25.1292
2012-01-01 07:17:00 EST,+26.3775,+4.35825,+70,+69.3256,+25.1545
2012-01-01 07:18:00 EST,+26.3775,+4.3578,+70,+69.079,+25.1818
2012-01-01 07:19:00 EST,+26.3775,+4.35732,+70,+68.8607,+25.2109
2012-01-01 07:20:00 EST,+26.3775,+4.3568,+70,+69.3736,+25.242
2012-01-01 07:21:00 EST,+26.3775,+4.35626,+70,+69.8236,+25.2749
2012-01-01 07:22:00 EST,+26.3775,+4.35569,+70,+70.2197,+25.3098
2012-01-01 07:23:00 EST,+26.3775,+4.35508,+70,+70.5692,+25.3465
2012-01-01 07:24:00 EST,+26.3775,+4.35444,+70,+70.8789,+25.3852
2012-01-01 07:25:00 EST,+26.3775,+4.35377,+70,+71.1543,+25.4257
2012-01-01 07:26:00 EST,+26.3775,+4.35307,+70,+70.6934,+25.4682
2012-01-01 07:27:00 EST,+26.3775,+4.35234,+70,+70.291,+25.5125
2012-01-01 07:28:00 EST,+26.3775,+4.35157,+70,+69.939,+25.5588
2012-01-01 07:29:00 EST,+26.3775,+4.35078,+70,+69.6304,+25.6069
2012-01-01 07:30:00 EST,+26.3775,+4.34995,+70,+69.3591,+25.657
2012-01-01 07:31:00 EST,+26.3775,+4.3491,+70,+69.12,+25.7089
2012-01-01 07:32:00 EST,+26.3775,+4.34821,+70,+68.9085,+25.7628
2012-01-01 07:33:00 EST,+26.3775,+4.34729,+70,+69.4278,+25.8185
2012-01-01 07:34:00 EST,+26.3775,+4.34634,+70,+69.8837,+25.8762
2012-01-01 07:35:00 EST,+26.3775,+4.34535,+70,+70.2853,+25.9357
2012-01-01 07:36:00 EST,+26.3775,+4.34434,+70,+70.6401,+25.9972
2012-01-01 07:37:00 EST,+26.3775,+4.34329,+70,+70.9546,+26.0605
2012-01-01 07:38:00 EST,+26.3775,+4.34222,+70,+71.2347,+26.1258
2012-01-01 07:39:00 EST,+26.3775,+4.34111,+70,+70.7783,+26.1929
2012-01-01 07:40:00 EST,+26.3775,+4.33997,+70,+70.3802,+26.262
2012-01-01 07:41:00 EST,+26.3775,+4.3388,+70,+70.0324,+26.3329
2012-01-01 07:42:00 EST,+26.3775,+4.33759,+70,+69.7278,+26.4058
2012-01-01 07:43:00 EST,+26.3775,+4.33636,+70,+69.4604,+26.4805
2012-01-01 07:44:00 EST,+26.3775,+4.33509,+70,+69.2252,+26.5572
2012-01-01 07:45:00 EST,+26.3775,+4.3338,+70,+69.0175,+26.6357
2012-01-01 07:46:00 EST,+26.3775,+4.33247,+70,+68.8337,+26.7162
2012-01-01 07:47:00 EST,+26.3775,+4.33111,+70,+69.3772,+26.7985
2012-01-01 07:48:00 EST,+26.3775,+4.32972,+70,+69.8545,+26.8828
2012-01-01 07:49:00 EST,+26.3775,+4.3283,+70,+70.2749,+26.9689
2012-01-01 07:50:00 EST,+26.3775,+4.32684,+70,+70.6465,+27.057
2012-01-01 07:51:00 EST,+26.3775,+4.32536,+70,+70.9761,+27.1469
2012-01-01 07:52:00 EST,+26.3775,+4.32384,+70,+71.2695,+27.2388
2012-01-01 07:53:00 EST,+26.3775,+4.3223,+70,+70.8251,+27.3325
2012-01-01 07:54:00 EST,+26.3775,+4.32072,+70,+70.4379,+27.4282
2012-01-01 07:55:00 EST,+26.3775,+4.31911,+70,+70.1,+27.5257
2012-01-01 07:56:00 EST,+26.3775,+4.31746,+70,+69.8045,+27.6252
2012-01-01 07:57:00 EST,+26.3775,+4.31579,+70,+69.5455,+27.7265
2012-01-01 07:58:00 EST,+26.3775,+4.31409,+70,+69.318,+27.8298
2012-01-01 07:59:00 EST,+26.3775,+4.31235,+70,+69.1175,+27.9349
2012-01-01 08:00:00 EST,+26.3775,+4.31058,+70,+68.9404,+28.042
2012-01-01 08:01:00 EST,+26.3775,+4.30694,+70,+69.4902,+28.263
2012-01-01 08:02:00 EST,+26.3775,+4.30332,+70,+69.9745,+28.4822
2012-01-01 08:03:00 EST,+26.3775,+4.29973,+70,+70.4024,+28.6994
2012-01-01 08:04:00 EST,+26.3775,+4.29618,+70,+70.7818,+28.9148
2012-01-01 08:05:00 EST,+26.3775,+4.29265,+70,+71.1196,+29.1282
2012-01-01 08:06:00 EST,+26.3775,+4.28916,+70,+70.7148,+29.3398
2012-01-01 08:07:00 EST,+26.3775,+4.2857,+70,+70.363,+29.5494
2012-01-01 08:08:00 EST,+26.3775,+4.28227,+70,+70.057,+29.7572
2012-01-01 08:09:00 EST,+26.3775,+4.27887,+70,+69.7902,+29.963
2012-01-01 08:10:00 EST,+26.3775,+4.27551,+70,+69.5573,+30.167
2012-01-01 08:11:00 EST,+26.3775,+4.27217,+70,+69.3536,+30.369
2012-01-01 08:12:00 EST,+26.3775,+4.26887,+70,+69.175,+30.5692
2012-01-01 08:13:00 EST,+26.3775,+4.2656,+70,+69.0179,+30.7674
2012-01-01 08:14:00 EST,+26.3775,+4.26235,+70,+68.8795,+30.9638
2012-01-01 08:15:00 EST,+26.3775,+4.25914,+70,+69.464,+31.1582
2012-01-01 08:16:00 EST,+26.3775,+4.25597,+70,+69.9784,+31.3508
2012-01-01 08:17:00 EST,+26.3775,+4.25282,+70,+70.4326,+31.5414
2012-01-01 08:18:00 EST,+26.3775,+4.2497,+70,+70.835,+31.7302
2012-01-01 08:19:00 EST,+26.3775,+4.24662,+70,+71.193,+31.917
2012-01-01 08:20:00 EST,+26.3775,+4.24357,+70,+70.8058,+32.102
2012-01-01 08:21:00 EST,+26.3775,+4.24054,+70,+70.4696,+32.285
2012-01-01 08:22:00 EST,+26.3775,+4.23755,+70,+70.1772,+32.4662
2012-01-01 08:23:00 EST,+26.3775,+4.23459,+70,+69.9226,+32.6454
2012-01-01 08:24:00 EST,+26.3775,+4.23167,+70,+69.7005,+32.8228
2012-01-01 08:25:00 EST,+26.3775,+4.22877,+70,+69.5063,+32.9982
2012-01-01 08:26:00 EST,+26.3775,+4.22591,+70,+69.3362,+33.1718
2012-01-01 08:27:00 EST,+26.3775,+4.22307,+70,+69.1868,+33.3434
2012-01-01 08:28:00 EST,+26.3775,+4.22027,+70,+69.0553,+33.5132
2012-01-01 08:29:00 EST,+26.3775,+4.2175,+70,+68.9391,+33.681
2012-01-01 08:30:00 EST,+26.3775,+4.21476,+70,+69.543,+33.847
2012-01-01 08:31:00 EST,+26.3775,+4.21205,+70,+70.0744,+34.011
2012-01-01 08:32:00 EST,+26.3775,+4.20938,+70,+70.5436,+34.1732
2012-01-01 08:33:00 EST,+26.3775,+4.20673,+70,+70.9591,+34.3334
2012-01-01 08:34:00 EST,+26.3775,+4.20412,+70,+71.3286,+34.4918
2012-01-01 08:35:00 EST,+26.3775,+4.20153,+70,+70.9517,+34.6482
2012-01-01 08:36:00 EST,+26.3775,+4.19898,+70,+70.6246,+34.8028
2012-01-01 08:37:00 EST,+26.3775,+4.19646,+70,+70.3403,+34.9554
2012-01-01 08:38:00 EST,+26.3775,+4.19397,+70,+70.0929,+35.1062
2012-01-01 08:39:00 EST,+26.3775,+4.19152,+70,+69.8771,+35.255
2012-01-01 08:40:00 EST,+26.3775,+4.18909,+70,+69.6887,+35.402
2012-01-01 08:41:00 EST,+26.3775,+4.1867,+70,+69.5238,+35.547
2012-01-01 08:42:00 EST,+26.3775,+4.18433,+70,+69.3791,+35.6902
2012-01-01 08:43:00 EST,+26.3775,+4.182,+70,+69.2518,+35.8314
2012-01-01 08:44:00 EST,+26.3775,+4.1797,+70,+69.1395,+35.9708
2012-01-01 08:45:00 EST,+26.3775,+4.17743,+70,+69.0401,+36.1082
2012-01-01 08:46:00 EST,+26.3775,+4.1752,+70,+68.9518,+36.2438
2012-01-01 08:47:00 EST,+26.3775,+4.17299,+70,+69.5799,+36.3774
2012-01-01 08:48:00 EST,+26.3775,+4.17082,+70,+70.1324,+36.5092
2012-01-01 08:49:00 EST,+26.3775,+4.16867,+70,+70.6199,+36.639
2012-01-01 08:50:00 EST,+26.3775,+4.16656,+70,+71.0514,+36.767
2012-01-01 08:51:00 EST,+26.3775,+4.16448,+70,+70.728,+36.893
2012-01-01 08:52:00 EST,+26.3775,+4.16243,+70,+70.4471,+37.0172
2012-01-01 08:53:00 EST,+26.3775,+4.16041,+70,+70.2028,+37.1394
2012-01-01 08:54:00 EST,+26.3775,+4.15843,+70,+69.9899,+37.2598
2012-01-01 08:55:00 EST,+26.3775,+4.15647,+70,+69.804,+37.3782
2012-01-01 08:56:00 EST,+26.3775,+4.15455,+70,+69.6414,+37.4948
2012-01-01 08:57:00 EST,+26.3775,+4.15265,+70,+69.4989,+37.6094
2012-01-01 08:58:00 EST,+26.3775,+4.15079,+70,+69.3736,+37.7222
2012-01-01 08:59:00 EST,+26.3775,+4.14896,+70,+69.2631,+37.833
2012-01-01 09:00:00 EST,+26.3775,+4.14716,+70,+69.1653,+37.942
2012-01-01 09:01:00 EST,+26.3775,+4.14618,+70,+69.0786,+38.0018
2012-01-01 09:02:00 EST,+26.3775,+4.14519,+70,+69.0008,+38.0614
2012-01-01 09:03:00 EST,+26.3775,+4.14421,+70,+68.9308,+38.1206
2012-01-01 09:04:00 EST,+26.3775,+4.14324,+70,+69.5741,+38.1796
2012-01-01 09:05:00 EST,+26.3775,+4.14227,+70,+70.1394,+38.2382
2012-01-01 09:06:00 EST,+26.3775,+4.14131,+70,+70.6374,+38.2966
2012-01-01 09:07:00 EST,+26.3775,+4.14035,+70,+71.0777,+38.3546
2012-01-01 09:08:00 EST,+26.3775,+4.1394,+70,+70.7614,+38.4124
2012-01-01 09:09:00 EST,+26.3775,+4.13845,+70,+70.4862,+38.4698
2012-01-01 09:10:00 EST,+26.3775,+4.13751,+70,+70.2464,+38.527
2012-01-01 09:11:00 EST,+26.3775,+4.13657,+70,+70.037,+38.5838
2012-01-01 09:12:00 EST,+26.3775,+4.13564,+70,+69.8538,+38.6404
2012-01-01 09:13:00 EST,+26.3775,+4.13471,+70,+69.693,+38.6966
2012-01-01 09:14:00 EST,+26.3775,+4.13378,+70,+69.5517,+38.7526
2012-01-01 09:15:00 EST,+26.3775,+4.13286,+70,+69.427,+38.8082
2012-01-01 09:16:00 EST,+26.3775,+4.13195,+70,+69.3167,+38.8636
2012-01-01 09:17:00 EST,+26.3775,+4.13104,+70,+69.2187,+38.9186
2012-01-01 09:18:00 EST,+26.3775,+4.13014,+70,+69.1314,+38.9734
2012-01-01 09:19:00 EST,+26.3775,+4.12924,+70,+69.0532,+39.0278
2012-01-01 09:20:00 EST,+26.3775,+4.12835,+70,+68.9829,+39.082
2012-01-01 09:21:00 EST,+26.3775,+4.12746,+70,+69.6262,+39.1358
2012-01-01 09:22:00 EST,+26.3775,+4.12657,+70,+70.1915,+39.1894
2012-01-01 09:23:00 EST,+26.3775,+4.12569,+70,+70.6897,+39.2426
2012-01-01 09:24:00 EST,+26.3775,+4.12482,+70,+71.1302,+39.2956
2012-01-01 09:25:00 EST,+26.3775,+4.12395,+70,+70.8143,+39.3482
2012-01-01 09:26:00 EST,+26.3775,+4.12309,+70,+70.5395,+39.4006
2012-01-01 09:27:00 EST,+26.3775,+4.12223,+70,+70.3001,+39.4526
2012-01-01 09:28:00 EST,+26.3775,+4.12137,+70,+70.0912,+39.5044
2012-01-01 09:29:00 EST,+26.3775,+4.12052,+70,+69.9085,+39.5558
2012-01-01 09:30:00 EST,+26.3775,+4.11968,+70,+69.7484,+39.607
2012-01-01 09:31:00 EST,+26.3775,+4.11884,+70,+69.6076,+39.6578
2012-01-01 09:32:00 EST,+26.3775,+4.11801,+70,+69.4836,+39.7084
2012-01-01 09:33:00 EST,+26.3775,+4.11718,+70,+69.3739,+39.7586
2012-01-01 09:34:00 EST,+26.3775,+4.11635,+70,+69.2766,+39.8086
2012-01-01 09:35:00 EST,+26.3775,+4.11553,+70,+69.19,+39.8582
2012-01-01 09:36:00 EST,+26.3775,+4.11472,+70,+69.1125,+39.9076
2012-01-01 09:37:00 EST,+26.3775,+4.11391,+70,+69.0429,+39.9566
2012-01-01 09:38:00 EST,+26.3775,+4.11368,+70,+68.9801,+40.0054
2012-01-01 09:39:00 EST,+26.3775,+4.11802,+70,+69.63,+40.0538
2012-01-01 09:40:00 EST,+26.3775,+4.12234,+70,+70.2011,+40.102
2012-01-01 09:41:00 EST,+26.3775,+4.12663,+70,+70.7044,+40.1498
2012-01-01 09:42:00 EST,+26.3775,+4.13089,+70,+71.1494,+40.1974
2012-01-01 09:43:00 EST,+26.3775,+4.13512,+70,+70.8374,+40.2446
2012-01-01 09:44:00 EST,+26.3775,+4.13932,+70,+70.5662,+40.2916
2012-01-01 09:45:00 EST,+26.3775,+4.14349,+70,+70.33,+40.3382
2012-01-01 09:46:00 EST,+26.3775,+4.14763,+70,+70.1239,+40.3846
2012-01-01 09:47:00 EST,+26.3775,+4.15175,+70,+69.9437,+40.4306
2012-01-01 09:48:00 EST,+26.3775,+4.15584,+70,+69.7859,+40.4764
2012-01-01 09:49:00 EST,+26.3775,+4.15989,+70,+69.6473,+40.5218
2012-01-01 09:50:00 EST,+26.3775,+4.16392,+70,+69.5251,+40.567
2012-01-01 09:51:00 EST,+26.3775,+4.16793,+70,+69.4172,+40.6118
2012-01-01 09:52:00 EST,+26.3775,+4.1719,+70,+69.3216,+40.6564
2012-01-01 09:53:00 EST,+26.3775,+4.17584,+70,+69.2364,+40.7006
2012-01-01 09:54:00 EST,+26.3775,+4.17976,+70,+69.1604,+40.7446
2012-01-01 09:55:00 EST,+26.3775,+4.18365,+70,+69.0921,+40.7882
2012-01-01 09:56:00 EST,+26.3775,+4.18751,+70,+69.0306,+40.8316
2012-01-01 09:57:00 EST,+26.3775,+4.19134,+70,+68.9749,+40.8746
2012-01-01 09:58:00 EST,+26.3775,+4.19514,+70,+69.6309,+40.9174
2012-01-01 09:59:00 EST,+26.3775,+4.19891,+70,+70.2074,+40.9598
2012-01-01 10:00:00 EST,+26.3775,+4.20266,+70,+70.7155,+41.002
2012-01-01 10:01:00 EST,+26.3775,+4.20559,+70,+71.1648,+41.035
2012-01-01 10:02:00 EST,+26.3775,+4.20852,+70,+70.8565,+41.068
2012-01-01 10:03:00 EST,+26.3775,+4.21145,+70,+70.5885,+41.101
2012-01-01 10:04:00 EST,+26.3775,+4.21438,+70,+70.3552,+41.134
2012-01-01 10:05:00 EST,+26.3775,+4.21731,+70,+70.1516,+41.167
2012-01-01 10:06:00 EST,+26.3775,+4.22024,+70,+69.9737,+41.2
2012-01-01 10:07:00 EST,+26.3775,+4.22317,+70,+69.8179,+41.233
2012-01-01 10:08:00 EST,+26.3775,+4.22609,+70,+69.6811,+41.266
2012-01-01 10:09:00 EST,+26.3775,+4.22902,+70,+69.5606,+41.299
2012-01-01 10:10:00 EST,+26.3775,+4.23194,+70,+69.4541,+41.332
2012-01-01 10:11:00 EST,+26.3775,+4.23486,+70,+69.3598,+41.365
2012-01-01 10:12:00 EST,+26.3775,+4.23778,+70,+69.2759,+41.398
2012-01-01 10:13:00 EST,+26.3775,+4.2407,+70,+69.2009,+41.431
2012-01-01 10:14:00 EST,+26.3775,+4.24362,+70,+69.1337,+41.464
2012-01-01 10:15:00 EST,+26.3775,+4.24654,+70,+69.0732,+41.497
2012-01-01 10:16:00 EST,+26.3775,+4.24946,+70,+69.0183,+41.53
2012-01-01 10:17:00 EST,+26.3775,+4.25238,+70,+68.9685,+41.563
2012-01-01 10:18:00 EST,+26.3775,+4.25529,+70,+69.6297,+41.596
2012-01-01 10:19:00 EST,+26.3775,+4.25821,+70,+70.2107,+41.629
2012-01-01 10:20:00 EST,+26.3775,+4.26112,+70,+70.7227,+41.662
2012-01-01 10:21:00 EST,+26.3775,+4.26404,+70,+71.1754,+41.695
2012-01-01 10:22:00 EST,+26.3775,+4.26695,+70,+70.8703,+41.728
2012-01-01 10:23:00 EST,+26.3775,+4.26986,+70,+70.6052,+41.761
2012-01-01 10:24:00 EST,+26.3775,+4.27277,+70,+70.3745,+41.794
2012-01-01 10:25:00 EST,+26.3775,+4.27568,+70,+70.1733,+41.827
2012-01-01 10:26:00 EST,+26.3775,+4.27859,+70,+69.9976,+41.86
2012-01-01 10:27:00 EST,+26.3775,+4.2815,+70,+69.8438,+41.893
2012-01-01 10:28:00 EST,+26.3775,+4.28441,+70,+69.7089,+41.926
2012-01-01 10:29:00 EST,+26.3775,+4.28731,+70,+69.5901,+41.959
2012-01-01 10:30:00 EST,+26.3775,+4.29022,+70,+69.4854,+41.992
2012-01-01 10:31:00 EST,+26.3775,+4.29312,+70,+69.3926,+42.025
2012-01-01 10:32:00 EST,+26.3775,+4.29602,+70,+69.3102,+42.058
2012-01-01 10:33:00 EST,+26.3775,+4.29893,+70,+69.2367,+42.091
2012-01-01 10:34:00 EST,+26.3775,+4.30183,+70,+69.1709,+42.124
2012-01-01 10:35:00 EST,+26.3775,+4.30473,+70,+69.1117,+42.157
2012-01-01 10:36:00 EST,+26.3775,+4.30763,+70,+69.0581,+42.19
2012-01-01 10:37:00 EST,+26.3775,+4.31053,+70,+69.0095,+42.223
2012-01-01 10:38:00 EST,+26.3775,+4.31342,+70,+68.9651,+42.256
2012-01-01 10:39:00 EST,+26.3775,+4.31632,+70,+69.6312,+42.289
2012-01-01 10:40:00 EST,+26.3775,+4.31922,+70,+70.2166,+42.322
2012-01-01 10:41:00 EST,+26.3775,+4.32211,+70,+70.7325,+42.355
2012-01-01 10:42:00 EST,+26.3775,+4.32501,+70,+71.1887,+42.388
2012-01-01 10:43:00 EST,+26.3775,+4.3279,+70,+70.8868,+42.421
2012-01-01 10:44:00 EST,+26.3775,+4.33079,+70,+70.6246,+42.454
2012-01-01 10:45:00 EST,+26.3775,+4.33368,+70,+70.3965,+42.487
2012-01-01 10:46:00 EST,+26.3775,+4.33657,+70,+70.1977,+42.52
