Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4, Node5, Magnitude5, Angle5, pu5, Node6, Magnitude6, Angle6, pu6
"T_BUS3009_L", 0.208, 1,    121.433,  -30.7,    1.0112, 2,    121.433,  149.3,    1.0112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3010", 13.8, 1,    8102.49,  -30.7,     1.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3010_L", 0.208, 1,    121.301,  -30.8,    1.0101, 2,    121.301,  149.2,    1.0101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3011", 13.8, 1,    8102.38,  -30.7,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3011_L", 0.208, 1,    120.971,  -30.8,    1.0073, 2,    120.971,  149.2,    1.0073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3012", 13.8, 1,    8102.34,  -30.7,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3012_L", 0.208, 1,    121.661,  -30.7,    1.0131, 2,    121.661,  149.3,    1.0131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3013", 13.8, 2,    8120.26, -150.6,    1.0192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3013_L", 0.208, 1,    122.049, -150.7,    1.0163, 2,    122.049,   29.3,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3014", 13.8, 2,    8120.22, -150.6,    1.0192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3014_L", 0.208, 1,    121.832, -150.6,    1.0145, 2,    121.832,   29.4,    1.0145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3016", 13.8, 2,    8119.53, -150.6,    1.0191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3016_L", 0.208, 1,    121.316, -150.7,    1.0102, 2,    121.316,   29.3,    1.0102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3017", 13.8, 2,    8119.45, -150.6,    1.0191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3017_L", 0.208, 1,    121.969, -150.7,    1.0157, 2,    121.969,   29.3,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3018", 13.8, 3,    8112.22,   89.4,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3018_L", 0.208, 1,    121.401,   89.3,    1.0109, 2,    121.401,  -90.7,    1.0109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3019", 13.8, 3,       8112,   89.4,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3019_L", 0.208, 1,    121.406,   89.3,     1.011, 2,    121.406,  -90.7,     1.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3020", 13.8, 3,    8111.83,   89.4,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3020_L", 0.208, 1,    121.906,   89.3,    1.0151, 2,    121.906,  -90.7,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3021", 13.8, 3,    8111.73,   89.4,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3021_L", 0.208, 1,    120.984,   89.3,    1.0075, 2,    120.984,  -90.7,    1.0075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3023", 13.8, 1,    8100.46,  -30.7,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3023_L", 0.208, 1,    121.639,  -30.8,    1.0129, 2,    121.639,  149.2,    1.0129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3024", 13.8, 1,    8100.32,  -30.7,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3024_L", 0.208, 1,    121.255,  -30.8,    1.0097, 2,    121.255,  149.2,    1.0097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3025", 13.8, 1,    8100.24,  -30.7,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3025_L", 0.208, 1,    121.388,  -30.8,    1.0108, 2,    121.388,  149.2,    1.0108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3026", 13.8, 1,    8100.38,  -30.7,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3026_L", 0.208, 1,     120.64,  -31.0,    1.0046, 2,     120.64,  149.0,    1.0046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3027", 13.8, 1,    8100.08,  -30.7,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3027_L", 0.208, 1,    121.754,  -30.8,    1.0139, 2,    121.754,  149.2,    1.0139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3028", 13.8, 1,    8099.95,  -30.7,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3028_L", 0.208, 1,     121.49,  -30.8,    1.0117, 2,     121.49,  149.2,    1.0117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3029", 13.8, 1,    8099.91,  -30.7,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3029_L", 0.208, 1,    121.605,  -30.7,    1.0126, 2,    121.605,  149.3,    1.0126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3031", 13.8, 1,    8099.13,  -30.7,    1.0165, 2,    8118.42, -150.6,     1.019, 3,    8109.52,   89.4,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3031_L", 0.208, 1,    121.751,  -30.8,    1.0138, 2,    122.043, -150.7,    1.0163, 3,    121.908,   89.3,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3032", 13.8, 1,     8098.5,  -30.7,    1.0165, 2,    8118.29, -150.6,    1.0189, 3,    8108.75,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3032_L", 0.208, 1,    121.559,  -30.7,    1.0122, 2,    121.858, -150.6,    1.0147, 3,    121.714,   89.4,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3033", 13.8, 1,    8097.55,  -30.7,    1.0163, 2,     8118.1, -150.6,    1.0189, 3,    8107.58,   89.4,    1.0176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3033_L", 0.208, 1,    121.236,  -30.8,    1.0096, 2,    121.548, -150.7,    1.0122, 3,    121.388,   89.3,    1.0108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3034", 13.8, 1,    8096.94,  -30.7,    1.0163, 2,    8117.99, -150.6,    1.0189, 3,    8106.82,   89.4,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3034_L", 0.208, 1,    121.693,  -30.8,    1.0134, 2,    122.011, -150.7,     1.016, 3,    121.842,   89.3,    1.0146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3035", 13.8, 1,    8099.69,  -30.7,    1.0166, 2,    8118.42, -150.6,     1.019, 3,     8110.3,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3035_L", 0.208, 1,    121.192,  -30.8,    1.0092, 2,    121.477, -150.7,    1.0116, 3,    121.353,   89.3,    1.0105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3036", 13.8, 1,     8099.6,  -30.7,    1.0166, 2,    8118.09, -150.6,    1.0189, 3,    8110.41,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3036_L", 0.208, 1,     121.76,  -30.7,    1.0139, 2,     122.04, -150.6,    1.0162, 3,    121.924,   89.4,    1.0153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3037", 13.8, 1,    8099.56,  -30.7,    1.0166, 2,    8117.93, -150.6,    1.0189, 3,    8110.47,   89.4,     1.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3037_L", 0.208, 1,    121.463,  -30.8,    1.0114, 2,    121.741, -150.7,    1.0138, 3,    121.628,   89.3,    1.0128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3038", 13.8, 1,    8099.49,  -30.7,    1.0166, 2,    8117.64, -150.6,    1.0189, 3,    8110.59,   89.4,     1.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3038_L", 0.208, 1,    121.591,  -30.8,    1.0125, 2,    121.865, -150.7,    1.0148, 3,    121.758,   89.3,    1.0139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3039", 13.8, 1,    8099.44,  -30.7,    1.0166, 2,    8117.37, -150.6,    1.0188, 3,    8110.71,   89.4,     1.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3039_L", 0.208, 1,    121.703,  -30.8,    1.0134, 2,    121.974, -150.7,    1.0157, 3,    121.873,   89.3,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3041", 13.8, 3,    8109.93,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3041_L", 0.208, 1,    121.669,   89.3,    1.0132, 2,    121.669,  -90.7,    1.0132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3042", 13.8, 3,    8109.77,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3042_L", 0.208, 1,    121.164,   89.2,     1.009, 2,    121.164,  -90.8,     1.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3043", 13.8, 3,    8109.67,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3043_L", 0.208, 1,    121.209,   89.2,    1.0093, 2,    121.209,  -90.8,    1.0093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3044", 13.8, 3,    8109.97,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3044_L", 0.208, 1,    121.524,   89.3,     1.012, 2,    121.524,  -90.7,     1.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3045", 13.8, 3,    8109.91,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3045_L", 0.208, 1,    121.542,   89.3,    1.0121, 2,    121.542,  -90.7,    1.0121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3047", 13.8, 1,    8099.73,  -30.7,    1.0166, 2,     8118.4, -150.6,    1.0189, 3,    8109.95,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3047_L", 0.208, 1,    121.233,  -30.8,    1.0095, 2,    121.516, -150.7,    1.0119, 3,    121.388,   89.3,    1.0108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3048", 13.8, 1,    8099.73,  -30.7,    1.0166, 2,     8118.4, -150.6,    1.0189, 3,    8109.95,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3048_L", 0.208, 1,    121.874,  -30.7,    1.0149, 2,    122.156, -150.6,    1.0172, 3,    122.029,   89.4,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3049", 13.8, 1,    8099.71,  -30.7,    1.0166, 2,    8118.38, -150.6,    1.0189, 3,    8109.94,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3049_L", 0.208, 1,     121.94,  -30.7,    1.0154, 2,    122.221, -150.6,    1.0178, 3,    122.094,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3050", 13.8, 1,     8099.7,  -30.7,    1.0166, 2,    8118.37, -150.6,    1.0189, 3,    8109.92,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3050_L", 0.208, 1,    121.856,  -30.7,    1.0147, 2,    122.138, -150.6,    1.0171, 3,     122.01,   89.4,     1.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3051", 13.8, 1,    8099.68,  -30.7,    1.0166, 2,    8118.35, -150.6,    1.0189, 3,     8109.9,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3051_L", 0.208, 1,    121.872,  -30.7,    1.0149, 2,    122.154, -150.6,    1.0172, 3,    122.027,   89.4,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3052", 13.8, 1,    8099.67,  -30.7,    1.0166, 2,    8118.34, -150.6,    1.0189, 3,    8109.89,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3052_L", 0.208, 1,    121.542,  -30.7,    1.0121, 2,    121.824, -150.6,    1.0145, 3,    121.697,   89.4,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3054", 13.8, 1,    8099.37,  -30.7,    1.0166, 2,    8117.08, -150.6,    1.0188, 3,    8110.84,   89.4,     1.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3054_L", 0.208, 1,    121.866,  -30.7,    1.0148, 2,    122.133, -150.6,     1.017, 3,    122.039,   89.4,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3056", 13.8, 2,     8113.9, -150.6,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3056_L", 0.208, 1,    121.653, -150.7,     1.013, 2,    121.653,   29.3,     1.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3057", 13.8, 2,    8113.75, -150.6,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3057_L", 0.208, 1,     121.63, -150.7,    1.0128, 2,     121.63,   29.3,    1.0128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3058", 13.8, 2,    8113.64, -150.6,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3058_L", 0.208, 1,    121.706, -150.7,    1.0135, 2,    121.706,   29.3,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3059", 13.8, 2,    8113.52, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3059_L", 0.208, 1,     121.53, -150.7,     1.012, 2,     121.53,   29.3,     1.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3060", 13.8, 2,     8113.5, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3060_L", 0.208, 1,    121.682, -150.7,    1.0133, 2,    121.682,   29.3,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3061", 13.8, 2,    8113.49, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3061_L", 0.208, 1,    122.019, -150.6,    1.0161, 2,    122.019,   29.4,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3062", 13.8, 2,    8113.44, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3062_L", 0.208, 1,    122.054, -150.6,    1.0164, 2,    122.054,   29.4,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3063", 13.8, 2,    8113.18, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3063_L", 0.208, 1,    121.245, -150.7,    1.0096, 2,    121.245,   29.3,    1.0096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3064", 13.8, 2,    8113.03, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3064_L", 0.208, 1,    121.104, -150.8,    1.0085, 2,    121.104,   29.2,    1.0085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3065", 13.8, 2,    8112.91, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3065_L", 0.208, 1,    121.781, -150.7,    1.0141, 2,    121.781,   29.3,    1.0141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3066", 13.8, 2,    8112.85, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3066_L", 0.208, 1,    121.682, -150.7,    1.0133, 2,    121.682,   29.3,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3067", 13.8, 2,    8112.77, -150.6,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3067_L", 0.208, 1,    121.303, -150.7,    1.0101, 2,    121.303,   29.3,    1.0101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3070", 13.8, 1,    8096.52,  -30.7,    1.0162, 2,     8117.9, -150.6,    1.0189, 3,    8106.31,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3070_L", 0.208, 1,    121.973,  -30.7,    1.0157, 2,    122.296, -150.6,    1.0184, 3,    122.121,   89.4,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3071", 13.8, 1,    8096.52,  -30.7,    1.0162, 2,     8117.9, -150.6,    1.0189, 3,    8106.31,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3071_L", 0.208, 1,    121.859,  -30.8,    1.0147, 2,    122.181, -150.6,    1.0174, 3,    122.007,   89.4,     1.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3072", 13.8, 1,    8096.52,  -30.7,    1.0162, 2,     8117.9, -150.6,    1.0189, 3,    8106.31,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3072_L", 0.208, 1,    121.892,  -30.8,     1.015, 2,    122.214, -150.6,    1.0177, 3,    122.039,   89.4,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3073", 13.8, 1,    8096.53,  -30.7,    1.0162, 2,    8117.91, -150.6,    1.0189, 3,    8106.32,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3073_L", 0.208, 1,    121.835,  -30.7,    1.0145, 2,    122.157, -150.6,    1.0172, 3,    121.983,   89.4,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3074", 13.8, 1,    8096.52,  -30.7,    1.0162, 2,     8117.9, -150.6,    1.0189, 3,    8106.31,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3074_L", 0.208, 1,    121.617,  -30.8,    1.0127, 2,     121.94, -150.6,    1.0154, 3,    121.765,   89.4,     1.014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3077", 13.8, 1,    8095.88,  -30.7,    1.0161, 2,    8117.63, -150.6,    1.0189, 3,    8105.56,   89.4,    1.0173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3077_L", 0.208, 1,    121.641,  -31.0,    1.0129, 2,     121.97, -150.8,    1.0157, 3,    121.788,   89.1,    1.0141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3078", 13.8, 1,    8095.88,  -30.7,    1.0161, 2,    8117.63, -150.6,    1.0189, 3,    8105.56,   89.4,    1.0173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3078_L", 0.208, 1,    121.675,  -30.8,    1.0132, 2,    122.004, -150.6,    1.0159, 3,    121.822,   89.4,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3081", 13.8, 1,     8094.3,  -30.8,    1.0159, 2,    8117.61, -150.6,    1.0188, 3,    8103.53,   89.4,    1.0171, 4,     8094.3,  -30.8,    1.0159, 5,    8117.61, -150.6,    1.0188, 6,    8103.53,   89.4,    1.0171
"T_BUS3081_L", 0.208, 1,    121.878,  -30.8,    1.0149, 2,     122.23, -150.6,    1.0178, 3,    122.018,   89.4,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3083", 13.8, 1,    8092.85,  -30.8,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3083_L", 0.208, 1,    121.382,  -30.9,    1.0108, 2,    121.382,  149.1,    1.0108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3084", 13.8, 1,    8092.58,  -30.8,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3084_L", 0.208, 1,    121.569,  -30.8,    1.0123, 2,    121.569,  149.2,    1.0123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3085", 13.8, 1,    8091.92,  -30.8,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3085_L", 0.208, 1,    120.952,  -31.0,    1.0072, 2,    120.952,  149.0,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3086", 13.8, 1,     8091.6,  -30.8,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3086_L", 0.208, 1,    121.519,  -30.8,    1.0119, 2,    121.519,  149.2,    1.0119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3087", 13.8, 1,    8091.39,  -30.8,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3087_L", 0.208, 1,    121.246,  -30.8,    1.0096, 2,    121.246,  149.2,    1.0096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3088", 13.8, 1,    8091.12,  -30.8,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3088_L", 0.208, 1,    120.748,  -31.0,    1.0055, 2,    120.748,  149.0,    1.0055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3089", 13.8, 1,    8091.09,  -30.8,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3089_L", 0.208, 1,    121.738,  -30.8,    1.0137, 2,    121.738,  149.2,    1.0137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3090", 13.8, 1,    8090.95,  -30.8,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3090_L", 0.208, 1,    121.448,  -30.9,    1.0113, 2,    121.448,  149.1,    1.0113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3091", 13.8, 1,    8090.92,  -30.8,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
