Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4, Node5, Magnitude5, Angle5, pu5, Node6, Magnitude6, Angle6, pu6
"BUS3046", 13.8, 1,    8102.47,  -30.7,    1.0169, 2,    8120.63, -150.6,    1.0192, 3,    8112.34,   89.4,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3047", 13.8, 1,    8102.46,  -30.7,    1.0169, 2,    8120.62, -150.6,    1.0192, 3,    8112.33,   89.4,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3048", 13.8, 1,    8102.46,  -30.7,    1.0169, 2,    8120.62, -150.6,    1.0192, 3,    8112.33,   89.4,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3049", 13.8, 1,    8102.44,  -30.7,    1.0169, 2,     8120.6, -150.6,    1.0192, 3,    8112.31,   89.4,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3050", 13.8, 1,    8102.43,  -30.7,    1.0169, 2,    8120.59, -150.6,    1.0192, 3,     8112.3,   89.4,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3051", 13.8, 1,    8102.41,  -30.7,    1.0169, 2,    8120.57, -150.6,    1.0192, 3,    8112.28,   89.4,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3052", 13.8, 1,     8102.4,  -30.7,    1.0169, 2,    8120.56, -150.6,    1.0192, 3,    8112.27,   89.4,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3031", 13.8, 1,    8101.86,  -30.7,    1.0169, 2,    8120.64, -150.6,    1.0192, 3,     8111.9,   89.4,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3032", 13.8, 1,    8101.24,  -30.7,    1.0168, 2,    8120.51, -150.6,    1.0192, 3,    8111.13,   89.4,     1.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3033", 13.8, 1,    8100.29,  -30.7,    1.0167, 2,    8120.33, -150.6,    1.0192, 3,    8109.97,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3034", 13.8, 1,    8099.68,  -30.7,    1.0166, 2,    8120.22, -150.6,    1.0192, 3,    8109.21,   89.4,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3068", 13.8, 1,    8099.29,  -30.7,    1.0165, 2,    8120.15, -150.6,    1.0192, 3,    8108.73,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3069", 13.8, 1,    8099.27,  -30.7,    1.0165, 2,    8120.13, -150.6,    1.0192, 3,    8108.71,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3070", 13.8, 1,    8099.26,  -30.7,    1.0165, 2,    8120.12, -150.6,    1.0192, 3,     8108.7,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3071", 13.8, 1,    8099.26,  -30.7,    1.0165, 2,    8120.12, -150.6,    1.0192, 3,     8108.7,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3072", 13.8, 1,    8099.26,  -30.7,    1.0165, 2,    8120.12, -150.6,    1.0192, 3,    8108.69,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3073", 13.8, 1,    8099.27,  -30.7,    1.0165, 2,    8120.13, -150.6,    1.0192, 3,     8108.7,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3074", 13.8, 1,    8099.26,  -30.7,    1.0165, 2,    8120.12, -150.6,    1.0192, 3,    8108.69,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3075", 13.8, 1,    8098.86,  -30.7,    1.0165, 2,    8120.08, -150.6,    1.0192, 3,    8108.19,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3076", 13.8, 1,    8098.86,  -30.7,    1.0165, 2,    8120.08, -150.6,    1.0192, 3,    8108.19,   89.4,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3077", 13.8, 1,    8098.62,  -30.7,    1.0165, 2,    8119.85, -150.6,    1.0191, 3,    8107.95,   89.4,    1.0176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3078", 13.8, 1,    8098.62,  -30.7,    1.0165, 2,    8119.85, -150.6,    1.0191, 3,    8107.95,   89.4,    1.0176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3079", 13.8, 1,    8098.47,  -30.7,    1.0164, 2,    8120.07, -150.6,    1.0192, 3,    8107.69,   89.4,    1.0176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3080", 13.8, 1,    8097.06,  -30.8,    1.0163, 2,    8119.83, -150.6,    1.0191, 3,    8105.93,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3081", 13.8, 1,    8097.05,  -30.8,    1.0163, 2,    8119.83, -150.6,    1.0191, 3,    8105.93,   89.4,    1.0174, 4,    8097.05,  -30.8,    1.0163, 5,    8119.83, -150.6,    1.0191, 6,    8105.93,   89.4,    1.0174
"BUS3082", 13.8, 1,     8095.8,  -30.8,    1.0161, 2,    8119.62, -150.6,    1.0191, 3,    8104.36,   89.4,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3083", 13.8, 1,     8095.6,  -30.8,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3084", 13.8, 1,    8095.34,  -30.8,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3085", 13.8, 1,    8094.68,  -30.8,     1.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3086", 13.8, 1,    8094.36,  -30.8,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3087", 13.8, 1,    8094.15,  -30.8,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3088", 13.8, 1,    8093.88,  -30.8,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3089", 13.8, 1,    8093.85,  -30.8,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3090", 13.8, 1,    8093.71,  -30.8,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3091", 13.8, 1,    8093.68,  -30.8,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3092", 13.8, 1,    8095.65,  -30.8,    1.0161, 2,    8119.62, -150.6,    1.0191, 3,    8104.08,   89.4,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3093", 13.8, 1,    8095.35,  -30.8,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3094", 13.8, 1,    8095.21,  -30.8,     1.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3095", 13.8, 1,    8095.15,  -30.8,     1.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3096", 13.8, 1,    8094.94,  -30.8,     1.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3097", 13.8, 1,    8094.88,  -30.8,     1.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3098", 13.8, 2,    8119.47, -150.6,    1.0191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3099", 13.8, 2,    8119.41, -150.6,    1.0191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3100", 13.8, 1,    8095.69,  -30.8,    1.0161, 2,    8119.64, -150.6,    1.0191, 3,    8103.91,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3101", 13.8, 3,    8103.78,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3102", 13.8, 3,    8103.62,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3103", 13.8, 3,    8103.57,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3104", 13.8, 3,    8103.68,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3105", 13.8, 3,    8103.61,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3106", 13.8, 3,    8103.52,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3107", 13.8, 1,    8093.05,  -30.8,    1.0158, 2,     8118.5, -150.6,     1.019, 3,    8101.87,   89.4,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3108", 13.8, 1,    8092.08,  -30.8,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3109", 13.8, 1,     8091.8,  -30.8,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3110", 13.8, 1,    8091.61,  -30.8,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3111", 13.8, 1,    8091.37,  -30.8,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3112", 13.8, 1,    8091.24,  -30.8,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3113", 13.8, 2,    8118.23, -150.6,    1.0189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3114", 13.8, 2,    8118.14, -150.6,    1.0189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3115", 13.8, 2,    8118.03, -150.6,    1.0189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3116", 13.8, 2,    8117.99, -150.6,    1.0189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3117", 13.8, 2,    8117.96, -150.6,    1.0189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3118", 13.8, 1,    8090.17,  -30.8,    1.0154, 2,    8116.41, -150.6,    1.0187, 3,    8103.11,   89.4,     1.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3119", 13.8, 2,    8115.43, -150.6,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3120", 13.8, 2,    8115.26, -150.6,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3121", 13.8, 2,    8115.19, -150.6,    1.0185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3122", 13.8, 2,    8115.15, -150.6,    1.0185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3123", 13.8, 2,    8115.27, -150.6,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3124", 13.8, 2,    8115.18, -150.6,    1.0185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3125", 13.8, 2,       8115, -150.6,    1.0185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3126", 13.8, 2,    8114.59, -150.6,    1.0185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3127", 13.8, 2,    8114.39, -150.6,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3128", 13.8, 2,    8114.24, -150.6,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3129", 13.8, 2,    8114.14, -150.6,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3130", 13.8, 2,    8114.06, -150.6,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3131", 13.8, 2,    8114.02, -150.6,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3132", 13.8, 1,    8088.81,  -30.8,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3133", 13.8, 1,    8088.51,  -30.8,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3134", 13.8, 1,     8088.2,  -30.8,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3135", 13.8, 1,       8088,  -30.8,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3136", 13.8, 1,    8087.82,  -30.8,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3137", 13.8, 1,    8088.24,  -30.8,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3138", 13.8, 1,    8088.09,  -30.8,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3139", 13.8, 1,     8088.1,  -30.8,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3140", 13.8, 3,    8100.69,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3141", 13.8, 3,    8100.59,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3142", 13.8, 3,    8100.48,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3143", 13.8, 3,     8100.4,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3148", 13.8, 3,    8100.47,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3149", 13.8, 3,    8100.23,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3150", 13.8, 3,    8100.11,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3151", 13.8, 3,    8099.99,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3152", 13.8, 3,    8099.81,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3153", 13.8, 3,    8099.73,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3154", 13.8, 3,     8099.7,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3155", 13.8, 3,    8099.67,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3156", 13.8, 3,    8099.93,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3144", 13.8, 3,    8099.85,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3145", 13.8, 3,    8099.74,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3146", 13.8, 3,    8099.65,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3147", 13.8, 3,    8099.57,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3157", 13.8, 3,    8099.65,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3158", 13.8, 3,    8099.28,   89.4,    1.0165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3159", 13.8, 3,    8099.02,   89.4,    1.0165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3160", 13.8, 3,    8098.91,   89.4,    1.0165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3161", 13.8, 3,    8098.84,   89.4,    1.0165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3162", 13.8, 3,    8098.81,   89.4,    1.0165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS1", 13.8, 1,    8128.84,  -30.6,    1.0203, 2,    8133.77, -150.5,    1.0209, 3,    8133.53,   89.5,    1.0208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1003_L", 0.208, 1,    122.115,  -30.9,    1.0169, 2,    122.188, -150.8,    1.0175, 3,    122.187,   89.2,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1004_L", 0.208, 1,    122.251,  -30.7,     1.018, 2,    122.323, -150.6,    1.0186, 3,    122.323,   89.4,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1005_L", 0.208, 1,    122.333,  -30.7,    1.0187, 2,    122.403, -150.6,    1.0193, 3,    122.404,   89.4,    1.0193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1006_L", 0.208, 1,    122.165,  -31.1,    1.0173, 2,    122.558, -150.5,    1.0206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1007_L", 0.208, 1,    121.937,  -31.4,    1.0154, 2,    122.556, -150.5,    1.0205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1008_L", 0.208, 1,    121.652,  -30.8,     1.013, 2,    121.721, -150.7,    1.0136, 3,    121.724,   89.3,    1.0136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1009_L", 0.208, 1,    121.921,  -30.8,    1.0153, 2,    121.989, -150.7,    1.0158, 3,    121.992,   89.3,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1010_L", 0.208, 1,    122.083,  -30.7,    1.0166, 2,     122.15, -150.6,    1.0172, 3,    122.153,   89.3,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1011_L", 0.208, 1,    122.234,  -30.8,    1.0179, 2,    122.145,  149.3,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1012_L", 0.208, 1,    122.333, -150.6,    1.0187, 2,    122.168,   29.4,    1.0173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1013_L", 0.208, 1,    122.406,  -30.6,    1.0193, 2,    122.473, -150.5,    1.0198, 3,    122.475,   89.4,    1.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1014_L", 0.208, 1,    122.429, -150.5,    1.0195, 2,    122.416,   29.5,    1.0194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1015_L", 0.208, 1,    122.428, -150.6,    1.0195, 2,    122.406,   29.4,    1.0193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1016_L", 0.208, 1,    122.337,   89.4,    1.0187, 2,    122.231,  -90.6,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS1017_L", 0.208, 1,    122.384,   89.4,    1.0191, 2,     122.27,  -90.6,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2002_L", 0.208, 1,    122.187,  -30.8,    1.0175, 2,     122.25, -150.7,     1.018, 3,     122.26,   89.2,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2003_L", 0.208, 1,    122.053,  -30.8,    1.0164, 2,    122.111, -150.7,    1.0168, 3,    122.134,   89.3,     1.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2005_L", 0.208, 1,    121.936,  -30.8,    1.0154, 2,    121.989, -150.7,    1.0158, 3,    122.023,   89.3,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2008_L", 0.208, 1,     122.21,  -30.7,    1.0177, 2,    122.152,  149.3,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2009_L", 0.208, 1,    122.271,  -30.7,    1.0182, 2,    122.236,  149.3,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2010_L", 0.208, 1,    122.306,  -30.7,    1.0185, 2,    122.358, -150.6,    1.0189, 3,    122.394,   89.4,    1.0192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2011_L", 0.208, 1,    122.144,  -30.7,    1.0171, 2,    122.194, -150.6,    1.0175, 3,    122.234,   89.3,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2014_L", 0.208, 1,    122.276, -150.7,    1.0182, 2,    122.126,   29.3,     1.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2015_L", 0.208, 1,    122.283, -150.6,    1.0183, 2,     122.24,   29.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2016_L", 0.208, 1,    122.312, -150.7,    1.0185, 2,    122.266,   29.3,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2017_L", 0.208, 1,    122.028, -150.8,    1.0161, 2,    121.882,   29.2,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2018_L", 0.208, 1,    122.241, -150.7,    1.0179, 2,    122.162,   29.3,    1.0173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2020_L", 0.208, 1,    122.218, -150.7,    1.0177, 2,     122.13,   29.3,     1.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2022_L", 0.208, 1,    122.243,   89.3,    1.0179, 2,    122.166,  -90.7,    1.0173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2023_L", 0.208, 1,    122.375,   89.4,     1.019, 2,    122.335,  -90.6,    1.0187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2024_L", 0.208, 1,    122.339,   89.3,    1.0187, 2,    122.267,  -90.7,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2025_L", 0.208, 1,    122.259,   89.3,    1.0181, 2,    122.183,  -90.7,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
